STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
46,CACB2102,1.00,15000000,4110700,0.27,10889300,
47,CACB2201,1.00,10000000,0,0.00,10000000,
48,CACB2202,1.00,5000000,0,0.00,5000000,
49,CACB2203,1.00,5000000,0,0.00,5000000,
50,CACB2204,1.00,7000000,0,0.00,7000000,(*)
51,CAV,0.49,28224000,112498,0.00,28111502,
52,CCI,0.00,0,42925,0.02,-42925,
53,CCL,0.50,23749942,525916,0.01,23224026,
54,CDC,0.49,10774470,94483,0.00,10679987,
55,CEE,0.49,20335000,365,0.00,20331350,
56,CFPT2108,1.00,1500000,0,0.00,1500000,
57,CFPT2201,1.00,7000000,900,0.00,6999100,
58,CFPT2202,1.00,5000000,830,0.17,4170000,
59,CFPT2203,1.00,7500000,42,0.01,7458000,
60,CHDB2201,1.00,3000000,5749,0.19,2425100,
61,CHDB2202,1.00,4000000,0,0.00,4000000,
62,CHDB2203,1.00,4000000,3114100,0.78,8859,
63,CHDB2204,1.00,3000000,0,0.00,3000000,
64,CHDB2205,1.00,4000000,3851900,0.96,1481,
65,CHP,0.49,71987207,5764008,0.04,66223199,
66,CHPG2116,1.00,2500000,0,0.00,2500000,
67,CHPG2117,1.00,22000000,2,0.00,21998000,
68,CHPG2201,1.00,8000000,1909400,0.24,6090600,
69,CHPG2202,1.00,8000000,64,0.00,7993600,
70,CHPG2203,1.00,20000000,0,0.00,20000000,
71,CHPG2204,1.00,6000000,672,0.01,5932800,
72,CHPG2205,1.00,9000000,0,0.00,9000000,(*)
73,CHPG2206,1.00,5000000,0,0.00,5000000,
74,CHPG2207,1.00,3000000,0,0.00,3000000,
75,CHPG2208,1.00,10000000,0,0.00,10000000,
76,CHPG2209,1.00,4000000,3600500,0.90,3995,
77,CHPG2210,1.00,4000000,3775000,0.94,225,
78,CHPG2211,1.00,5000000,0,0.00,4998200,
79,CIG,0.49,15454574,263833,0.01,15190741,
80,CII,0.49,138819337,29910540,0.11,108908797,
81,CKDH2201,1.00,4000000,2087000,0.52,1913000,
82,CKDH2202,1.00,3500000,0,0.00,3500000,
83,CKDH2203,1.00,7000000,0,0.00,7000000,
84,CKDH2204,1.00,3000000,2280200,0.76,7198,
85,CKDH2205,1.00,3000000,0,0.00,3000000,
86,CKDH2206,1.00,3000000,2732900,0.91,2671,
87,CKDH2207,1.00,7000000,0,0.00,7000000,(*)
88,CKG,0.00,0,46174,0.00,-46174,
89,CLC,0.49,12841715,569276,0.02,12272439,
90,CLL,0.49,16660000,2321361,0.07,14338639,
91,CLW,0.49,6370000,62459,0.05,5745410,
92,CMBB2201,1.00,7000000,105,0.02,6895000,
93,CMBB2202,1.00,8500000,0,0.00,8500000,(*)
94,CMBB2203,1.00,3000000,0,0.00,3000000,
95,CMBB2204,1.00,10000000,0,0.00,10000000,(*)
96,CMG,0.50,54499441,44451258,0.41,10048183,
97,CMSN2201,1.00,5000000,905,0.18,4095000,
98,CMSN2202,1.00,5000000,15,0.00,4985000,
99,CMSN2203,1.00,3000000,1571500,0.52,1428500,
100,CMSN2204,1.00,7000000,0,0.00,7000000,(*)
101,CMV,0.00,0,38488,0.00,-38488,
102,CMWG2201,1.00,5000000,161,0.00,4983900,
103,CMWG2202,1.00,4000000,787,0.02,3921300,
104,CMWG2203,1.00,3000000,13,0.00,2987000,
105,CMWG2204,1.00,5000000,0,0.00,5000000,
106,CMWG2205,1.00,7000000,0,0.00,7000000,(*)
107,CMX,0.50,45408751,5512708,0.06,39896043,
108,CNG,0.49,13230000,907603,0.03,12322397,
109,CNVL2201,1.00,5000000,503,0.10,4497000,
110,CNVL2202,1.00,3000000,2319300,0.77,6807,
111,CNVL2203,1.00,3000000,0,0.00,3000000,
112,CNVL2204,1.00,5000000,4955400,0.99,446,
113,COM,0.49,6919107,5302,0.00,6866087,
114,CPDR2201,1.00,3000000,2129000,0.71,871,
115,CPDR2202,1.00,3000000,1323200,0.44,1676800,
116,CPDR2203,1.00,2000000,1979400,0.99,206,
117,CPNJ2201,1.00,5000000,106,0.00,4989400,
118,CPOW2201,1.00,5000000,0,0.00,5000000,
119,CPOW2202,1.00,5000000,1982900,0.40,3017100,
120,CPOW2203,1.00,8000000,0,0.00,8000000,
121,CRC,0.50,15000000,7637,0.00,14923630,
122,CRE,0.49,98783782,4644769,0.02,94139013,
123,CRV,0.50,336208320,0,0.00,336208320,(*)
124,CSM,0.50,51813233,781573,0.01,51031660,
125,CSTB2201,1.00,8000000,335,0.00,7966500,
126,CSTB2202,1.00,7000000,2267,0.03,6773300,
127,CSTB2203,1.00,4500000,0,0.00,4500000,
128,CSTB2204,1.00,6000000,0,0.00,6000000,(*)
129,CSTB2205,1.00,5000000,0,0.00,5000000,
130,CSTB2206,1.00,3000000,0,0.00,3000000,
131,CSTB2207,1.00,3000000,1544800,0.51,1455200,
132,CSTB2208,1.00,3000000,1907200,0.64,1092800,
133,CSTB2209,1.00,5000000,0,0.00,5000000,
134,CSTB2210,1.00,10000000,0,0.00,10000000,(*)
135,CSV,0.50,22100000,62588,0.01,21474120,
136,CTCB2112,1.00,23000000,0,0.00,23000000,
137,CTCB2201,1.00,7000000,0,0.00,7000000,
138,CTCB2202,1.00,5000000,0,0.00,5000000,
139,CTCB2203,1.00,6000000,2034,0.03,5796600,
140,CTCB2204,1.00,5000000,0,0.00,5000000,
141,CTCB2205,1.00,5000000,0,0.00,5000000,
142,CTCB2206,1.00,10000000,0,0.00,10000000,(*)
143,CTD,0.49,38834950,35476186,0.45,3358764,
144,CTF,0.49,35474910,465999,0.01,35008911,
145,CTG,0.30,1441725182,1252486685,0.26,189238497,
146,CTI,0.49,30869998,482405,0.01,30387593,
147,CTPB2201,1.00,10000000,41,0.00,9959000,
148,CTPB2202,1.00,3500000,782,0.02,3421800,
149,CTR,0.49,45532697,6489177,0.07,39043520,
150,CTS,0.49,56323937,2293916,0.02,54030021,
151,CVHM2113,1.00,15000000,4,0.00,14996000,
152,CVHM2115,1.00,15000000,0,0.00,15000000,
153,CVHM2201,1.00,5000000,3196,0.06,4680400,
154,CVHM2202,1.00,7000000,0,0.00,7000000,
155,CVHM2203,1.00,5000000,0,0.00,5000000,
156,CVHM2204,1.00,8000000,0,0.00,8000000,
157,CVHM2205,1.00,5000000,8292,0.17,4170800,
158,CVHM2206,1.00,3000000,0,0.00,3000000,
159,CVHM2207,1.00,6000000,0,0.00,6000000,
160,CVHM2208,1.00,7000000,0,0.00,7000000,(*)
161,CVIC2201,1.00,3000000,0,0.00,3000000,
162,CVIC2202,1.00,3000000,3394,0.11,2660600,
163,CVIC2203,1.00,5000000,0,0.00,5000000,
164,CVIC2204,1.00,4000000,3999800,1.00,200,
165,CVIC2205,1.00,4000000,3969900,0.99,301,
166,CVIC2206,1.00,5000000,0,0.00,5000000,
167,CVJC2201,1.00,3000000,2083200,0.69,9168,
168,CVJC2202,1.00,3000000,2666300,0.89,3337,
169,CVNM2201,1.00,3000000,1099900,0.37,1900100,
170,CVNM2202,1.00,5000000,0,0.00,5000000,
171,CVNM2203,1.00,3000000,1314300,0.44,1685700,
172,CVNM2204,1.00,5000000,0,0.00,5000000,
173,CVNM2205,1.00,5000000,4898800,0.98,1012,
174,CVNM2206,1.00,5000000,0,0.00,5000000,
175,CVPB2201,1.00,7000000,0,0.00,7000000,
176,CVPB2202,1.00,8500000,574,0.01,8442600,
177,CVPB2203,1.00,1450000,0,0.00,1450000,
178,CVPB2204,0.49,7105,0,0.00,7105,
179,CVPB2205,1.00,5000000,0,0.00,5000000,
180,CVPB2206,1.00,10000000,0,0.00,10000000,(*)
181,CVRE2201,1.00,7000000,35,0.01,6965000,
182,CVRE2202,1.00,5000000,0,0.00,5000000,
183,CVRE2203,1.00,5000000,4000800,0.80,9992,
184,CVRE2204,1.00,5000000,0,0.00,5000000,
185,CVRE2205,1.00,3000000,2988200,1.00,118,
186,CVRE2206,1.00,3000000,2987500,1.00,125,
187,CVRE2207,1.00,6000000,5974600,1.00,254,
188,CVRE2208,1.00,10000000,0,0.00,10000000,(*)
189,CVT,0.50,18345443,178911,0.00,18166532,
190,D2D,0.50,15152379,1069191,0.04,14083188,
191,DAG,0.49,29186414,364301,0.01,28822113,
192,DAH,0.00,0,11754,0.00,-11754,
193,DAT,0.49,27051144,968,0.00,27041464,
194,DBC,0.49,112934641,6060482,0.03,106874159,
195,DBD,1.00,57612444,3423733,0.06,54188711,
196,DBT,0.00,0,397739,0.03,-397739,
197,DC4,0.50,25000000,98482,0.00,24901518,
198,DCL,0.00,0,969773,0.01,-969773,
199,DCM,0.49,259406000,50074497,0.09,209331503,
200,DGC,0.49,83829472,26062137,0.15,57767335,
201,DGW,0.49,43390492,23098914,0.26,20291578,
202,DHA,0.49,7408773,2214115,0.15,5194658,
203,DHC,0.49,34297267,22441561,0.32,11855706,
204,DHG,1.00,130746071,70914202,0.54,59831869,
205,DHM,0.49,15384128,237099,0.01,15147029,
206,DIG,0.49,244946571,11577170,0.02,233369401,
207,DLG,0.49,146661762,4486657,0.02,142175105,
208,DMC,1.00,34727465,19130141,0.55,15597324,
209,DPG,0.49,30869781,186867,0.00,30682914,
210,DPM,0.49,191786000,57496242,0.15,134289758,
211,DPR,0.00,0,1562460,0.04,-1562460,
212,DQC,0.49,16836113,475152,0.01,16360961,
213,DRC,0.49,58208376,10439322,0.09,47769054,
214,DRH,0.00,0,387148,0.00,-387148,
215,DRL,0.49,4655000,19004,0.02,4464960,
216,DSN,0.49,5920674,2551530,0.21,3369144,
217,DTA,0.49,8849317,14566,0.00,8834751,
218,DTL,0.49,30103445,1521,0.00,30101924,
219,DTT,0.49,3994391,19198,0.00,3975193,
220,DVP,0.49,19600000,5320580,0.13,14279420,
221,DXG,0.50,304638438,185207064,0.30,119431374,
222,DXS,0.50,179100604,82251590,0.23,96849014,
223,DXV,0.49,4851000,6645,0.01,4784550,
224,E1VFVN30,1.00,378400000,356354730,0.94,22045270,
225,EIB,0.30,370656871,370538629,0.30,118242,
226,ELC,0.49,24954839,1757753,0.03,23197086,
227,EMC,0.00,0,2662,0.00,-2662,
228,EVE,1.00,41979773,27589144,0.66,14390629,
229,EVF,0.50,162243479,417244,0.00,161826235,
230,EVG,0.00,0,195837,0.00,-195837,
231,FCM,0.49,22098984,810955,0.02,21288029,
232,FCN,0.50,78719502,49816411,0.32,28903091,
233,FDC,0.49,18928694,7269,0.00,18921425,
234,FIR,0.50,13519932,400837,0.01,13119095,
235,FIT,0.00,0,141248,0.00,-141248,
236,FLC,0.30,212999342,17185509,0.02,195813833,
237,FMC,0.50,32694444,21328517,0.33,11365927,
238,FPT,0.49,447955997,447955971,0.49,26,
239,FRT,0.49,38701078,15353486,0.19,23347592,
240,FTS,1.00,147567297,34090449,0.23,113476848,
241,FUCTVGF3,0.49,9751392,0,0.00,9751392,
242,FUCVREIT,0.49,2450000,9379,0.02,2356210,
243,FUEIP100,1.00,5700000,39,0.01,5661000,
244,FUEKIV30,1.00,11000000,8672700,0.79,2327300,
245,FUEMAV30,1.00,42600000,36458180,0.86,6141820,
246,FUESSV30,1.00,5400000,2067920,0.38,3332080,
247,FUESSV50,1.00,15700000,8685650,0.55,7014350,
248,FUESSVFL,1.00,166200000,157335300,0.95,8864700,
249,FUEVFVND,1.00,616900000,641856601,1.04,-24956601,
250,FUEVN100,1.00,12300000,3623730,0.29,8676270,
251,GAB,0.30,4471196,45448,0.00,4425748,
252,GAS,0.49,937835500,54456028,0.03,883379472,
253,GDA,0.00,0,27200005,0.24,-27200005,(*)
254,GDT,0.49,9676113,4839844,0.25,4836269,
255,GEG,0.50,151857763,109474898,0.36,42382865,
256,GEX,0.50,425747896,83538616,0.10,342209280,
257,GIL,0.50,30000000,1820660,0.03,28179340,
258,GMC,0.49,16170126,2709372,0.08,13460754,
259,GMD,0.49,147675198,135725947,0.45,11949251,
260,GMH,0.50,8250000,77,0.00,8242300,
261,GSP,0.00,0,395692,0.01,-395692,
262,GTA,0.49,5096000,61995,0.01,5034005,
263,GTN,1.00,250000000,683299,0.00,249316701,
264,GVR,0.13,520000000,21025960,0.01,498974040,
265,HAG,0.49,454459294,9832672,0.01,444626622,
266,HAH,0.49,33464950,13615757,0.20,19849193,
267,HAI,0.49,89514571,2161532,0.01,87353039,
268,HAP,0.49,54437908,2204258,0.02,52233650,
269,HAR,0.49,49661549,385715,0.00,49275834,
270,HAS,0.49,3920000,1343446,0.17,2576554,
271,HAX,0.35,17256668,7567330,0.15,9689338,
272,HBC,0.49,120370633,34790099,0.14,85580534,
273,HCD,0.49,15479002,241977,0.01,15237025,
274,HCM,0.49,224445659,194561606,0.42,29884053,
275,HCMA0307,1.00,280,0,0.00,280,
276,HCM_0307,1.00,2000000,0,0.00,2000000,
277,HCM_0607,1.00,1500000,0,0.00,1500000,
278,HCM_0807,1.00,900,0,0.00,900,
279,HCM_1007,1.00,340,0,0.00,340,
280,HDB,0.22,435867488,331553931,0.16,104313557,
281,HDC,0.49,42370135,2183281,0.03,40186854,
282,HDG,0.50,101919407,25490773,0.13,76428634,
283,HHP,0.49,14734213,838475,0.03,13895738,
284,HHS,0.50,160724076,4780333,0.01,155943743,
285,HHV,0.49,131018204,2067129,0.01,128951075,
286,HID,0.49,28794865,884096,0.02,27910769,
287,HII,0.50,36831508,711181,0.01,36120327,
288,HMC,0.00,0,42768,0.02,-42768,
289,HNG,0.50,554276947,18065210,0.02,536211737,
290,HOT,0.49,3920000,622,0.00,3913780,
291,HPG,0.49,2191732125,941363988,0.21,1250368137,
292,HPX,0.49,149042604,36283139,0.12,112759465,
293,HQC,0.49,233534000,4070007,0.01,229463993,
294,HRC,0.49,14801244,195582,0.01,14605662,
295,HSG,0.49,241806129,34001245,0.07,207804884,
296,HSL,0.49,15761900,543505,0.02,15218395,
297,HT1,0.49,186979056,7099238,0.02,179879818,
298,HTI,0.49,12225108,4127200,0.17,8097908,
299,HTL,0.49,5880000,5496949,0.46,383051,
300,HTN,0.49,43667041,997955,0.01,42669086,
301,HTV,0.49,6420960,1306074,0.10,5114886,
302,HU1,0.50,5000000,37943,0.04,4620570,
303,HU3,0.49,4899972,48019,0.05,4419782,
304,HUB,0.49,9338084,227555,0.01,9110529,
305,HVH,0.49,18105497,304745,0.01,17800752,
306,HVN,0.30,664318252,133447687,0.06,530870565,
307,HVX,0.47,19580401,3291,0.01,19251301,
308,IBC,0.31,25776704,74767,0.00,25701937,
309,ICT,1.00,32185000,185372,0.01,31999628,
310,IDI,0.49,111545857,1332657,0.01,110213200,
311,IJC,0.49,106377688,12531486,0.06,93846202,
312,ILB,0.49,12006100,2478,0.01,11758300,
313,IMP,0.75,50029027,32637580,0.49,17391447,
314,ITA,0.44,410765520,13004954,0.01,397760566,
315,ITC,0.00,0,312899,0.00,-312899,
316,ITD,0.49,10458390,391799,0.02,10066591,
317,JVC,0.49,55125083,2116642,0.02,53008441,
318,KBC,0.49,282098471,107334456,0.19,174764015,
319,KDC,0.50,139870678,65533056,0.23,74337622,
320,KDH,0.50,321468534,207943732,0.32,113524802,
321,KHG,0.49,217146540,2392747,0.01,214753793,
322,KHP,0.49,28896006,1275354,0.02,27620652,
323,KMR,1.00,56881443,35652334,0.63,21229109,
324,KOS,0.00,0,236908,0.00,-236908,
325,KPF,0.49,29824948,2208114,0.04,27616834,
326,KSB,0.49,37549288,1215976,0.02,36333312,
327,L10,0.49,4846100,111154,0.01,4734946,
328,LAF,0.49,7216729,297057,0.02,6919672,
329,LBM,0.50,5000000,1246679,0.12,3753321,
330,LCG,0.50,87202412,3596002,0.02,83606410,
331,LCM,0.49,12070170,1891550,0.08,10178620,
332,LDG,0.49,117704100,1346657,0.01,116357443,
333,LEC,0.49,12789000,2323,0.00,12786677,
334,LGC,0.49,94498834,86761499,0.45,7737335,
335,LGL,0.49,25235000,880379,0.02,24354621,
336,LHG,0.49,24505884,7391539,0.15,17114345,
337,LIX,0.49,15876000,2887365,0.09,12988635,
338,LM8,0.49,4600454,168141,0.02,4432313,
339,LPB,0.05,61929316,55107957,0.04,6821359,
340,LSS,0.00,0,774347,0.01,-774347,
341,MBB,0.23,877896843,877896762,0.23,81,
342,MCG,0.49,28179900,319854,0.01,27860046,
343,MCP,0.49,7384955,25494,0.00,7359461,
344,MDG,0.49,5335625,200,0.00,5335425,
345,MHC,0.49,20289412,1073203,0.03,19216209,
346,MIG,1.00,143000000,9876628,0.07,133123372,
347,MSB,0.30,458250000,458250000,0.30,0,
348,MSH,0.49,24504606,3818470,0.08,20686136,
349,MSN,0.49,694154372,405700165,0.29,288454207,
350,MWG,0.49,358805667,358805667,0.49,0,
351,NAF,1.00,62923085,15767585,0.25,47155500,
352,NAV,0.49,3920000,6311,0.01,3856890,
353,NBB,0.49,49233071,1800981,0.02,47432090,
354,NCG,0.00,0,13253200,0.11,-13253200,(*)
355,NCT,0.49,12821800,3080953,0.12,9740847,
356,NHA,0.49,20665514,285635,0.01,20379879,
357,NHH,1.00,36440000,150891,0.00,36289109,
358,NHT,0.50,9244448,1042985,0.06,8201463,
359,NKG,0.50,109699284,23043671,0.11,86655613,
360,NLG,0.50,191470006,140539224,0.37,50930782,
361,NNC,0.49,10740800,1716531,0.08,9024269,
362,NO1,0.00,0,0,0.00,0,(*)
363,NSC,0.49,8617624,1504332,0.09,7113292,
364,NT2,0.49,141059254,40442544,0.14,100616710,
365,NTL,0.49,29885075,6185270,0.10,23699805,
366,NVL,0.49,955365504,122407259,0.06,832958245,
367,NVT,1.00,90500000,4659,0.00,90453410,
368,OCB,0.22,301374229,297486858,0.22,3887371,
369,OGC,0.49,147000000,56385,0.00,146436150,
370,OPC,0.49,13022867,225532,0.01,12797335,
371,ORS,0.49,98000000,2432533,0.01,95567467,
372,PAC,0.49,22771136,5978985,0.13,16792151,
373,PAN,0.49,106015704,18244943,0.08,87770761,
374,PC1,0.50,117579824,11843358,0.05,105736466,
375,PDN,0.00,0,76764,0.00,-76764,
376,PDR,0.49,329106647,15377314,0.02,313729333,
377,PET,0.00,0,1904305,0.02,-1904305,
378,PGC,0.49,29567892,2268132,0.04,27299760,
379,PGD,0.49,44099522,41779813,0.46,2319709,
380,PGI,1.00,110896796,22938811,0.21,87957985,
381,PGV,0.50,561734023,1893,0.00,561544723,
382,PHC,0.50,25340963,762728,0.02,24578235,
383,PHR,0.49,66394607,18911821,0.14,47482786,
384,PIT,0.49,7447679,120761,0.01,7326918,
385,PJT,0.00,0,288603,0.01,-288603,
386,PLP,0.49,29400000,1438716,0.02,27961284,
387,PLX,0.20,258775616,222013516,0.17,36762100,
388,PMG,0.49,22704776,11669911,0.25,11034865,
389,PNC,0.49,5409718,86442,0.01,5323276,
390,PNJ,0.49,118880057,118879148,0.49,909,
391,POM,0.49,137041404,22191776,0.08,114849628,
392,POW,0.49,1147517084,49547387,0.02,1097969697,
393,PPC,0.49,159855150,43929846,0.13,115925304,
394,PSH,0.00,0,100,0.00,-100,
395,PTB,0.49,23813726,9367860,0.19,14445866,
396,PTC,0.00,0,212814,0.01,-212814,
397,PTL,0.49,49000000,569061,0.01,48430939,
398,PVD,0.49,206557436,19178193,0.05,187379243,
399,PVT,0.49,158589110,37081528,0.11,121507582,
400,PXS,0.49,29400000,6786678,0.11,22613322,
401,QBS,0.00,0,70,0.00,-70,
402,QCG,0.49,134813361,1722473,0.01,133090888,
403,RAL,0.50,11473709,868474,0.04,10605235,
404,RDP,0.50,24534901,136392,0.00,24398509,
405,REE,0.49,151928832,151927832,0.49,1,
406,ROS,0.49,278123079,10603024,0.02,267520055,
407,S4A,0.49,20678000,3218,0.00,20645820,
408,SAB,1.00,641281186,401513327,0.63,239767859,
409,SAM,0.49,179023001,3340264,0.01,175682737,
410,SAV,0.49,7849783,6996503,0.44,85328,
411,SBA,0.49,29639247,224871,0.00,29414376,
412,SBT,1.00,650762228,74243994,0.11,576518234,
413,SBV,1.00,27366476,4051106,0.15,23315370,
414,SC5,0.49,7342429,63872,0.04,6703709,
415,SCD,0.49,4165000,58436,0.07,3580640,
416,SCR,0.49,179514588,2188457,0.01,177326131,
417,SCS,0.49,28388493,15686952,0.27,12701541,
418,SFC,0.49,5532814,101685,0.01,5431129,
419,SFG,0.49,23469693,336949,0.01,23132744,
420,SFI,0.49,7719003,1431751,0.09,6287252,
421,SGN,0.30,10074507,829153,0.02,9245354,
422,SGR,0.49,29400000,12274,0.00,29387726,
423,SGT,0.00,0,8266671,0.11,-8266671,
424,SHA,0.49,16388870,293214,0.01,16095656,
425,SHB,0.30,800210939,101250163,0.04,698960776,
426,SHI,0.49,73592077,200445,0.00,73391632,
427,SHP,0.49,49591112,5347483,0.05,44243629,
428,SII,0.49,31615830,31571647,0.49,44183,
429,SJD,0.49,33809323,9726181,0.14,24083142,
430,SJF,0.49,38808000,189114,0.00,38618886,
431,SJS,0.13,15330802,1114776,0.01,14216026,
432,SKG,0.49,31032550,22825265,0.36,8207285,
433,SMA,0.49,9972889,9803,0.00,9963086,
434,SMB,0.49,14624857,3790562,0.13,10834295,
435,SMC,0.49,29887398,12669295,0.21,17218103,
436,SPM,0.49,6860000,27038,0.02,6589620,
437,SRC,0.49,13752224,2789,0.00,13724334,
438,SRF,1.00,35566780,16640068,0.47,18926712,
439,SSB,0.05,82990000,2221182,0.00,80768818,
440,SSC,0.49,7346259,171591,0.01,7174668,
441,SSI,1.00,994750022,342434808,0.34,652315214,
442,ST8,0.49,12603241,12610992,0.49,-7751,
443,STB,0.30,565564714,390080251,0.21,175484463,
444,STG,0.49,48144144,150984,0.00,47993160,
445,STK,1.00,70726944,8945276,0.13,61781668,
446,SVC,0.49,16327060,636077,0.02,15690983,
447,SVD,0.49,12642000,93,0.00,12549000,
448,SVI,1.00,12832437,12165103,0.95,667334,
449,SVT,0.50,5789787,912066,0.08,4877721,
450,SZC,0.49,49000000,2632810,0.03,46367190,
451,SZL,0.00,0,3478080,0.17,-3478080,
452,TAC,0.49,16601027,1420589,0.04,15180438,
453,TBC,0.49,31115000,618584,0.01,30496416,
454,TCB,0.22,788986817,788989267,0.22,-245,
455,TCD,0.49,109964968,542637,0.00,109422331,
456,TCH,0.51,340790079,28452682,0.04,312337397,
457,TCL,0.49,14777633,1773407,0.06,13004226,
458,TCM,0.49,34966795,33040943,0.46,1925852,
459,TCO,0.49,9168390,658746,0.04,8509644,
460,TCR,0.49,5082863,5022791,0.48,60072,
461,TCT,0.49,6266120,2474690,0.19,3791430,
462,TDC,0.50,50000000,1169590,0.01,48830410,
463,TDG,0.00,0,44219,0.00,-44219,
464,TDH,0.50,56326383,2887239,0.03,53439144,
465,TDM,0.49,49000000,11015054,0.11,37984946,
466,TDP,0.49,29503341,28124,0.00,29475217,
467,TDW,0.50,4250000,25748,0.03,3992520,
468,TEG,0.49,32139968,164319,0.00,31975649,
469,TGG,0.00,0,2254,0.00,-2254,
470,THG,0.49,7825939,200406,0.01,7625533,
471,THI,0.49,23912000,3656,0.00,23875440,
472,TIP,0.49,12741540,4137727,0.16,8603813,
473,TIX,0.49,14700000,139004,0.00,14560996,
474,TLD,0.49,20948767,582691,0.01,20366076,
475,TLG,1.00,77794453,19531547,0.25,58262906,
476,TLH,0.49,50034204,1244655,0.01,48789549,
477,TMP,0.49,34300000,47027,0.01,33829730,
478,TMS,0.49,51877058,46282539,0.44,5594519,
479,TMT,0.49,18270963,1090007,0.03,17180956,
480,TN1,0.50,17275368,51835,0.00,17223533,
481,TNA,0.49,24292369,1891491,0.04,22400878,
482,TNC,0.49,9432500,10741,0.01,9325090,
483,TNH,0.49,25418749,16221025,0.31,9197724,
484,TNI,0.49,25725000,35845,0.01,25366550,
485,TNT,0.49,24990000,32306,0.01,24666940,
486,TPB,0.30,474526648,473792185,0.30,734463,
487,TPC,0.49,11970992,509006,0.02,11461986,
488,TRA,0.49,20312299,18392004,0.44,1920295,
489,TRC,0.49,14700000,21865,0.01,14481350,
490,TSC,0.00,0,374611,0.00,-374611,
491,TTA,0.49,71441952,400595,0.00,71041357,
492,TTB,0.00,0,19501,0.00,-19501,
493,TTE,0.50,14245200,257,0.00,14242630,
494,TTF,0.50,205599151,2181474,0.01,203417677,
495,TV2,0.15,6752721,5986744,0.13,765977,
496,TVB,0.30,33604638,2517932,0.02,31086706,
497,TVS,0.49,52466840,31038715,0.29,21428125,
498,TVT,0.49,10290000,63261,0.03,9657390,
499,TYA,1.00,6134773,3652693,0.60,2482080,
500,UDC,0.49,17150000,3414510,0.10,13735490,
501,UIC,0.00,0,2327920,0.29,-2327920,
502,VAF,0.49,18456020,16834,0.00,18439186,
503,VCA,0.49,7441787,1038687,0.07,6403100,
504,VCB,0.30,1419754971,1115886329,0.24,303868642,
505,VCF,0.49,13023776,175808,0.01,12847968,
506,VCG,0.49,216438229,12156651,0.03,204281578,
507,VCI,1.00,333000000,63378151,0.19,269621849,
508,VDP,0.00,0,62123,0.00,-62123,
509,VDS,1.00,105104665,2446386,0.02,102658279,
510,VFG,0.49,15723543,839971,0.03,14883572,
511,VGC,0.49,219691500,20117392,0.04,199574108,
512,VHC,1.00,183376956,46841212,0.26,136535744,
513,VHM,0.50,2177183744,1015570244,0.23,1161613500,
514,VIB,0.21,318394313,318394293,0.21,20,
515,VIC,0.48,1857732271,475116125,0.12,1382616146,
