STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
39,BRC,0.50,6187498,6462,0.01,6122878,
40,BSI,1.00,187800120,69939185,0.37,117860935,
41,BTP,0.49,29637944,5852970,0.10,23784974,
42,BTT,0.49,6615000,665443,0.05,5949557,
43,BVH,0.49,363738154,200846997,0.27,162891157,
44,BWE,0.49,94530800,35613549,0.18,58917251,
45,C32,0.49,7364771,669515,0.04,6695256,
46,C47,0.00,0,12699,0.00,-12699,
47,CACB2207,1.00,20000000,0,0.00,20000000,
48,CACB2208,1.00,10000000,0,0.00,10000000,
49,CAV,0.49,28224000,128244,0.00,28095756,
50,CCI,0.00,0,4247,0.02,-4247,
51,CCL,0.50,26599789,475999,0.01,26123790,
52,CDC,0.49,10774470,212049,0.01,10562421,
53,CFPT2209,1.00,15000000,200,0.00,14999800,
54,CFPT2210,1.00,11000000,0,0.00,11000000,
55,CFPT2211,1.00,7000000,0,0.00,7000000,
56,CFPT2212,1.00,8000000,300,0.00,7999700,
57,CFPT2213,1.00,10000000,19,0.00,9998100,
58,CFPT2214,1.00,7000000,0,0.00,7000000,
59,CFPT2301,1.00,1500000,0,0.00,1500000,(*)
60,CHDB2208,1.00,4000000,2794800,0.70,1205200,
61,CHDB2210,1.00,3000000,2441300,0.81,5587,
62,CHP,0.00,0,5624150,0.04,-5624150,
63,CHPG2215,1.00,10000000,5343200,0.53,4656800,
64,CHPG2219,1.00,6000000,5638700,0.94,3613,
65,CHPG2221,1.00,47000000,8927,0.02,46107300,
66,CHPG2222,1.00,27000000,0,0.00,27000000,(*)
67,CHPG2223,1.00,20000000,0,0.00,20000000,
68,CHPG2224,1.00,8000000,7009200,0.88,9908,
69,CHPG2225,1.00,18000000,101,0.01,17899000,
70,CHPG2226,1.00,15000000,0,0.00,15000000,
71,CHPG2227,1.00,15000000,0,0.00,15000000,
72,CHPG2301,1.00,2500000,0,0.00,2500000,(*)
73,CHPG2302,1.00,1500000,0,0.00,1500000,(*)
74,CIG,0.49,15454574,11613,0.00,15442961,
75,CII,0.49,139166060,24317455,0.09,114848605,
76,CKDH2209,1.00,4000000,4203,0.11,3579700,
77,CKDH2212,1.00,3000000,0,0.00,3000000,
78,CKG,0.00,0,32561,0.00,-32561,
79,CLC,0.49,12841715,621961,0.02,12219754,
80,CLL,0.49,16660000,2467761,0.07,14192239,
81,CLW,0.49,6370000,63299,0.05,5737010,
82,CMBB2210,1.00,14000000,0,0.00,14000000,
83,CMBB2211,1.00,19000000,500,0.03,18500000,
84,CMBB2212,1.00,1260000,58,0.05,1202000,
85,CMBB2213,1.00,9000000,36,0.00,8996400,
86,CMBB2214,1.00,10000000,0,0.00,10000000,
87,CMBB2215,1.00,10000000,0,0.00,10000000,
88,CMBB2301,1.00,2500000,0,0.00,2500000,(*)
89,CMBB2302,1.00,1000000,0,0.00,1000000,(*)
90,CMG,0.50,75298016,64185341,0.43,11112675,
91,CMSN2209,1.00,4000000,3577100,0.89,4229,
92,CMSN2212,1.00,3000000,2913700,0.97,863,
93,CMSN2213,1.00,5000000,0,0.00,5000000,
94,CMSN2214,1.00,3000000,111,0.00,2988900,
95,CMSN2215,1.00,7000000,0,0.00,7000000,
96,CMV,0.00,0,38388,0.00,-38388,
97,CMWG2210,1.00,1300000,0,0.00,1300000,
98,CMWG2212,1.00,16000000,0,0.00,16000000,
99,CMWG2213,1.00,9000000,65,0.01,8935000,
100,CMWG2214,1.00,7000000,2,0.00,6998000,
101,CMWG2215,1.00,7000000,18,0.00,6982000,
102,CMX,0.50,50949495,12842826,0.13,38106669,
103,CNG,0.49,13230000,1919633,0.07,11310367,
104,CNVL2208,1.00,5000000,335,0.07,4665000,
105,CNVL2210,1.00,6000000,0,0.00,6000000,
106,COM,0.49,6919107,4936,0.00,6869747,
107,CPDR2205,1.00,4000000,0,0.00,4000000,
108,CPDR2206,1.00,3000000,0,0.00,3000000,
109,CPOW2204,1.00,5000000,3334500,0.67,1665500,
110,CPOW2208,1.00,8000000,7639600,0.96,3604,
111,CPOW2209,1.00,8000000,6820100,0.85,1179900,
112,CPOW2210,1.00,2000000,0,0.00,2000000,
113,CRC,0.50,15000000,10497,0.00,14895030,
114,CRE,0.50,231839267,5119264,0.01,226720003,
115,CRV,0.50,336208320,0,0.00,336208320,(*)
116,CSM,0.50,51813233,759604,0.01,51053629,
117,CSTB2215,1.00,10000000,8839400,0.88,1160600,
118,CSTB2218,1.00,12000000,0,0.00,12000000,
119,CSTB2219,1.00,18000000,0,0.00,18000000,(*)
120,CSTB2220,1.00,20000000,0,0.00,20000000,
121,CSTB2222,1.00,5000000,4475500,0.90,5245,
122,CSTB2223,1.00,5000000,4345900,0.87,6541,
123,CSTB2224,1.00,15000000,0,0.00,15000000,
124,CSTB2225,1.00,10000000,0,0.00,10000000,
125,CSV,0.50,22100000,3155144,0.07,18944856,
126,CTCB2211,1.00,15000000,1496000,0.10,13504000,
127,CTCB2212,1.00,11000000,1615000,0.15,9385000,
128,CTCB2213,1.00,15000000,0,0.00,15000000,
129,CTCB2214,1.00,4500000,50,0.01,4450000,
130,CTCB2215,1.00,10000000,0,0.00,10000000,
131,CTCB2216,1.00,10000000,0,0.00,10000000,
132,CTD,0.49,38627092,38802073,0.49,-174981,
133,CTF,0.49,37248595,688137,0.01,36560458,
134,CTG,0.30,1441725182,1349604480,0.28,92120702,
135,CTI,0.49,30869998,472135,0.01,30397863,
136,CTPB2204,1.00,1500000,0,0.00,1500000,
137,CTR,0.49,56049080,12320174,0.11,43728906,
138,CTS,0.49,72881772,2559438,0.02,70322334,
139,CVHM2211,1.00,10000000,9695500,0.97,3045,
140,CVHM2213,1.00,4000000,2575200,0.64,1424800,
141,CVHM2215,1.00,11000000,0,0.00,11000000,
142,CVHM2216,1.00,11000000,0,0.00,11000000,
143,CVHM2217,1.00,3000000,1481400,0.49,1518600,
144,CVHM2218,1.00,9000000,10,0.00,8990000,
145,CVHM2219,1.00,7000000,0,0.00,7000000,
146,CVHM2220,1.00,7000000,0,0.00,7000000,
147,CVIB2201,1.00,7000000,400,0.00,6999600,
148,CVJC2204,1.00,4000000,1117000,0.28,2883000,
149,CVJC2206,1.00,3000000,3187,0.11,2681300,
150,CVNM2207,1.00,4000000,3651800,0.91,3482,
151,CVNM2209,1.00,3000000,2746500,0.92,2535,
152,CVNM2210,1.00,5000000,25,0.00,4997500,
153,CVNM2211,1.00,6000000,0,0.00,6000000,
154,CVNM2212,1.00,7000000,0,0.00,7000000,
155,CVPB2211,1.00,9000000,0,0.00,9000000,
156,CVPB2212,1.00,13000000,299,0.02,12701000,
157,CVPB2213,1.00,7000000,0,0.00,7000000,
158,CVPB2214,1.00,10000000,0,0.00,10000000,
159,CVPB2301,1.00,2000000,0,0.00,2000000,(*)
160,CVRE2211,1.00,10000000,9409300,0.94,5907,
161,CVRE2213,1.00,4000000,3997200,1.00,28,
162,CVRE2215,1.00,9000000,0,0.00,9000000,
163,CVRE2216,1.00,11000000,500,0.00,10999500,
164,CVRE2217,1.00,7000000,0,0.00,7000000,
165,CVRE2218,1.00,4000000,3219400,0.80,7806,
166,CVRE2219,1.00,4500000,2949,0.07,4205100,
167,CVRE2220,1.00,7000000,100,0.00,6999900,
168,CVRE2221,1.00,7000000,0,0.00,7000000,
169,CVT,0.50,18345443,173753,0.00,18171690,
170,D2D,0.50,15152379,1220427,0.04,13931952,
171,DAG,0.49,29186414,219882,0.00,28966532,
172,DAH,0.00,0,109505,0.00,-109505,
173,DAT,0.00,0,10937,0.00,-10937,
174,DBC,0.49,118580910,16140111,0.07,102440799,
175,DBD,1.00,74883559,6606946,0.09,68276613,
176,DBT,0.00,0,391039,0.03,-391039,
177,DC4,0.50,26249861,5319,0.00,26196671,
178,DCL,0.00,0,963211,0.01,-963211,
179,DCM,0.49,259406000,61554216,0.12,197851784,
180,DGC,0.49,186091850,65687105,0.17,120404745,
181,DGW,0.49,79982672,43738618,0.27,36244054,
182,DHA,0.49,7408773,2737779,0.18,4670994,
183,DHC,0.49,39441593,27604681,0.34,11836912,
184,DHG,1.00,130746071,70897577,0.54,59848494,
185,DHM,0.00,0,42639,0.00,-42639,
186,DIG,0.49,298827477,29082889,0.05,269744588,
187,DLG,0.49,146661762,4754749,0.02,141907013,
188,DMC,1.00,34727465,19201859,0.55,15525606,
189,DPG,0.49,30869781,1045848,0.02,29823933,
190,DPM,0.49,191786000,75594750,0.19,116191250,
191,DPR,0.50,21500000,1264037,0.03,20235963,
192,DQC,0.49,16836113,264924,0.01,16571189,
193,DRC,0.49,58208376,9618090,0.08,48590286,
194,DRH,0.50,62176933,1169606,0.01,61007327,
195,DRL,0.00,0,295133,0.03,-295133,
196,DSN,0.49,5920674,2759103,0.23,3161571,
197,DTA,0.49,8849317,24066,0.00,8825251,
198,DTL,0.49,30103445,995,0.00,30102450,
199,DTT,0.49,3994391,18754,0.00,3975637,
200,DVP,0.49,19600000,5005511,0.13,14594489,
201,DXG,0.50,305889501,169076905,0.28,136812596,
202,DXS,0.50,226561188,87552830,0.19,139008358,
203,DXV,0.49,4851000,6265,0.01,4788350,
204,E1VFVN30,1.00,463900000,432283320,0.93,31616680,
205,EIB,0.30,370656871,101502959,0.08,269153912,
206,ELC,0.49,28801633,2484196,0.04,26317437,
207,EMC,0.00,0,2652,0.00,-2652,
208,EVE,1.00,41979773,30166513,0.72,11813260,
209,EVF,0.50,175532015,305078,0.00,175226937,
210,EVG,0.49,105472419,350272,0.00,105122147,
211,FCM,0.49,22098984,1422292,0.03,20676692,
212,FCN,0.50,78719502,51518366,0.33,27201136,
213,FDC,0.50,19314994,6744,0.00,19308250,
214,FIR,0.50,22307507,429784,0.01,21877723,
215,FIT,0.00,0,133329,0.00,-133329,
216,FLC,0.30,212999342,15318090,0.02,197681252,
217,FMC,0.50,32694444,20506551,0.31,12187893,
218,FPT,0.49,537543020,537543020,0.49,0,
219,FRT,0.49,58051542,33507420,0.28,24544122,
220,FTS,1.00,195059951,48908286,0.25,146151665,
221,FUCTVGF3,0.49,9751392,0,0.00,9751392,
222,FUCTVGF4,0.49,9829400,0,0.00,9829400,
223,FUCVREIT,0.49,2450000,9993,0.02,2350070,
224,FUEDCMID,1.00,9400000,8529125,0.91,870875,
225,FUEIP100,1.00,5700000,479,0.01,5652100,
226,FUEKIV30,1.00,61500000,54132600,0.88,7367400,
227,FUEKIVFS,1.00,7700000,6892300,0.90,8077,
228,FUEMAV30,1.00,28100000,23038040,0.82,5061960,
229,FUESSV30,1.00,5400000,2151330,0.40,3248670,
230,FUESSV50,1.00,9100000,5567762,0.61,3532238,
231,FUESSVFL,1.00,248900000,241593161,0.97,7306839,
232,FUEVFVND,1.00,827400000,816117087,0.99,11282913,
233,FUEVN100,1.00,17000000,3504430,0.21,13495570,
234,GAB,0.30,4471196,45448,0.00,4425748,
235,GAS,0.49,937835500,56597543,0.03,881237957,
236,GDA,0.49,56198839,27200005,0.24,28998834,(*)
237,GDT,0.50,9873585,4867309,0.25,5006276,
238,GEG,0.50,193068451,243314706,0.63,46053745,
239,GEX,0.50,425747896,99040129,0.12,326707767,
240,GIL,0.50,34500000,1995438,0.03,32504562,
241,GMC,0.49,16170126,2711761,0.08,13458365,
242,GMD,0.49,147675198,147674298,0.49,900,
243,GMH,0.50,8250000,73,0.00,8242700,
244,GSP,0.00,0,395536,0.01,-395536,
245,GTA,0.49,5096000,59283,0.01,5036717,
246,GVR,0.13,520000000,22571058,0.01,497428942,
247,HAG,0.49,454459294,20115881,0.02,434343413,
248,HAH,0.49,34468886,9316933,0.13,25151953,
249,HAI,0.49,89514571,2151132,0.01,87363439,
250,HAP,0.49,54437908,3018950,0.03,51418958,
251,HAR,0.49,49661549,189171,0.00,49472378,
252,HAS,0.49,3920000,1333220,0.17,2586780,
253,HAX,0.35,19844786,9032843,0.16,10811943,
254,HBC,0.50,137066635,43245393,0.16,93821242,
255,HCD,0.49,15479002,3532,0.00,15443682,
256,HCM,0.49,224445659,208198651,0.45,16247008,
257,HDB,0.20,506068584,457450209,0.18,48618375,
258,HDC,0.49,52961989,1380441,0.01,51581548,
259,HDG,0.50,122302949,49365232,0.20,72937717,
260,HHP,0.49,15691666,849365,0.03,14842301,
261,HHS,0.50,160724076,5113977,0.02,155610099,
262,HHV,0.49,150824180,13134804,0.04,137689376,
263,HID,0.49,37614865,40877,0.01,37206095,
264,HII,0.50,36831508,362333,0.00,36469175,
265,HMC,0.00,0,2454,0.01,-2454,
266,HNG,0.50,554276947,23650750,0.02,530626197,
267,HOT,0.00,0,232,0.00,-232,
268,HPG,0.49,2849244993,1326547184,0.23,1522697809,
269,HPX,0.49,149042604,2689347,0.01,146353257,
270,HQC,0.49,233534000,3397739,0.01,230136261,
271,HRC,0.00,0,192429,0.01,-192429,
272,HSG,0.49,293046943,50484980,0.08,242561963,
273,HSL,0.49,17337918,764178,0.02,16573740,
274,HT1,0.49,186979056,10856624,0.03,176122432,
275,HTI,0.50,12474600,5629340,0.23,6845260,
276,HTL,0.49,5880000,5516819,0.46,363181,
277,HTN,0.49,43667041,659861,0.01,43007180,
278,HTV,0.49,6420960,1443134,0.11,4977826,
279,HU1,0.50,5000000,34873,0.03,4651270,
280,HU3,0.49,4899972,46919,0.05,4430782,
281,HUB,0.00,0,343084,0.02,-343084,
282,HVH,0.49,18105497,172934,0.00,17932563,
283,HVN,0.30,664318252,131458224,0.06,532860028,
284,HVX,0.47,19580401,3508,0.01,19229601,
285,IBC,0.31,25776704,13488,0.00,25641824,
286,ICT,1.00,32185000,149672,0.00,32035328,
287,IDI,0.49,111545857,2583028,0.01,108962829,
288,IJC,0.49,106377688,13117806,0.06,93259882,
289,ILB,0.49,12006100,4595,0.02,11546600,
290,IMP,0.75,50029027,33238704,0.50,16790323,
291,ITA,0.44,410765520,7420243,0.01,403345277,
292,ITC,0.00,0,325848,0.00,-325848,
293,ITD,0.49,10458390,32937,0.02,10129020,
294,JVC,0.49,55125083,1293337,0.01,53831746,
295,KBC,0.49,376126331,152229141,0.20,223897190,
296,KDC,0.50,139870678,71118735,0.25,68751943,
297,KDH,0.50,358414997,271453713,0.38,86961284,
298,KHG,0.49,220223250,3247845,0.01,216975405,
299,KHP,0.49,29598923,1197629,0.02,28401294,
300,KMR,1.00,56881443,35605039,0.63,21276404,
301,KOS,0.49,106075854,307712,0.00,105768142,
302,KPF,0.49,29824948,1875119,0.03,27949829,
303,KSB,0.49,37549288,8084362,0.11,29464926,
304,L10,0.49,4846100,122893,0.01,4723207,
305,LAF,0.49,7216729,280862,0.02,6935867,
306,LBM,0.50,10000000,2799122,0.14,7200878,
307,LCG,0.50,95820585,3732383,0.02,92088202,
308,LDG,0.50,128486292,1050596,0.00,127435696,
309,LEC,0.49,12789000,3023,0.00,12785977,
310,LGC,0.49,94498834,86759084,0.45,7739750,
311,LGL,0.49,25235000,889521,0.02,24345479,
312,LHG,0.49,24505884,6963918,0.14,17541966,
313,LIX,0.49,15876000,2747425,0.08,13128575,
314,LM8,0.00,0,16804,0.02,-16804,
315,LPB,0.05,86455268,86450713,0.05,4555,
316,LSS,0.00,0,817475,0.01,-817475,
317,MBB,0.23,1053476211,1053476211,0.23,0,
318,MCG,0.49,28179900,110709,0.00,28069191,
319,MCP,0.49,7384955,23875,0.00,7361080,
320,MDG,0.49,5335625,14,0.00,5334225,
321,MHC,0.49,20289412,937017,0.02,19352395,
322,MIG,1.00,164450000,20142250,0.12,144307750,
323,MSB,0.30,600000000,595982145,0.30,4017855,
324,MSH,0.49,36756909,2776685,0.04,33980224,
325,MSN,0.49,697625143,436546648,0.31,261078495,
326,MWG,0.49,717300847,717300747,0.49,100,
327,NAF,1.00,62923085,16377985,0.26,46545100,
328,NAV,0.49,3920000,83547,0.01,3836453,
329,NBB,0.50,50237828,1429650,0.01,48808178,
330,NCG,0.50,59892162,13253200,0.11,46638962,(*)
331,NCT,0.30,7850082,3317818,0.13,4532264,
332,NHA,0.49,20665514,157223,0.00,20508291,
333,NHH,1.00,72880000,453334,0.01,72426666,
334,NHT,0.50,12014084,1139939,0.05,10874145,
335,NKG,0.50,131638903,24680243,0.09,106958660,
336,NLG,0.50,192040150,177177660,0.46,14862490,
337,NNC,0.49,10740800,1400514,0.06,9340286,
338,NO1,0.49,11760000,0,0.00,11760000,
339,NSC,0.49,8617624,1592312,0.09,7025312,
340,NT2,0.49,141059254,46258013,0.16,94801241,
341,NTL,0.49,29885075,5081270,0.08,24803805,
342,NVL,0.49,955551223,118128260,0.06,837422963,
343,NVT,0.50,45250000,12132,0.00,45128680,
344,OCB,0.22,301374229,294336323,0.21,7037906,
345,OGC,0.49,147000000,465394,0.00,146534606,
346,OPC,0.00,0,519025,0.01,-519025,
347,ORS,0.49,98000000,2698033,0.01,95301967,
348,PAC,0.49,22771136,5953986,0.13,16817150,
349,PAN,0.49,106015704,28831448,0.13,77184256,
350,PC1,0.50,135216501,13842182,0.05,121374319,
351,PDN,0.00,0,61992,0.00,-61992,
352,PDR,0.49,329106647,25633115,0.04,303473532,
353,PET,0.00,0,1358781,0.02,-1358781,
354,PGC,0.49,29567892,3207014,0.05,26360878,
355,PGD,0.49,44099522,41843336,0.46,2256186,
356,PGI,1.00,110896796,22814473,0.21,88082323,
357,PGV,0.50,561734023,19489,0.00,561539133,
358,PHC,0.50,25340963,666606,0.01,24674357,
359,PHR,0.49,66394607,18086369,0.13,48308238,
360,PIT,0.49,7447679,12146,0.01,7326219,
361,PJT,0.00,0,28503,0.01,-28503,
362,PLP,0.49,34300000,833976,0.01,33466024,
363,PLX,0.20,258775616,231951020,0.18,26824596,
364,PMG,0.49,22704776,11666943,0.25,11037833,
365,PNC,0.49,5409718,86894,0.01,5322824,
366,PNJ,0.49,120624093,120374393,0.49,2497,
367,POM,0.49,137041404,22198428,0.08,114842976,
368,POW,0.49,1147517084,131925839,0.06,1015591245,
369,PPC,0.49,159855150,42239623,0.13,117615527,
370,PSH,0.00,0,100,0.00,-100,
371,PTB,0.25,17009600,9335661,0.14,7673939,
372,PTC,0.50,16153662,26865,0.01,15885012,
373,PTL,0.00,0,105084,0.00,-105084,
374,PVD,0.49,272585042,120365900,0.22,152219142,
375,PVP,0.00,0,622002,0.01,-622002,
376,PVT,0.49,158589110,62715198,0.19,95873912,
377,QBS,0.00,0,70,0.00,-70,
378,QCG,0.49,134813361,1696403,0.01,133116958,
379,RAL,0.50,11473709,6058,0.03,10867909,
380,RDP,0.50,24534901,157425,0.00,24377476,
381,REE,0.49,174641137,174641042,0.49,95,
382,S4A,0.49,20678000,3068,0.00,20647320,
383,SAB,1.00,641281186,401793732,0.63,239487454,
384,SAM,0.49,186180875,2732377,0.01,183448498,
385,SAV,0.49,8997955,8027016,0.44,970939,
386,SBA,0.00,0,209487,0.00,-209487,
387,SBT,1.00,694799896,102323532,0.15,592476364,
388,SBV,1.00,27366476,4060674,0.15,23305802,
389,SC5,0.49,7342429,616924,0.04,6725505,
390,SCD,0.49,4165000,58381,0.07,3581190,
391,SCR,0.49,193874269,1850502,0.00,192023767,
392,SCS,0.30,30320754,29910110,0.30,410644,
393,SFC,0.49,5532814,92322,0.01,5440492,
394,SFG,0.49,23469693,339749,0.01,23129944,
395,SFI,0.49,11669862,2093209,0.09,9576653,
396,SGN,0.30,10074507,828068,0.02,9246439,
397,SGR,0.49,29400000,5874,0.00,29394126,
398,SGT,0.00,0,8336847,0.06,-8336847,
399,SHA,0.49,16388870,319032,0.01,16069838,
400,SHB,0.30,920214958,190213937,0.06,730001021,
401,SHI,0.49,79466460,475145,0.00,78991315,
402,SHP,0.00,0,5363802,0.05,-5363802,
403,SII,0.50,32261052,31569647,0.49,691405,
404,SJD,0.49,33809323,10294832,0.15,23514491,
405,SJF,0.49,38808000,393959,0.01,38414041,
406,SJS,0.50,57427770,982157,0.01,56445613,
407,SKG,0.49,31032550,23444493,0.37,7588057,
408,SMA,0.49,9972889,14403,0.00,9958486,
409,SMB,0.49,14624857,4436812,0.15,10188045,
410,SMC,0.00,0,14965781,0.20,-14965781,
411,SPM,0.49,6860000,27302,0.02,6586980,
412,SRC,0.49,13752224,28667,0.00,13723557,
413,SRF,1.00,35566780,16634473,0.47,18932307,
414,SSB,0.05,102014913,4652130,0.00,97362783,
415,SSC,0.49,7346259,176775,0.01,7169484,
416,SSI,1.00,1491130137,642966278,0.43,848163859,
417,ST8,0.49,12603241,12610982,0.49,-7741,
418,STB,0.30,565564714,521163966,0.28,44400748,
419,STG,0.49,48144144,61664,0.00,48082480,
420,STK,1.00,84363825,11887340,0.14,72476485,
421,SVC,0.49,16327060,616786,0.02,15710274,
422,SVD,0.49,13526894,103831,0.00,13423063,
423,SVI,1.00,12832437,12183293,0.95,649144,
424,SVT,0.50,7526684,221855,0.01,7304829,
425,SZC,0.49,49000000,3832493,0.04,45167507,
426,SZL,0.00,0,3432899,0.17,-3432899,
427,TBC,0.49,31115000,607304,0.01,30507696,
428,TCB,0.22,789954184,789954184,0.22,0,
429,TCD,0.49,119764968,884587,0.00,118880381,
430,TCH,0.51,340790079,19802317,0.03,320987762,
431,TCL,0.49,14777633,1925692,0.06,12851941,
432,TCM,0.49,40203092,38716806,0.47,1486286,
433,TCO,0.49,9168390,45404,0.02,8714350,
434,TCR,0.49,5082863,4851611,0.47,231252,
435,TCT,0.00,0,2721380,0.21,-2721380,
436,TDC,0.50,50000000,97406,0.01,49025940,
437,TDG,0.00,0,44019,0.00,-44019,
438,TDH,0.50,56326383,2601452,0.02,53724931,
439,TDM,0.50,50000000,7751256,0.08,42248744,
440,TDP,0.51,34392329,1818,0.00,34374149,
441,TDW,0.50,4250000,23358,0.03,4016420,
442,TEG,0.49,32139968,3343320,0.05,28796648,
443,TGG,0.00,0,1905,0.00,-1905,
444,THG,0.49,9782307,131747,0.01,9650560,
445,THI,0.49,23912000,2316,0.00,23888840,
446,TIP,0.49,31853849,10744342,0.17,21109507,
447,TIX,0.00,0,150004,0.01,-150004,
448,TLD,0.49,36628767,477511,0.01,36151256,
449,TLG,1.00,77794453,16113054,0.21,61681399,
450,TLH,0.49,50034204,1365883,0.01,48668321,
451,TMP,0.49,34300000,405271,0.01,33894729,
452,TMS,0.49,51877058,46299598,0.44,5577460,
453,TMT,0.49,18270963,1106622,0.03,17164341,
454,TN1,0.50,21594043,62041,0.00,21532002,
455,TNA,0.49,24292369,1748984,0.04,22543385,
456,TNC,0.50,9625000,10699,0.01,9518010,
457,TNH,0.49,25418749,22019087,0.42,3399662,
458,TNI,0.49,25725000,16211,0.00,25562890,
459,TNT,0.49,24990000,8966,0.00,24900340,
460,TPB,0.30,474526648,474479648,0.30,47,
461,TPC,0.49,11970992,614502,0.03,11356490,
462,TRA,0.49,20312299,19109196,0.46,1203103,
463,TRC,0.49,14700000,40755,0.01,14292450,
464,TSC,0.00,0,38246,0.00,-38246,
465,TTA,0.49,77156839,516729,0.00,76640110,
466,TTB,0.00,0,19481,0.00,-19481,
467,TTE,0.50,14245200,227,0.00,14242930,
468,TTF,0.50,205599151,2174695,0.01,203424456,
469,TV2,0.15,10128924,10086224,0.15,427,
470,TVB,0.30,33629105,2491726,0.02,31137379,
471,TVS,0.49,52466840,30821443,0.29,21645397,
472,TVT,0.00,0,84229,0.04,-84229,
473,TYA,1.00,6134773,2491891,0.41,3642882,
474,UDC,0.49,17150000,4404780,0.13,12745220,
475,UIC,0.00,0,1025370,0.13,-1025370,
476,VAF,0.49,18456020,15934,0.00,18440086,
477,VCA,0.49,7441787,1287762,0.08,6154025,
478,VCB,0.30,1419754971,1118922011,0.24,300832960,
479,VCF,0.49,13023776,177789,0.01,12845987,
480,VCG,0.49,238081140,22248883,0.05,215832257,
481,VCI,1.00,435499901,96581666,0.22,338918235,
482,VDP,0.00,0,62121,0.00,-62121,
483,VDS,1.00,210000000,3067406,0.01,206932594,
484,VFG,0.49,20440160,1103255,0.03,19336905,
485,VGC,0.49,219691500,23999330,0.05,195692170,
486,VHC,1.00,183376956,55600034,0.30,127776922,
487,VHM,0.50,2177183744,1063050739,0.24,1114133005,
488,VIB,0.21,432072953,432072953,0.21,0,
489,VIC,0.48,1857732271,496762073,0.13,1360970198,
490,VID,0.50,20418034,187172,0.00,20230862,
491,VIP,0.49,33550761,1521855,0.02,32028906,
492,VIX,1.00,582139189,35157080,0.06,546982109,
493,VJC,0.30,162483400,92755105,0.17,69728295,
494,VMD,0.49,7565731,217081,0.01,7348650,
495,VND,1.00,1217844009,295501342,0.24,922342667,
496,VNE,0.49,44312146,5685606,0.06,38626540,
497,VNG,0.49,47665537,500673,0.01,47164864,
498,VNL,0.49,4619230,88681,0.09,3732420,
499,VNM,1.00,2089955445,1169959178,0.56,919996267,
500,VNS,0.49,33251004,13499442,0.20,19751562,
501,VOS,0.49,68600000,1543800,0.01,67056200,
502,VPB,0.18,1189674791,1189674791,0.18,0,
503,VPD,0.49,52228918,26802951,0.25,25425967,
504,VPG,0.49,39297184,559744,0.01,38737440,
505,VPH,0.49,46725322,807364,0.01,45917958,
506,VPI,0.49,118579812,4175981,0.02,114403831,
507,VPS,0.49,11985788,166215,0.01,11819573,
508,VRC,0.49,24500000,221786,0.00,24278214,
509,VRE,0.49,1141121020,757781485,0.33,383339535,
510,VSC,0.49,59422004,4131319,0.03,55290685,
511,VSH,0.49,115758210,27175833,0.12,88582377,
512,VSI,0.49,6468000,10066,0.01,6367340,
513,VTB,0.49,5871204,553839,0.05,5317365,
514,VTO,0.49,39134666,815888,0.01,38318778,
515,YBM,0.49,7006941,33716,0.00,6973225,
516,YEG,1.00,31279968,4935183,0.16,26344785,
