STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
516,VPB,0.15,675853948,766212600,0.17,-90358652,
517,VPD,0.49,52228918,131254,0.00,52097664,
518,VPG,0.49,35724884,94724,0.01,34777644,
519,VPH,0.49,46725322,511953,0.01,46213369,
520,VPI,0.49,107799892,2728902,0.01,105070990,
521,VPS,0.49,11985788,164265,0.01,11821523,
522,VRC,0.49,24500000,123516,0.00,24376484,
523,VRE,0.49,1141121020,698584780,0.30,442536240,
524,VSC,0.49,54020342,8841367,0.08,45178975,
525,VSH,0.49,115758210,27400201,0.12,88358009,
526,VSI,0.49,6468000,7376,0.01,6394240,
527,VTB,0.49,5871204,289835,0.02,5581369,
528,VTO,0.49,39134666,2083299,0.03,37051367,
529,YBM,0.49,7006941,18827,0.00,6988114,
530,YEG,1.00,31279968,8060365,0.26,23219603,
