STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
101,CNG,0.49,13230000,1008103,0.04,12221897,
102,CNVL2201,1.00,5000000,1020300,0.20,3979700,
103,CNVL2202,1.00,3000000,2947600,0.98,524,
104,CNVL2203,1.00,3000000,0,0.00,3000000,
105,COM,0.49,6919107,5322,0.00,6865887,
106,CPDR2201,1.00,3000000,2308200,0.77,6918,
107,CPDR2202,1.00,3000000,2672100,0.89,3279,
108,CPNJ2109,1.00,2500000,4421,0.18,2057900,
109,CPNJ2110,1.00,3000000,0,0.00,3000000,
110,CPNJ2201,1.00,5000000,500,0.00,4999500,
111,CPOW2201,1.00,5000000,2801500,0.56,2198500,
112,CPOW2202,1.00,5000000,4500200,0.90,4998,
113,CRC,0.50,15000000,9307,0.00,14906930,
114,CRE,0.49,98783782,5588769,0.03,93195013,
115,CRV,0.50,329616000,0,0.00,329616000,(*)
116,CSM,0.50,51813233,832573,0.01,50980660,
117,CSTB2112,1.00,3000000,0,0.00,3000000,
118,CSTB2201,1.00,8000000,1016,0.01,7898400,
119,CSTB2202,1.00,7000000,1784,0.03,6821600,
120,CSTB2203,1.00,4500000,0,0.00,4500000,
121,CSTB2204,1.00,6000000,0,0.00,6000000,(*)
122,CSTB2205,1.00,5000000,3419,0.07,4658100,
123,CSTB2206,1.00,3000000,0,0.00,3000000,
124,CSV,0.50,22100000,67508,0.02,21424920,
125,CTCB2105,1.00,15000000,384,0.00,14961600,
126,CTCB2112,1.00,23000000,0,0.00,23000000,
127,CTCB2201,1.00,7000000,0,0.00,7000000,
128,CTCB2202,1.00,5000000,0,0.00,5000000,
129,CTCB2203,1.00,6000000,2064,0.03,5793600,
130,CTD,0.49,38834950,36479789,0.46,2355161,
131,CTF,0.49,35474910,476099,0.01,34998811,
132,CTG,0.30,1441725182,1236765297,0.26,204959885,
133,CTI,0.49,30869998,590505,0.01,30279493,
134,CTPB2201,1.00,10000000,20,0.00,9980000,
135,CTPB2202,1.00,3500000,1,0.00,3499000,
136,CTR,0.49,45532697,5755666,0.06,39777031,
137,CTS,0.49,52153922,1981820,0.02,50172102,
138,CVHM2113,1.00,15000000,59,0.00,14941000,
139,CVHM2114,1.00,5000000,1874100,0.37,3125900,
140,CVHM2115,1.00,15000000,0,0.00,15000000,
141,CVHM2201,1.00,5000000,81,0.00,4991900,
142,CVHM2202,1.00,7000000,0,0.00,7000000,
143,CVHM2203,1.00,5000000,0,0.00,5000000,
144,CVHM2204,1.00,8000000,0,0.00,8000000,
145,CVHM2205,1.00,5000000,1066,0.02,4893400,
146,CVHM2206,1.00,3000000,0,0.00,3000000,
147,CVIC2108,1.00,4000000,1094300,0.27,2905700,
148,CVIC2109,1.00,3000000,0,0.00,3000000,
149,CVIC2201,1.00,3000000,0,0.00,3000000,
150,CVIC2202,1.00,3000000,5915,0.20,2408500,
151,CVJC2201,1.00,3000000,2527600,0.84,4724,
152,CVNM2113,1.00,4000000,6838,0.17,3316200,
153,CVNM2114,1.00,3000000,0,0.00,3000000,
154,CVNM2201,1.00,3000000,5657,0.19,2434300,
155,CVNM2202,1.00,5000000,0,0.00,5000000,
156,CVNM2203,1.00,3000000,1415400,0.47,1584600,
157,CVPB2201,1.00,7000000,0,0.00,7000000,
158,CVPB2202,1.00,8500000,574,0.01,8442600,
159,CVPB2203,1.00,1450000,15,0.01,1435000,
160,CVPB2204,0.49,7105,0,0.00,7105,
161,CVRE2105,1.00,10000000,0,0.00,10000000,
162,CVRE2113,1.00,5000000,725,0.15,4275000,
163,CVRE2114,1.00,3000000,8,0.00,2992000,
164,CVRE2201,1.00,7000000,30,0.00,6970000,
165,CVRE2202,1.00,5000000,0,0.00,5000000,
166,CVRE2203,1.00,5000000,3999700,0.80,1000300,
167,CVT,0.50,18345443,178911,0.00,18166532,
168,D2D,0.50,15152379,1085491,0.04,14066888,
169,DAG,0.49,29186414,586201,0.01,28600213,
170,DAH,0.00,0,11774,0.00,-11774,
171,DAT,0.49,27051144,958,0.00,27041564,
172,DBC,0.00,0,2845621,0.02,-2845621,
173,DBD,1.00,57612444,3082833,0.05,54529611,
174,DBT,0.00,0,397739,0.03,-397739,
175,DC4,0.50,25000000,107082,0.00,24892918,
176,DCL,0.00,0,970373,0.01,-970373,
177,DCM,0.49,259406000,39720497,0.08,219685503,
178,DGC,0.49,83829472,24951587,0.15,58877885,
179,DGW,0.49,43390492,23450614,0.26,19939878,
180,DHA,0.49,7408773,2241665,0.15,5167108,
181,DHC,0.49,34297267,22464536,0.32,11832731,
182,DHG,1.00,130746071,70920002,0.54,59826069,
183,DHM,0.49,15384128,96399,0.00,15287729,
184,DIG,0.49,244946571,12063204,0.02,232883367,
185,DLG,0.49,146661762,3615457,0.01,143046305,
186,DMC,1.00,34727465,19122141,0.55,15605324,
187,DPG,0.49,30869781,470087,0.01,30399694,
188,DPM,0.49,191786000,48287642,0.12,143498358,
189,DPR,0.00,0,1594660,0.04,-1594660,
190,DQC,0.49,16836113,548265,0.02,16287848,
191,DRC,0.49,58208376,10790932,0.09,47417444,
192,DRH,0.00,0,372244,0.01,-372244,
193,DRL,0.49,4655000,16384,0.02,4491160,
194,DSN,0.49,5920674,2536930,0.21,3383744,
195,DTA,0.49,8849317,15066,0.00,8834251,
196,DTL,0.49,30103445,1521,0.00,30101924,
197,DTT,0.49,3994391,19198,0.00,3975193,
198,DVP,0.49,19600000,5442280,0.14,14157720,
199,DXG,0.50,304638438,190427321,0.31,114211117,
200,DXS,0.50,179100604,82718290,0.23,96382314,
201,DXV,0.49,4851000,6285,0.01,4788150,
202,E1VFVN30,1.00,376000000,355270490,0.94,20729510,
203,EIB,0.30,370656871,370577533,0.30,79338,
204,ELC,0.49,24954839,1569653,0.03,23385186,
205,EMC,0.00,0,2682,0.00,-2682,
206,EVE,1.00,41979773,27598392,0.66,14381381,
207,EVF,0.50,162243479,36582,0.00,161877659,
208,EVG,0.00,0,195837,0.00,-195837,
209,FCM,0.49,22098984,750805,0.02,21348179,
210,FCN,0.50,78719502,51452505,0.33,27266997,
211,FDC,0.49,18928694,7269,0.00,18921425,
212,FIR,0.50,13519932,366237,0.01,13153695,
213,FIT,0.00,0,128469,0.00,-128469,
214,FLC,0.30,212999342,17632009,0.02,195367333,
215,FMC,0.50,32694444,21413137,0.33,11281307,
216,FPT,0.49,444700308,444693358,0.49,695,
217,FRT,0.49,38701078,14480086,0.18,24220992,
218,FTM,0.49,24500000,88391,0.02,23616090,
219,FTS,1.00,147567297,33366049,0.23,114201248,
220,FUCTVGF3,0.49,9751392,0,0.00,9751392,
221,FUCVREIT,0.49,2450000,9259,0.02,2357410,
222,FUEIP100,1.00,5700000,435,0.01,5656500,
223,FUEKIV30,1.00,11000000,8739300,0.79,2260700,
224,FUEMAV30,1.00,41600000,35452780,0.85,6147220,
225,FUESSV30,1.00,5400000,2213120,0.41,3186880,
226,FUESSV50,1.00,15700000,8665950,0.55,7034050,
227,FUESSVFL,1.00,160600000,152368500,0.95,8231500,
228,FUEVFVND,1.00,547700000,533558261,0.97,14141739,
229,FUEVN100,1.00,10700000,3334430,0.31,7365570,
230,GAB,0.30,4471196,45448,0.00,4425748,
231,GAS,0.49,937835500,55417248,0.03,882418252,
232,GDA,0.00,0,27200005,0.24,-27200005,(*)
233,GDT,0.49,9676113,4830744,0.24,4845369,
234,GEG,0.50,151857763,109526798,0.36,42330965,
235,GEX,0.50,425747896,86659740,0.10,339088156,
236,GIL,0.50,21600000,2162980,0.05,19437020,
237,GMC,0.49,16170126,2746872,0.08,13423254,
238,GMD,0.49,147675198,132739647,0.44,14935551,
239,GMH,0.50,8250000,107,0.00,8239300,
240,GSP,0.00,0,395692,0.01,-395692,
241,GTA,0.49,5096000,74695,0.01,5021305,
242,GTN,1.00,250000000,683299,0.00,249316701,
243,GVR,0.13,520000000,21979960,0.01,498020040,
244,HAG,0.43,394915851,10733477,0.01,384182374,
245,HAH,0.49,23903547,9537514,0.20,14366033,
246,HAI,0.49,89514571,3266232,0.02,86248339,
247,HAP,0.49,54437908,2332858,0.02,52105050,
248,HAR,0.49,49661549,592715,0.01,49068834,
249,HAS,0.49,3920000,1343846,0.17,2576154,
250,HAX,0.35,17256668,8734130,0.18,8522538,
251,HBC,0.49,120370633,36558786,0.15,83811847,
252,HCD,0.49,15479002,28105,0.01,15197952,
253,HCM,0.49,224445659,194169130,0.42,30276529,
254,HCMA0307,1.00,280,0,0.00,280,
255,HCM_0307,1.00,2000000,0,0.00,2000000,
256,HCM_0607,1.00,1500000,0,0.00,1500000,
257,HCM_0807,1.00,900,0,0.00,900,
258,HCM_1007,1.00,340,0,0.00,340,
259,HDB,0.22,435867488,322908757,0.16,112958731,
260,HDC,0.49,42370135,2287006,0.03,40083129,
261,HDG,0.50,101919407,23245217,0.11,78674190,
262,HHP,0.49,14734213,874875,0.03,13859338,
263,HHS,0.50,160724076,4970826,0.02,155753250,
264,HHV,0.49,131018204,1996129,0.01,129022075,
265,HID,0.49,28794865,1336896,0.02,27457969,
266,HII,0.50,18415754,480329,0.01,17935425,
267,HMC,0.49,10290000,43308,0.02,9856920,
268,HNG,0.50,554276947,18196270,0.02,536080677,
269,HOT,0.49,3920000,622,0.00,3913780,
270,HPG,0.49,2191732125,967359000,0.22,1224373125,
271,HPX,0.49,149042604,36262769,0.12,112779835,
272,HQC,0.49,233534000,7858407,0.02,225675593,
273,HRC,0.49,14801244,195882,0.01,14605362,
274,HSG,0.49,241806129,33319927,0.07,208486202,
275,HSL,0.49,15761900,730805,0.02,15031095,
276,HT1,0.49,186979056,7891544,0.02,179087512,
277,HTI,0.49,12225108,3958850,0.16,8266258,
278,HTL,0.49,5880000,5480349,0.46,399651,
279,HTN,0.49,43667041,1177175,0.01,42489866,
280,HTV,0.49,6420960,1233574,0.09,5187386,
281,HU1,0.50,5000000,35603,0.04,4643970,
282,HU3,0.49,4899972,48019,0.05,4419782,
283,HUB,0.49,9338084,201655,0.01,9136429,
284,HVH,0.49,18105497,328145,0.01,17777352,
285,HVN,0.30,664318252,134319749,0.06,529998503,
286,HVX,0.47,19580401,3282,0.01,19252201,
287,IBC,0.31,25776704,108467,0.00,25668237,
288,ICT,1.00,32185000,206772,0.01,31978228,
289,IDI,0.49,111545857,1988550,0.01,109557307,
290,IJC,0.49,106377688,12718986,0.06,93658702,
291,ILB,0.49,12006100,1247,0.01,11881400,
292,IMP,0.75,50029027,32732489,0.49,17296538,
293,ITA,0.44,410765520,14372934,0.02,396392586,
294,ITC,0.00,0,312999,0.00,-312999,
295,ITD,0.49,10458390,422079,0.02,10036311,
296,JVC,0.49,55125083,2679642,0.02,52445441,
297,KBC,0.49,282098471,109496956,0.19,172601515,
298,KDC,0.50,139870678,64512407,0.23,75358271,
299,KDH,0.50,321468534,210839702,0.33,110628832,
300,KHG,0.49,156220598,1878000,0.01,154342598,
301,KHP,0.49,28896006,1207727,0.02,27688279,
302,KMR,1.00,56881443,35744434,0.63,21137009,
303,KOS,0.00,0,338608,0.00,-338608,
304,KPF,0.49,29824948,2093344,0.03,27731604,
305,KSB,0.49,37549288,1634517,0.02,35914771,
306,L10,0.49,4846100,100554,0.01,4745546,
307,LAF,0.49,7216729,297557,0.02,6919172,
308,LBM,0.50,5000000,1217179,0.12,3782821,
309,LCG,0.50,87202412,4085647,0.02,83116765,
310,LCM,0.49,12070170,1915050,0.08,10155120,
311,LDG,0.49,117704100,2606857,0.01,115097243,
312,LEC,0.49,12789000,2823,0.00,12786177,
313,LGC,0.49,94498834,86761499,0.45,7737335,
314,LGL,0.49,25235000,809379,0.02,24425621,
315,LHG,0.49,24505884,7813039,0.16,16692845,
316,LIX,0.49,15876000,2864765,0.09,13011235,
317,LM8,0.49,4600454,168241,0.02,4432213,
318,LPB,0.05,61929316,54952509,0.04,6976807,
319,LSS,0.00,0,774447,0.01,-774447,
320,MBB,0.23,877896843,877889625,0.23,7218,
321,MCG,0.49,28179900,321854,0.01,27858046,
322,MCP,0.49,7384955,25494,0.00,7359461,
323,MDG,0.49,5335625,200,0.00,5335425,
324,MHC,0.49,20289412,1335303,0.03,18954109,
325,MIG,1.00,143000000,5814428,0.04,137185572,
326,MSB,0.30,458250000,458249700,0.30,300,
327,MSH,0.49,24504606,4001970,0.08,20502636,
328,MSN,0.49,578461999,337672281,0.29,240789718,
329,MWG,0.49,358805667,358765667,0.49,40,
330,NAF,1.00,62923085,15749385,0.25,47173700,
331,NAV,0.49,3920000,7231,0.01,3847690,
332,NBB,0.49,49233071,1940441,0.02,47292630,
333,NCT,0.49,12821800,3121453,0.12,9700347,
334,NHA,0.49,20665514,192635,0.00,20472879,
335,NHH,1.00,36440000,251791,0.01,36188209,
336,NHT,0.50,9244448,1045985,0.06,8198463,
337,NKG,0.50,109699284,23329631,0.11,86369653,
338,NLG,0.50,191470006,127971011,0.33,63498995,
339,NNC,0.49,10740800,1759031,0.08,8981769,
340,NO1,0.00,0,0,0.00,0,(*)
341,NSC,0.49,8617624,1387932,0.08,7229692,
342,NT2,0.49,141059254,39501554,0.14,101557700,
343,NTL,0.49,29885075,5971970,0.10,23913105,
344,NVL,0.49,945906446,125353048,0.06,820553398,
345,NVT,1.00,90500000,4669,0.00,90453310,
346,OCB,0.22,301374229,296763921,0.22,4610308,
347,OGC,0.49,147000000,1187550,0.00,145812450,
348,OPC,0.49,13022867,224032,0.01,12798835,
349,ORS,0.49,98000000,2038033,0.01,95961967,
350,PAC,0.49,22771136,5980085,0.13,16791051,
351,PAN,0.49,106015704,18225043,0.08,87790661,
352,PC1,0.50,117579824,12014838,0.05,105564986,
353,PDN,0.00,0,79264,0.00,-79264,
354,PDR,0.49,241458238,11450314,0.02,230007924,
355,PET,0.00,0,2737205,0.03,-2737205,
356,PGC,0.49,29567892,1945132,0.03,27622760,
357,PGD,0.49,44099522,41765113,0.46,2334409,
358,PGI,1.00,110896796,22924636,0.21,87972160,
359,PGV,0.50,561734023,1984,0.00,561535623,
360,PHC,0.50,25340963,770428,0.02,24570535,
361,PHR,0.49,66394607,18941021,0.14,47453586,
362,PIT,0.49,7447679,120761,0.01,7326918,
363,PJT,0.00,0,288603,0.01,-288603,
364,PLP,0.49,29400000,1298916,0.02,28101084,
365,PLX,0.20,258775616,223265216,0.17,35510400,
366,PMG,0.49,22704776,11668911,0.25,11035865,
367,PNC,0.49,5409718,87042,0.01,5322676,
368,PNJ,0.49,118880057,118878139,0.49,1918,
369,POM,0.49,137041404,22134476,0.08,114906928,
370,POW,0.49,1147517084,49227777,0.02,1098289307,
371,PPC,0.49,159855150,44397311,0.14,115457839,
372,PSH,0.00,0,200,0.00,-200,
373,PTB,0.49,23813726,9374528,0.19,14439198,
374,PTC,0.00,0,351914,0.02,-351914,
375,PTL,0.49,49000000,666561,0.01,48333439,
376,PVD,0.49,206557436,24427921,0.06,182129515,
377,PVT,0.49,158589110,36407647,0.11,122181463,
378,PXI,0.49,14700000,25421,0.01,14445790,
379,PXS,0.49,29400000,6768778,0.11,22631222,
380,QBS,0.00,0,170,0.00,-170,
381,QCG,0.49,134813361,1769273,0.01,133044088,
382,RAL,0.50,6037500,440926,0.04,5596574,
383,RDP,0.50,24534901,126692,0.00,24408209,
384,REE,0.49,151928832,151928832,0.49,0,
385,RIC,0.49,14067002,9047059,0.32,5019943,
386,ROS,0.49,278123079,12388824,0.02,265734255,
387,S4A,0.49,20678000,3218,0.00,20645820,
388,SAB,1.00,641281186,401999527,0.63,239281659,
389,SAM,0.49,179023001,3415728,0.01,175607273,
390,SAV,0.49,7849783,6980494,0.44,869289,
391,SBA,0.49,29639247,207671,0.00,29431576,
392,SBT,1.00,650762228,75390794,0.12,575371434,
393,SBV,1.00,27366476,4086906,0.15,23279570,
394,SC5,0.49,7342429,65012,0.04,6692309,
395,SCD,0.49,4165000,58436,0.07,3580640,
396,SCR,0.49,179514588,2229857,0.01,177284731,
397,SCS,0.49,28388493,15763492,0.27,12625001,
398,SFC,0.49,5532814,101585,0.01,5431229,
399,SFG,0.49,23469693,340649,0.01,23129044,
400,SFI,0.49,7719003,1405751,0.09,6313252,
401,SGN,0.30,10074507,841674,0.03,9232833,
402,SGR,0.49,29400000,14974,0.00,29385026,
403,SGT,0.00,0,8266771,0.11,-8266771,
404,SHA,0.49,16388870,297804,0.01,16091066,
405,SHB,0.30,800210939,96334744,0.04,703876195,
406,SHI,0.49,73592077,189545,0.00,73402532,
407,SHP,0.49,49591112,5254183,0.05,44336929,
408,SII,0.49,31615830,31571747,0.49,44083,
409,SJD,0.49,33809323,9679484,0.14,24129839,
410,SJF,0.49,38808000,200814,0.00,38607186,
411,SJS,0.13,15330802,1177531,0.01,14153271,
412,SKG,0.49,31032550,22194867,0.35,8837683,
413,SMA,0.49,9972889,9903,0.00,9962986,
414,SMB,0.49,14624857,3776262,0.13,10848595,
415,SMC,0.49,29887398,12642895,0.21,17244503,
416,SPM,0.49,6860000,27038,0.02,6589620,
417,SRC,0.49,13752224,2789,0.00,13724334,
418,SRF,1.00,35566780,16644168,0.47,18922612,
419,SSB,0.05,82990000,545401,0.00,82444599,
420,SSC,0.49,7346259,165891,0.01,7180368,
421,SSI,1.00,994750022,369465031,0.37,625284991,
422,ST8,0.49,12603241,12611080,0.49,-7839,
423,STB,0.30,565564714,393479152,0.21,172085562,
424,STG,0.49,48144144,100384,0.00,48043760,
425,STK,1.00,70726944,8864476,0.13,61862468,
426,SVC,0.49,16327060,636077,0.02,15690983,
427,SVD,0.49,6321000,635,0.00,6257500,
428,SVI,1.00,12832437,12166203,0.95,666234,
429,SVT,0.50,5789787,915566,0.08,4874221,
430,SZC,0.49,49000000,2641510,0.03,46358490,
431,SZL,0.00,0,3478080,0.17,-3478080,
432,TAC,0.49,16601027,1412069,0.04,15188958,
433,TBC,0.49,31115000,663784,0.01,30451216,
434,TCB,0.22,788986817,788993267,0.22,-645,
435,TCD,0.49,85464968,597437,0.00,84867531,
436,TCH,0.51,340790079,28170152,0.04,312619927,
437,TCL,0.49,14777633,2471707,0.08,12305926,
438,TCM,0.49,34966795,33054643,0.46,1912152,
439,TCO,0.49,9168390,509446,0.03,8658944,
440,TCR,0.49,5082863,5027991,0.48,54872,
441,TCT,0.49,6266120,2446590,0.19,3819530,
442,TDC,0.50,50000000,1183090,0.01,48816910,
443,TDG,0.00,0,44619,0.00,-44619,
444,TDH,0.49,55199855,2906939,0.03,52292916,
445,TDM,0.49,49000000,11598754,0.12,37401246,
446,TDP,0.49,29503341,27924,0.00,29475417,
447,TDW,0.50,4250000,25738,0.03,3992620,
448,TEG,0.49,32139968,131229,0.00,32008739,
449,TGG,0.00,0,2254,0.00,-2254,
450,THG,0.49,7825939,204506,0.01,7621433,
451,THI,0.49,23912000,3636,0.00,23875640,
452,TIP,0.49,12741540,4599627,0.18,8141913,
453,TIX,0.49,14700000,139004,0.00,14560996,
454,TLD,0.49,20948767,631851,0.01,20316916,
455,TLG,1.00,77794453,19561747,0.25,58232706,
456,TLH,0.49,50034204,1185155,0.01,48849049,
457,TMP,0.49,34300000,42857,0.01,33871430,
458,TMS,0.49,51877058,46219439,0.44,5657619,
459,TMT,0.49,18270963,993912,0.03,17277051,
460,TN1,0.50,17275368,51735,0.00,17223633,
461,TNA,0.49,24292369,1874590,0.04,22417779,
462,TNC,0.49,9432500,10791,0.01,9324590,
463,TNH,0.49,25418749,15057175,0.29,10361574,
464,TNI,0.49,25725000,46845,0.01,25256550,
465,TNT,0.49,24990000,6206,0.00,24927940,
466,TPB,0.30,474526648,472720380,0.30,1806268,
467,TPC,0.49,11970992,475906,0.02,11495086,
468,TRA,0.49,20312299,18246804,0.44,2065495,
469,TRC,0.49,14700000,22265,0.01,14477350,
470,TSC,0.00,0,374711,0.00,-374711,
471,TTA,0.49,71441952,414995,0.00,71026957,
472,TTB,0.00,0,19601,0.00,-19601,
473,TTE,0.50,14245200,257,0.00,14242630,
474,TTF,0.50,205599151,1881874,0.00,203717277,
475,TV2,0.15,6752721,5935344,0.13,817377,
476,TVB,0.30,33604638,2213132,0.02,31391506,
477,TVS,0.49,52466840,30453798,0.28,22013042,
478,TVT,0.49,10290000,47571,0.02,9814290,
479,TYA,1.00,6134773,3637093,0.59,2497680,
480,UDC,0.49,17150000,3306710,0.09,13843290,
481,UIC,0.00,0,2331920,0.29,-2331920,
482,VAF,0.49,18456020,11434,0.00,18444586,
483,VCA,0.49,7441787,854887,0.06,6586900,
484,VCB,0.30,1419754971,1116839828,0.24,302915143,
485,VCF,0.49,13023776,176108,0.01,12847668,
486,VCG,0.49,216438229,12819651,0.03,203618578,
487,VCI,1.00,333000000,62066651,0.19,270933349,
488,VDP,0.00,0,62123,0.00,-62123,
489,VDS,1.00,105104665,2138036,0.02,102966629,
490,VFG,0.49,15723543,836371,0.03,14887172,
491,VGC,0.49,219691500,20400192,0.05,199291308,
492,VHC,1.00,183376956,45881112,0.25,137495844,
493,VHM,0.50,2177183744,1020306209,0.23,1156877535,
494,VIB,0.21,318394313,318394313,0.21,0,
495,VIC,0.48,1857732271,480518387,0.12,1377213884,
496,VID,0.50,17755394,121074,0.00,17634320,
497,VIP,0.49,33550761,1486840,0.02,32063921,
498,VIX,1.00,274595229,11968486,0.04,262626743,
499,VJC,0.30,162483400,91183578,0.17,71299822,
500,VMD,0.49,7565731,215981,0.01,7349750,
501,VND,1.00,434944687,71600010,0.16,363344677,
502,VNE,0.49,44312146,5944455,0.07,38367691,
503,VNG,0.49,47665537,510173,0.01,47155364,
504,VNL,0.49,4410000,76684,0.09,3643160,
505,VNM,1.00,2089955445,1136991540,0.54,952963905,
506,VNS,0.49,33251004,13325941,0.20,19925063,
507,VOS,0.49,68600000,1901510,0.01,66698490,
508,VPB,0.18,788496272,788496211,0.18,61,
509,VPD,0.49,52228918,92254,0.00,52136664,
510,VPG,0.49,35724884,1129080,0.02,34595804,
511,VPH,0.49,46725322,764353,0.01,45960969,
512,VPI,0.49,107799892,1956802,0.01,105843090,
513,VPS,0.49,11985788,162965,0.01,11822823,
514,VRC,0.49,24500000,309716,0.01,24190284,
515,VRE,0.49,1141121020,718962544,0.31,422158476,
516,VSC,0.49,54020342,7479689,0.07,46540653,
517,VSH,0.49,115758210,27407181,0.12,88351029,
