STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
132,CSTB2214,1.00,2000000,0,0.00,2000000,
133,CSTB2215,1.00,10000000,7977200,0.80,2022800,
134,CSTB2217,1.00,17000000,0,0.00,17000000,
135,CSTB2218,1.00,12000000,0,0.00,12000000,
136,CSTB2219,1.00,18000000,0,0.00,18000000,(*)
137,CSTB2220,1.00,20000000,0,0.00,20000000,
138,CSTB2222,1.00,5000000,1174800,0.24,3825200,
139,CSTB2223,1.00,5000000,4254600,0.85,7454,
140,CSTB2224,1.00,30000000,0,0.00,15000000,(*)
141,CSTB2225,1.00,20000000,0,0.00,10000000,(*)
142,CSV,0.50,22100000,2886844,0.07,19213156,
143,CTCB2207,1.00,4000000,0,0.00,4000000,
144,CTCB2210,1.00,10000000,0,0.00,10000000,
145,CTCB2211,1.00,15000000,1496000,0.10,13504000,
146,CTCB2212,1.00,11000000,1615000,0.15,9385000,
147,CTCB2213,1.00,15000000,0,0.00,15000000,
148,CTCB2214,1.00,4500000,50,0.01,4450000,
149,CTCB2215,1.00,20000000,0,0.00,10000000,(*)
150,CTCB2216,1.00,20000000,0,0.00,10000000,(*)
151,CTD,0.49,38627092,38817679,0.49,-190587,
152,CTF,0.49,37248595,450837,0.01,36797758,
153,CTG,0.30,1441725182,1337405892,0.28,104319290,
154,CTI,0.49,30869998,467235,0.01,30402763,
155,CTPB2204,1.00,1500000,0,0.00,1500000,
156,CTPB2206,1.00,12000000,0,0.00,12000000,
157,CTR,0.49,56049080,12054766,0.11,43994314,
158,CTS,0.49,72881772,2693338,0.02,70188434,
159,CVHM2210,1.00,5000000,1357300,0.27,3642700,
160,CVHM2211,1.00,10000000,7573600,0.76,2426400,
161,CVHM2213,1.00,4000000,889,0.02,3911100,
162,CVHM2214,1.00,10000000,0,0.00,10000000,
163,CVHM2215,1.00,11000000,10,0.00,10990000,
164,CVHM2216,1.00,11000000,25,0.00,10975000,
165,CVHM2217,1.00,3000000,409,0.01,2959100,
166,CVHM2218,1.00,9000000,12,0.00,8988000,
167,CVHM2219,1.00,14000000,0,0.00,7000000,(*)
168,CVHM2220,1.00,14000000,0,0.00,7000000,(*)
169,CVIB2201,1.00,14000000,0,0.00,7000000,(*)
170,CVJC2204,1.00,4000000,1227600,0.31,2772400,
171,CVJC2206,1.00,3000000,1141100,0.38,1858900,
172,CVNM2207,1.00,4000000,3579800,0.90,4202,
173,CVNM2209,1.00,3000000,2677000,0.89,323,
174,CVNM2210,1.00,5000000,31,0.00,4996900,
175,CVNM2211,1.00,6000000,56,0.00,5994400,
176,CVNM2212,1.00,14000000,0,0.00,7000000,(*)
177,CVPB2207,1.00,4000000,0,0.00,4000000,
178,CVPB2210,1.00,12000000,30,0.00,11970000,
179,CVPB2211,1.00,9000000,0,0.00,9000000,
180,CVPB2212,1.00,13000000,299,0.02,12701000,
181,CVPB2213,1.00,7000000,0,0.00,7000000,
182,CVPB2214,1.00,20000000,0,0.00,10000000,(*)
183,CVRE2211,1.00,10000000,9591800,0.96,4082,
184,CVRE2212,1.00,4000000,0,0.00,4000000,
185,CVRE2213,1.00,4000000,3437800,0.86,5622,
186,CVRE2214,1.00,11000000,0,0.00,11000000,
187,CVRE2215,1.00,9000000,0,0.00,9000000,
188,CVRE2216,1.00,11000000,12,0.00,10988000,
189,CVRE2217,1.00,7000000,0,0.00,7000000,
190,CVRE2218,1.00,4000000,2001500,0.50,1998500,
191,CVRE2219,1.00,4500000,30,0.01,4470000,
192,CVRE2220,1.00,14000000,0,0.00,7000000,(*)
193,CVT,0.50,18345443,173763,0.00,18171680,
194,D2D,0.50,15152379,1247927,0.04,13904452,
195,DAG,0.49,29186414,197187,0.00,28989227,
196,DAH,0.00,0,110405,0.00,-110405,
197,DAT,0.00,0,10937,0.00,-10937,
198,DBC,0.49,118580910,13622826,0.06,104958084,
199,DBD,1.00,74883559,6250646,0.08,68632913,
200,DBT,0.00,0,391039,0.03,-391039,
201,DC4,0.50,26249861,5319,0.00,26196671,
202,DCL,0.00,0,963615,0.01,-963615,
203,DCM,0.49,259406000,64674716,0.12,194731284,
204,DGC,0.49,186091850,66715329,0.18,119376521,
205,DGW,0.49,79982672,42150899,0.26,37831773,
206,DHA,0.49,7408773,2485079,0.16,4923694,
207,DHC,0.49,34297267,23828692,0.34,10468575,
208,DHG,1.00,130746071,70900319,0.54,59845752,
209,DHM,0.00,0,42639,0.00,-42639,
210,DIG,0.49,298827477,27292023,0.04,271535454,
211,DLG,0.49,146661762,4639949,0.02,142021813,
212,DMC,1.00,34727465,19171159,0.55,15556306,
213,DPG,0.49,30869781,1154048,0.02,29715733,
214,DPM,0.49,191786000,77979210,0.20,113806790,
215,DPR,0.50,21500000,1365767,0.03,20134233,
216,DQC,0.49,16836113,264924,0.01,16571189,
217,DRC,0.49,58208376,9548218,0.08,48660158,
218,DRH,0.50,62176933,938218,0.01,61238715,
219,DRL,0.00,0,299333,0.03,-299333,
220,DSN,0.49,5920674,2736942,0.23,3183732,
221,DTA,0.49,8849317,24066,0.00,8825251,
222,DTL,0.49,30103445,995,0.00,30102450,
223,DTT,0.49,3994391,18754,0.00,3975637,
224,DVP,0.49,19600000,4884311,0.12,14715689,
225,DXG,0.50,305889501,166230485,0.27,139659016,
226,DXS,0.50,226561188,88241000,0.19,138320188,
227,DXV,0.49,4851000,6185,0.01,4789150,
228,E1VFVN30,1.00,432000000,400077530,0.93,31922470,
229,EIB,0.30,370656871,233822576,0.19,136834295,
230,ELC,0.49,28801633,2513643,0.04,26287990,
231,EMC,0.00,0,2652,0.00,-2652,
232,EVE,1.00,41979773,30475513,0.73,11504260,
233,EVF,0.50,175532015,321791,0.00,175210224,
234,EVG,0.49,105472419,284672,0.00,105187747,
235,FCM,0.49,22098984,1391788,0.03,20707196,
236,FCN,0.50,78719502,51197385,0.33,27522117,
237,FDC,0.50,19314994,6744,0.00,19308250,
238,FIR,0.50,22307507,427684,0.01,21879823,
239,FIT,0.00,0,133329,0.00,-133329,
240,FLC,0.30,212999342,15318090,0.02,197681252,
241,FMC,0.50,32694444,20573066,0.31,12121378,
242,FPT,0.49,537543020,537542589,0.49,431,
243,FRT,0.49,58051542,32684742,0.28,25366800,
244,FTS,1.00,195059951,49226274,0.25,145833677,
245,FUCTVGF3,0.49,9751392,0,0.00,9751392,
246,FUCTVGF4,0.49,9829400,0,0.00,9829400,
247,FUCVREIT,0.49,2450000,10029,0.02,2349710,
248,FUEDCMID,1.00,9400000,8485625,0.90,914375,
249,FUEIP100,1.00,5700000,465,0.01,5653500,
250,FUEKIV30,1.00,61500000,54093600,0.88,7406400,
251,FUEKIVFS,1.00,7700000,6867700,0.89,8323,
252,FUEMAV30,1.00,28100000,22825340,0.81,5274660,
253,FUESSV30,1.00,5400000,2099830,0.39,3300170,
254,FUESSV50,1.00,9800000,6259682,0.64,3540318,
255,FUESSVFL,1.00,228700000,221180561,0.97,7519439,
256,FUEVFVND,1.00,807600000,784442080,0.97,23157920,
257,FUEVN100,1.00,17000000,3733830,0.22,13266170,
258,GAB,0.30,4471196,45448,0.00,4425748,
259,GAS,0.49,937835500,56072714,0.03,881762786,
260,GDA,0.49,56198839,27200005,0.24,28998834,(*)
261,GDT,0.50,9873585,4844309,0.25,5029276,
262,GEG,0.40,128868444,115119457,0.36,13748987,
263,GEX,0.50,425747896,95193905,0.11,330553991,
264,GIL,0.50,34500000,1738326,0.03,32761674,
265,GMC,0.49,16170126,2769679,0.08,13400447,
266,GMD,0.49,147675198,147674598,0.49,600,
267,GMH,0.50,8250000,73,0.00,8242700,
268,GSP,0.00,0,395536,0.01,-395536,
269,GTA,0.49,5096000,59283,0.01,5036717,
270,GVR,0.13,520000000,21824908,0.01,498175092,
271,HAG,0.49,454459294,18495031,0.02,435964263,
272,HAH,0.49,34468886,9540137,0.14,24928749,
273,HAI,0.49,89514571,2151132,0.01,87363439,
274,HAP,0.49,54437908,2875750,0.03,51562158,
275,HAR,0.49,49661549,189164,0.00,49472385,
276,HAS,0.49,3920000,1333220,0.17,2586780,
277,HAX,0.35,19844786,8985255,0.16,10859531,
278,HBC,0.50,137066635,42850397,0.16,94216238,
279,HCD,0.49,15479002,2532,0.00,15453682,
280,HCM,0.49,224445659,197896783,0.43,26548876,
281,HDB,0.18,455461725,455377795,0.18,8393,
282,HDC,0.49,52961989,1366354,0.01,51595635,
283,HDG,0.50,122302949,48694388,0.20,73608561,
284,HHP,0.49,14734213,797356,0.03,13936857,
285,HHS,0.50,160724076,5000183,0.02,155723893,
286,HHV,0.49,150824180,13208574,0.04,137615606,
287,HID,0.49,37614865,40647,0.01,37208395,
288,HII,0.50,36831508,443733,0.01,36387775,
289,HMC,0.00,0,2454,0.01,-2454,
290,HNG,0.50,554276947,19978950,0.02,534297997,
291,HOT,0.00,0,332,0.00,-332,
292,HPG,0.49,2849244993,1268125903,0.22,1581119090,
293,HPX,0.49,149042604,3995957,0.01,145046647,
294,HQC,0.49,233534000,3262539,0.01,230271461,
295,HRC,0.00,0,192429,0.01,-192429,
296,HSG,0.49,293046943,45424719,0.08,247622224,
297,HSL,0.49,17337918,752078,0.02,16585840,
298,HT1,0.49,186979056,7591264,0.02,179387792,
299,HTI,0.50,12474600,5620789,0.23,6853811,
300,HTL,0.49,5880000,5520819,0.46,359181,
301,HTN,0.49,43667041,592161,0.01,43074880,
302,HTV,0.49,6420960,1476734,0.11,4944226,
303,HU1,0.50,5000000,34863,0.03,4651370,
304,HU3,0.49,4899972,46919,0.05,4430782,
305,HUB,0.00,0,343084,0.02,-343084,
306,HVH,0.49,18105497,168934,0.00,17936563,
307,HVN,0.30,664318252,131467340,0.06,532850912,
308,HVX,0.47,19580401,3473,0.01,19233101,
309,IBC,0.31,25776704,89456,0.00,25687248,
310,ICT,1.00,32185000,149772,0.00,32035228,
311,IDI,0.49,111545857,2538637,0.01,109007220,
312,IJC,0.49,106377688,12963206,0.06,93414482,
313,ILB,0.49,12006100,348,0.01,11658100,
314,IMP,0.75,50029027,33231510,0.50,16797517,
315,ITA,0.44,410765520,7839900,0.01,402925620,
316,ITC,0.00,0,325927,0.00,-325927,
317,ITD,0.49,10458390,316185,0.01,10142205,
318,JVC,0.49,55125083,1189337,0.01,53935746,
319,KBC,0.49,376126331,149744026,0.20,226382305,
320,KDC,0.50,139870678,71935633,0.26,67935045,
321,KDH,0.50,358414997,268688625,0.37,89726372,
322,KHG,0.49,220223250,3129145,0.01,217094105,
323,KHP,0.49,29598923,1194575,0.02,28404348,
324,KMR,1.00,56881443,35594239,0.63,21287204,
325,KOS,0.49,106075854,446211,0.00,105629643,
326,KPF,0.49,29824948,1874419,0.03,27950529,
327,KSB,0.49,37549288,7088762,0.09,30460526,
328,L10,0.49,4846100,122953,0.01,4723147,
329,LAF,0.49,7216729,280862,0.02,6935867,
330,LBM,0.50,10000000,2769282,0.14,7230718,
331,LCG,0.50,95820585,3902646,0.02,91917939,
332,LDG,0.50,120106225,863529,0.00,119242696,
333,LEC,0.49,12789000,3023,0.00,12785977,
334,LGC,0.49,94498834,86759184,0.45,7739650,
335,LGL,0.49,25235000,931427,0.02,24303573,
336,LHG,0.49,24505884,6970318,0.14,17535566,
337,LIX,0.49,15876000,2709025,0.08,13166975,
338,LM8,0.00,0,16854,0.02,-16854,
339,LPB,0.05,86455268,86452534,0.05,2734,
340,LSS,0.00,0,767334,0.01,-767334,
341,MBB,0.23,1053476211,1053465672,0.23,10539,
342,MCG,0.49,28179900,110209,0.00,28069691,
343,MCP,0.49,7384955,23875,0.00,7361080,
344,MDG,0.49,5335625,14,0.00,5334225,
345,MHC,0.49,20289412,936417,0.02,19352995,
346,MIG,1.00,164450000,18709900,0.11,145740100,
347,MSB,0.30,595725000,593886239,0.30,1838761,
348,MSH,0.49,36756909,3161485,0.04,33595424,
349,MSN,0.49,697625143,434296015,0.31,263329128,
350,MWG,0.49,717300847,717296769,0.49,4078,
351,NAF,1.00,62923085,16295385,0.26,46627700,
352,NAV,0.49,3920000,81147,0.01,3838853,
353,NBB,0.50,50237828,1380650,0.01,48857178,
354,NCG,0.50,59892162,13253200,0.11,46638962,(*)
355,NCT,0.30,7850082,3253418,0.12,4596664,
356,NHA,0.49,20665514,151923,0.00,20513591,
357,NHH,1.00,72880000,455434,0.01,72424566,
358,NHT,0.50,12014084,1151839,0.05,10862245,
359,NKG,0.50,131638903,24916743,0.09,106722160,
360,NLG,0.50,192040150,177038856,0.46,15001294,
361,NNC,0.49,10740800,1468320,0.07,9272480,
362,NO1,0.49,11760000,0,0.00,11760000,
363,NSC,0.49,8617624,1578649,0.09,7038975,
364,NT2,0.49,141059254,47826552,0.17,93232702,
365,NTL,0.49,29885075,5446100,0.09,24438975,
366,NVL,0.49,955551223,127489428,0.07,828061795,
367,NVT,0.50,45250000,12132,0.00,45128680,
368,OCB,0.22,301374229,293949648,0.21,7424581,
369,OGC,0.49,147000000,51631,0.00,146483690,
370,OPC,0.00,0,519041,0.01,-519041,
371,ORS,0.49,98000000,2498933,0.01,95501067,
372,PAC,0.49,22771136,5951156,0.13,16819980,
373,PAN,0.49,106015704,27388510,0.13,78627194,
374,PC1,0.50,135216501,12078643,0.04,123137858,
375,PDN,0.00,0,65092,0.00,-65092,
376,PDR,0.49,329106647,31794682,0.05,297311965,
377,PET,0.00,0,1358971,0.02,-1358971,
378,PGC,0.49,29567892,3200014,0.05,26367878,
379,PGD,0.49,44099522,41830287,0.46,2269235,
380,PGI,1.00,110896796,22815773,0.21,88081023,
381,PGV,0.50,561734023,1931,0.00,561540923,
382,PHC,0.50,25340963,665306,0.01,24675657,
383,PHR,0.49,66394607,17857989,0.13,48536618,
384,PIT,0.49,7447679,12146,0.01,7326219,
385,PJT,0.00,0,28503,0.01,-28503,
386,PLP,0.49,34300000,832876,0.01,33467124,
387,PLX,0.20,258775616,230177668,0.18,28597948,
388,PMG,0.49,22704776,11666943,0.25,11037833,
389,PNC,0.49,5409718,86394,0.01,5323324,
390,PNJ,0.49,120624093,120641451,0.49,-17358,
391,POM,0.49,137041404,22203828,0.08,114837576,
392,POW,0.49,1147517084,116200009,0.05,1031317075,
393,PPC,0.49,159855150,42247823,0.13,117607327,
394,PSH,0.00,0,100,0.00,-100,
395,PTB,0.25,17009600,10102679,0.15,6906921,
396,PTC,0.50,16153662,28865,0.01,15865012,
397,PTL,0.00,0,105084,0.00,-105084,
398,PVD,0.49,272585042,110549192,0.20,162035850,
399,PVT,0.49,158589110,65558958,0.20,93030152,
400,QBS,0.00,0,70,0.00,-70,
401,QCG,0.49,134813361,1696003,0.01,133117358,
402,RAL,0.50,11473709,6126,0.03,10861109,
403,RDP,0.50,24534901,156825,0.00,24378076,
404,REE,0.49,174641137,174641072,0.49,65,
405,S4A,0.49,20678000,3048,0.00,20647520,
406,SAB,1.00,641281186,401694664,0.63,239586522,
407,SAM,0.49,186180875,2601818,0.01,183579057,
408,SAV,0.49,8997955,7991116,0.44,1006839,
409,SBA,0.00,0,210287,0.00,-210287,
410,SBT,1.00,694799896,99882950,0.14,594916946,
411,SBV,1.00,27366476,4060774,0.15,23305702,
412,SC5,0.49,7342429,616597,0.04,6725832,
413,SCD,0.49,4165000,58411,0.07,3580890,
414,SCR,0.49,193874269,2260194,0.01,191614075,
415,SCS,0.30,30320754,29621992,0.29,698762,
416,SFC,0.49,5532814,92322,0.01,5440492,
417,SFG,0.49,23469693,338949,0.01,23130744,
418,SFI,0.49,11154522,2073109,0.09,9081413,
419,SGN,0.30,10074507,839168,0.03,9235339,
420,SGR,0.49,29400000,5874,0.00,29394126,
421,SGT,0.00,0,8337247,0.06,-8337247,
422,SHA,0.49,16388870,319032,0.01,16069838,
423,SHB,0.30,920214958,187484320,0.06,732730638,
424,SHI,0.49,79466460,333457,0.00,79133003,
425,SHP,0.49,49591112,5268002,0.05,44323110,
426,SII,0.50,32261052,31569647,0.49,691405,
427,SJD,0.49,33809323,10388332,0.15,23420991,
428,SJF,0.49,38808000,468359,0.01,38339641,
429,SJS,0.50,57427770,984417,0.01,56443353,
430,SKG,0.49,31032550,23403695,0.37,7628855,
431,SMA,0.49,9972889,14403,0.00,9958486,
432,SMB,0.49,14624857,4407712,0.15,10217145,
433,SMC,0.00,0,14989781,0.20,-14989781,
434,SPM,0.49,6860000,27302,0.02,6586980,
435,SRC,0.49,13752224,27767,0.00,13724457,
436,SRF,1.00,35566780,16634473,0.47,18932307,
437,SSB,0.05,102014913,4469937,0.00,97544976,
438,SSC,0.49,7346259,174575,0.01,7171684,
439,SSI,1.00,1491130137,616568039,0.41,874562098,
440,ST8,0.49,12603241,12610982,0.49,-7741,
441,STB,0.30,565564714,509160746,0.27,56403968,
442,STG,0.49,48144144,64164,0.00,48079980,
443,STK,1.00,84363825,11305077,0.13,73058748,
444,SVC,0.49,16327060,619586,0.02,15707474,
445,SVD,0.49,13526894,102831,0.00,13424063,
446,SVI,1.00,12832437,12182993,0.95,649444,
447,SVT,0.50,7526684,228255,0.02,7298429,
448,SZC,0.49,49000000,2700766,0.03,46299234,
449,SZL,0.00,0,3434899,0.17,-3434899,
450,TBC,0.49,31115000,524504,0.01,30590496,
451,TCB,0.22,789954184,789954069,0.22,115,
452,TCD,0.49,119764968,979087,0.00,118785881,
453,TCH,0.51,340790079,17682239,0.03,323107840,
454,TCL,0.49,14777633,1679892,0.06,13097741,
455,TCM,0.49,40203092,38666313,0.47,1536779,
456,TCO,0.49,9168390,45404,0.02,8714350,
457,TCR,0.49,5082863,4849311,0.47,233552,
458,TCT,0.49,6266120,2688880,0.21,3577240,
459,TDC,0.50,50000000,1045960,0.01,48954040,
460,TDG,0.00,0,44019,0.00,-44019,
461,TDH,0.50,56326383,2601538,0.02,53724845,
462,TDM,0.50,50000000,7781646,0.08,42218354,
463,TDP,0.51,30707560,17456,0.00,30690104,
464,TDW,0.50,4250000,23358,0.03,4016420,
465,TEG,0.49,32139968,6372,0.00,32076248,
466,TGG,0.00,0,1905,0.00,-1905,
467,THG,0.49,9782307,130647,0.01,9651660,
468,THI,0.49,23912000,2466,0.00,23887340,
469,TIP,0.49,31853849,10568564,0.16,21285285,
470,TIX,0.00,0,150004,0.01,-150004,
471,TLD,0.49,36628767,477511,0.01,36151256,
472,TLG,1.00,77794453,15699634,0.20,62094819,
473,TLH,0.49,50034204,1345583,0.01,48688621,
474,TMP,0.49,34300000,394171,0.01,33905829,
475,TMS,0.49,51877058,46295698,0.44,5581360,
476,TMT,0.49,18270963,1097476,0.03,17173487,
477,TN1,0.50,21594043,62041,0.00,21532002,
478,TNA,0.49,24292369,1757716,0.04,22534653,
479,TNC,0.50,9625000,10799,0.01,9517010,
480,TNH,0.49,25418749,21711691,0.42,3707058,
481,TNI,0.49,25725000,16151,0.00,25563490,
482,TNT,0.49,24990000,3636,0.00,24953640,
483,TPB,0.30,474526648,474519308,0.30,734,
484,TPC,0.49,11970992,614202,0.03,11356790,
485,TRA,0.49,20312299,19084538,0.46,1227761,
486,TRC,0.49,14700000,40685,0.01,14293150,
487,TSC,0.00,0,382503,0.00,-382503,
488,TTA,0.49,77156839,437529,0.00,76719310,
489,TTB,0.00,0,19481,0.00,-19481,
490,TTE,0.50,14245200,227,0.00,14242930,
491,TTF,0.50,205599151,2785695,0.01,202813456,
492,TV2,0.15,10128924,10127124,0.15,18,
493,TVB,0.30,33629105,2532676,0.02,31096429,
494,TVS,0.49,52466840,31251424,0.29,21215416,
495,TVT,0.00,0,84229,0.04,-84229,
496,TYA,1.00,6134773,2471696,0.40,3663077,
497,UDC,0.49,17150000,4399980,0.13,12750020,
498,UIC,0.00,0,1025370,0.13,-1025370,
499,VAF,0.49,18456020,15934,0.00,18440086,
500,VCA,0.49,7441787,1302262,0.09,6139525,
501,VCB,0.30,1419754971,1117661569,0.24,302093402,
502,VCF,0.49,13023776,177579,0.01,12846197,
503,VCG,0.49,238081140,17984731,0.04,220096409,
504,VCI,1.00,435499901,88355994,0.20,347143907,
505,VDP,0.00,0,62121,0.00,-62121,
506,VDS,1.00,210000000,3245506,0.02,206754494,
507,VFG,0.49,20440160,1102455,0.03,19337705,
508,VGC,0.49,219691500,26406232,0.06,193285268,
509,VHC,1.00,183376956,55411864,0.30,127965092,
510,VHM,0.50,2177183744,1057496277,0.24,1119687467,
511,VIB,0.21,432072953,432051496,0.21,21457,
512,VIC,0.48,1857732271,490240391,0.13,1367491880,
