STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
44,BWE,0.49,94530800,34488856,0.18,60041944,
45,C32,0.49,7364771,669818,0.04,6694953,
46,C47,0.00,0,12699,0.00,-12699,
47,CACB2205,1.00,4000000,2413,0.06,3758700,
48,CACB2206,1.00,14000000,5398,0.04,13460200,
49,CACB2207,1.00,20000000,0,0.00,20000000,
50,CAV,0.49,28224000,131348,0.00,28092652,
51,CCI,0.00,0,4247,0.02,-4247,
52,CCL,0.50,26599789,472524,0.01,26127265,
53,CDC,0.49,10774470,132657,0.01,10641813,
54,CFPT2204,1.00,5000000,10,0.00,4990000,
55,CFPT2205,1.00,4000000,20,0.01,3980000,
56,CFPT2206,1.00,3000000,0,0.00,3000000,
57,CFPT2207,1.00,4000000,0,0.00,4000000,
58,CFPT2208,1.00,8000000,0,0.00,8000000,
59,CFPT2209,1.00,15000000,200,0.00,14999800,
60,CFPT2210,1.00,11000000,0,0.00,11000000,
61,CFPT2211,1.00,7000000,0,0.00,7000000,
62,CFPT2212,1.00,8000000,4,0.00,7996000,
63,CHDB2206,1.00,6000000,5782700,0.96,2173,
64,CHDB2207,1.00,3000000,0,0.00,3000000,
65,CHDB2208,1.00,4000000,3799700,0.95,2003,
66,CHDB2209,1.00,4000000,3995400,1.00,46,
67,CHDB2210,1.00,3000000,2930500,0.98,695,
68,CHP,0.00,0,5672423,0.04,-5672423,
69,CHPG2212,1.00,8000000,2012800,0.25,5987200,
70,CHPG2214,1.00,6000000,2114,0.04,5788600,
71,CHPG2215,1.00,10000000,1440900,0.14,8559100,
72,CHPG2216,1.00,4000000,0,0.00,4000000,
73,CHPG2217,1.00,3000000,0,0.00,3000000,
74,CHPG2218,1.00,6000000,5664800,0.94,3352,
75,CHPG2219,1.00,6000000,5964200,0.99,358,
76,CHPG2220,1.00,32000000,0,0.00,32000000,
77,CHPG2221,1.00,47000000,1650000,0.04,45350000,
78,CHPG2222,1.00,27000000,0,0.00,27000000,(*)
79,CHPG2223,1.00,20000000,0,0.00,20000000,
80,CHPG2224,1.00,8000000,7503500,0.94,4965,
81,CHPG2225,1.00,9000000,0,0.00,9000000,
82,CIG,0.49,15454574,10813,0.00,15443761,
83,CII,0.49,139166060,21621199,0.08,117544861,
84,CKDH2208,1.00,3000000,0,0.00,3000000,
85,CKDH2209,1.00,4000000,2811000,0.70,1189000,
86,CKDH2210,1.00,3000000,0,0.00,3000000,
87,CKDH2211,1.00,3000000,2854900,0.95,1451,
88,CKDH2212,1.00,3000000,0,0.00,3000000,
89,CKDH2213,1.00,9000000,0,0.00,9000000,
90,CKG,0.00,0,32561,0.00,-32561,
91,CLC,0.49,12841715,560161,0.02,12281554,
92,CLL,0.49,16660000,2390461,0.07,14269539,
93,CLW,0.49,6370000,63299,0.05,5737010,
94,CMBB2207,1.00,1260000,498,0.04,1210200,
95,CMBB2208,1.00,4000000,0,0.00,4000000,
96,CMBB2209,1.00,19000000,1501,0.01,18849900,
97,CMBB2210,1.00,14000000,0,0.00,14000000,
98,CMBB2211,1.00,19000000,400,0.02,18600000,
99,CMBB2212,1.00,1260000,114,0.09,1146000,
100,CMBB2213,1.00,4500000,194,0.00,4480600,
101,CMG,0.50,75000716,63323103,0.42,11677613,
102,CMSN2205,1.00,3000000,2937400,0.98,626,
103,CMSN2206,1.00,3000000,1971700,0.66,1028300,
104,CMSN2207,1.00,1500000,10,0.01,1490000,
105,CMSN2209,1.00,4000000,3953500,0.99,465,
106,CMSN2210,1.00,4000000,0,0.00,4000000,
107,CMSN2211,1.00,3000000,2983900,0.99,161,
108,CMSN2212,1.00,3000000,2856500,0.95,1435,
109,CMSN2213,1.00,5000000,0,0.00,5000000,
110,CMSN2214,1.00,3000000,0,0.00,3000000,
111,CMV,0.00,0,38388,0.00,-38388,
112,CMWG2206,1.00,1800000,10,0.01,1790000,
113,CMWG2208,1.00,4000000,6,0.00,3994000,
114,CMWG2209,1.00,1300000,6537,0.50,6463,
115,CMWG2210,1.00,1300000,25,0.02,1275000,
116,CMWG2211,1.00,25000000,0,0.00,25000000,
117,CMWG2212,1.00,16000000,35,0.00,15965000,
118,CMWG2213,1.00,9000000,40,0.00,8960000,
119,CMX,0.50,50949495,10303128,0.10,40646367,
120,CNG,0.49,13230000,1739046,0.06,11490954,
121,CNVL2205,1.00,5000000,4298000,0.86,702,
122,CNVL2206,1.00,5000000,4570800,0.91,4292,
123,CNVL2207,1.00,1500000,0,0.00,1500000,
124,CNVL2208,1.00,5000000,3203300,0.64,1796700,
125,CNVL2209,1.00,3000000,2580100,0.86,4199,
126,CNVL2210,1.00,6000000,4622600,0.77,1377400,
127,COM,0.49,6919107,4896,0.00,6870147,
128,CPDR2204,1.00,5000000,4603000,0.92,397,
129,CPDR2205,1.00,4000000,3469300,0.87,5307,
130,CPDR2206,1.00,3000000,1853900,0.62,1146100,
131,CPNJ2203,1.00,1250000,5329,0.43,7171,
132,CPNJ2204,1.00,2500000,0,0.00,2500000,
133,CPNJ2205,1.00,4000000,0,0.00,4000000,
134,CPOW2204,1.00,5000000,3483900,0.70,1516100,
135,CPOW2205,1.00,4000000,0,0.00,4000000,
136,CPOW2206,1.00,6000000,5998800,1.00,12,
137,CPOW2207,1.00,8000000,6071200,0.76,1928800,
138,CPOW2208,1.00,8000000,7917400,0.99,826,
139,CPOW2209,1.00,8000000,7733000,0.97,267,
140,CPOW2210,1.00,2000000,8,0.00,1992000,
141,CRC,0.50,15000000,9767,0.00,14902330,
142,CRE,0.49,227202481,5110502,0.01,222091979,
143,CRV,0.50,336208320,0,0.00,336208320,(*)
144,CSM,0.50,51813233,758544,0.01,51054689,
145,CSTB2211,1.00,8000000,2301,0.03,7769900,
146,CSTB2213,1.00,6000000,4422900,0.74,1577100,
147,CSTB2214,1.00,2000000,0,0.00,2000000,
148,CSTB2215,1.00,10000000,7828100,0.78,2171900,
149,CSTB2216,1.00,6000000,5920200,0.99,798,
150,CSTB2217,1.00,17000000,0,0.00,17000000,
151,CSTB2218,1.00,12000000,0,0.00,12000000,
152,CSTB2219,1.00,18000000,0,0.00,18000000,(*)
153,CSTB2220,1.00,20000000,0,0.00,20000000,
154,CSTB2222,1.00,5000000,4165700,0.83,8343,
155,CSTB2223,1.00,5000000,4857500,0.97,1425,
156,CSV,0.50,22100000,2235554,0.05,19864446,
157,CTCB2207,1.00,4000000,0,0.00,4000000,
158,CTCB2208,1.00,3000000,0,0.00,3000000,
159,CTCB2209,1.00,4000000,0,0.00,4000000,
160,CTCB2210,1.00,10000000,0,0.00,10000000,
161,CTCB2211,1.00,15000000,1496000,0.10,13504000,
162,CTCB2212,1.00,11000000,1803000,0.16,9197000,
163,CTCB2213,1.00,15000000,0,0.00,15000000,
164,CTCB2214,1.00,4500000,989,0.02,4401100,
165,CTD,0.49,38834950,38757524,0.49,77426,
166,CTF,0.49,37248595,116937,0.00,37131658,
167,CTG,0.30,1441725182,1316862476,0.27,124862706,
168,CTI,0.49,30869998,429935,0.01,30440063,
169,CTPB2204,1.00,1500000,0,0.00,1500000,
170,CTPB2205,1.00,4000000,36,0.00,3996400,
171,CTPB2206,1.00,12000000,0,0.00,12000000,
172,CTR,0.49,56049080,11617503,0.10,44431577,
173,CTS,0.49,72881772,2724801,0.02,70156971,
174,CVHM2209,1.00,5000000,4927300,0.99,727,
175,CVHM2210,1.00,5000000,1423300,0.28,3576700,
176,CVHM2211,1.00,10000000,9829300,0.98,1707,
177,CVHM2212,1.00,4000000,0,0.00,4000000,
178,CVHM2213,1.00,4000000,3914100,0.98,859,
179,CVHM2214,1.00,10000000,0,0.00,10000000,
180,CVHM2215,1.00,11000000,56,0.00,10994400,
181,CVHM2216,1.00,11000000,2,0.00,10998000,
182,CVHM2217,1.00,3000000,2660700,0.89,3393,
183,CVHM2218,1.00,9000000,0,0.00,9000000,
184,CVJC2203,1.00,3000000,1837500,0.61,1162500,
185,CVJC2204,1.00,4000000,1970700,0.49,2029300,
186,CVJC2205,1.00,3000000,2997200,1.00,28,
187,CVJC2206,1.00,3000000,2879800,0.96,1202,
188,CVNM2207,1.00,4000000,3664800,0.92,3352,
189,CVNM2208,1.00,3000000,2992700,1.00,73,
190,CVNM2209,1.00,3000000,2977100,0.99,229,
191,CVNM2210,1.00,5000000,0,0.00,5000000,
192,CVNM2211,1.00,6000000,0,0.00,6000000,
193,CVPB2207,1.00,4000000,0,0.00,4000000,
194,CVPB2208,1.00,4000000,1539,0.04,3846100,
195,CVPB2209,1.00,1450000,1157400,0.80,2926,
196,CVPB2210,1.00,12000000,20,0.00,11980000,
197,CVPB2211,1.00,9000000,0,0.00,9000000,
198,CVPB2212,1.00,13000000,299,0.02,12701000,
199,CVPB2213,1.00,7000000,0,0.00,7000000,
200,CVRE2209,1.00,6000000,5827900,0.97,1721,
201,CVRE2210,1.00,5000000,0,0.00,5000000,
202,CVRE2211,1.00,10000000,9788000,0.98,212,
203,CVRE2212,1.00,4000000,0,0.00,4000000,
204,CVRE2213,1.00,4000000,3999900,1.00,100,
205,CVRE2214,1.00,11000000,0,0.00,11000000,
206,CVRE2215,1.00,9000000,0,0.00,9000000,
207,CVRE2216,1.00,11000000,0,0.00,11000000,
208,CVRE2217,1.00,7000000,0,0.00,7000000,
209,CVRE2218,1.00,4000000,2803200,0.70,1196800,
210,CVRE2219,1.00,4500000,0,0.00,4500000,
211,CVT,0.50,18345443,173863,0.00,18171580,
212,D2D,0.50,15152379,1178627,0.04,13973752,
213,DAG,0.49,29186414,154488,0.00,29031926,
214,DAH,0.00,0,110405,0.00,-110405,
215,DAT,0.00,0,10937,0.00,-10937,
216,DBC,0.49,118580910,10914479,0.05,107666431,
217,DBD,1.00,74883559,5735059,0.08,69148500,
218,DBT,0.00,0,391039,0.03,-391039,
219,DC4,0.50,26249861,5319,0.00,26196671,
220,DCL,0.00,0,963751,0.01,-963751,
221,DCM,0.49,259406000,61558036,0.12,197847964,
222,DGC,0.49,186091850,57363469,0.15,128728381,
223,DGW,0.49,79982672,43349174,0.27,36633498,
224,DHA,0.49,7408773,2326539,0.15,5082234,
225,DHC,0.49,34297267,23333731,0.33,10963536,
226,DHG,1.00,130746071,70898780,0.54,59847291,
227,DHM,0.00,0,46039,0.00,-46039,
228,DIG,0.49,298827477,20488774,0.03,278338703,
229,DLG,0.49,146661762,5123949,0.02,141537813,
230,DMC,1.00,34727465,19137575,0.55,15589890,
231,DPG,0.49,30869781,857248,0.01,30012533,
232,DPM,0.49,191786000,72109215,0.18,119676785,
233,DPR,0.50,21500000,1086617,0.03,20413383,
234,DQC,0.49,16836113,303624,0.01,16532489,
235,DRC,0.49,58208376,9215935,0.08,48992441,
236,DRH,0.50,62176933,1551770,0.01,60625163,
237,DRL,0.00,0,301733,0.03,-301733,
238,DSN,0.49,5920674,2681443,0.22,3239231,
239,DTA,0.49,8849317,24066,0.00,8825251,
240,DTL,0.49,30103445,995,0.00,30102450,
241,DTT,0.49,3994391,19196,0.00,3975195,
242,DVP,0.49,19600000,4876381,0.12,14723619,
243,DXG,0.50,305889501,152453371,0.25,153436130,
244,DXS,0.50,226561188,91525149,0.20,135036039,
245,DXV,0.49,4851000,6185,0.01,4789150,
246,E1VFVN30,1.00,423500000,389903530,0.92,33596470,
247,EIB,0.30,370656871,292346670,0.24,78310201,
248,ELC,0.49,24954839,2213783,0.04,22741056,
249,EMC,0.00,0,2662,0.00,-2662,
250,EVE,1.00,41979773,30722013,0.73,11257760,
251,EVF,0.50,175532015,336691,0.00,175195324,
252,EVG,0.49,105472419,195972,0.00,105276447,
253,FCM,0.49,22098984,1381585,0.03,20717399,
254,FCN,0.50,78719502,50802160,0.32,27917342,
255,FDC,0.50,19314994,6744,0.00,19308250,
256,FIR,0.50,22307507,482184,0.01,21825323,
257,FIT,0.00,0,13333,0.00,-13333,
258,FLC,0.30,212999342,15318090,0.02,197681252,
259,FMC,0.50,32694444,20704420,0.32,11990024,
260,FPT,0.49,537543020,537543020,0.49,0,
261,FRT,0.49,58051542,29253763,0.25,28797779,
262,FTS,1.00,195059951,47809248,0.25,147250703,
263,FUCTVGF3,0.49,9751392,0,0.00,9751392,
264,FUCTVGF4,0.49,9829400,0,0.00,9829400,
265,FUCVREIT,0.49,2450000,9989,0.02,2350110,
266,FUEDCMID,1.00,9400000,8256925,0.88,1143075,
267,FUEIP100,1.00,5700000,449,0.01,5655100,
268,FUEKIV30,1.00,54500000,46119400,0.85,8380600,
269,FUEKIVFS,1.00,7700000,6888000,0.89,812,
270,FUEMAV30,1.00,30000000,24783140,0.83,5216860,
271,FUESSV30,1.00,5400000,2117130,0.39,3282870,
272,FUESSV50,1.00,13900000,6867358,0.49,7032642,
273,FUESSVFL,1.00,217000000,209749200,0.97,7250800,
274,FUEVFVND,1.00,746900000,732950552,0.98,13949448,
275,FUEVN100,1.00,17000000,4129230,0.24,12870770,
276,GAB,0.30,4471196,45448,0.00,4425748,
277,GAS,0.49,937835500,56990924,0.03,880844576,
278,GDA,0.49,56198839,27200005,0.24,28998834,(*)
279,GDT,0.50,9873585,4751610,0.24,5121975,
280,GEG,0.50,160968451,113382093,0.35,47586358,
281,GEX,0.50,425747896,81757466,0.10,343990430,
282,GIL,0.50,34500000,2391056,0.03,32108944,
283,GMC,0.49,16170126,2770198,0.08,13399928,
284,GMD,0.49,147675198,146719842,0.49,955356,
285,GMH,0.50,8250000,73,0.00,8242700,
286,GSP,0.00,0,395536,0.01,-395536,
287,GTA,0.49,5096000,59285,0.01,5036715,
288,GVR,0.13,520000000,21835920,0.01,498164080,
289,HAG,0.49,454459294,18219649,0.02,436239645,
290,HAH,0.49,34468886,9206647,0.13,25262239,
291,HAI,0.49,89514571,2151132,0.01,87363439,
292,HAP,0.49,54437908,2890892,0.03,51547016,
293,HAR,0.49,49661549,193064,0.00,49468485,
294,HAS,0.49,3920000,1335841,0.17,2584159,
295,HAX,0.35,19844786,8782113,0.15,11062673,
296,HBC,0.50,133920885,43357083,0.16,90563802,
297,HCD,0.49,15479002,3142,0.00,15447582,
298,HCM,0.49,224445659,185426085,0.40,39019574,
299,HDB,0.18,455461725,455461725,0.18,0,
300,HDC,0.49,52961989,1078308,0.01,51883681,
301,HDG,0.50,122302949,45011797,0.18,77291152,
302,HHP,0.49,14734213,793206,0.03,13941007,
303,HHS,0.50,160724076,6188482,0.02,154535594,
304,HHV,0.49,131018204,6501149,0.02,124517055,
305,HID,0.49,37614865,461273,0.01,37153592,
306,HII,0.50,36831508,600633,0.01,36230875,
307,HMC,0.00,0,2454,0.01,-2454,
308,HNG,0.50,554276947,20778740,0.02,533498207,
309,HOT,0.00,0,632,0.00,-632,
310,HPG,0.49,2849244993,1168795761,0.20,1680449232,
311,HPX,0.49,149042604,36271342,0.12,112771262,
312,HQC,0.49,233534000,6965839,0.01,226568161,
313,HRC,0.49,14801244,192429,0.01,14608815,
314,HSG,0.49,293046943,34976824,0.06,258070119,
315,HSL,0.49,17337918,746378,0.02,16591540,
316,HT1,0.49,186979056,7528986,0.02,179450070,
317,HTI,0.50,12474600,5585099,0.22,6889501,
318,HTL,0.49,5880000,5525019,0.46,354981,
319,HTN,0.49,43667041,70541,0.01,42961631,
320,HTV,0.49,6420960,1492473,0.11,4928487,
321,HU1,0.50,5000000,34863,0.03,4651370,
322,HU3,0.49,4899972,46919,0.05,4430782,
323,HUB,0.00,0,444584,0.02,-444584,
324,HVH,0.49,18105497,207445,0.01,17898052,
325,HVN,0.30,664318252,131376753,0.06,532941499,
326,HVX,0.47,19580401,3365,0.01,19243901,
327,IBC,0.31,25776704,52756,0.00,25723948,
328,ICT,1.00,32185000,156572,0.00,32028428,
329,IDI,0.49,111545857,2252637,0.01,109293220,
330,IJC,0.49,106377688,14000121,0.06,92377567,
331,ILB,0.49,12006100,3702,0.02,11635900,
332,IMP,0.75,50029027,33237308,0.50,16791719,
333,ITA,0.44,410765520,14976925,0.02,395788595,
334,ITC,0.00,0,328547,0.00,-328547,
335,ITD,0.49,10458390,331381,0.02,10127009,
336,JVC,0.49,55125083,1468944,0.01,53656139,
337,KBC,0.49,376126331,132843179,0.17,243283152,
338,KDC,0.50,139870678,71893946,0.26,67976732,
339,KDH,0.50,358414997,260369357,0.36,98045640,
340,KHG,0.49,217146540,3294952,0.01,213851588,
341,KHP,0.49,29598923,1167184,0.02,28431739,
342,KMR,1.00,56881443,35620439,0.63,21261004,
343,KOS,0.49,106075854,141911,0.00,105933943,
344,KPF,0.49,29824948,1954419,0.03,27870529,
345,KSB,0.49,37549288,5996743,0.08,31552545,
346,L10,0.49,4846100,122953,0.01,4723147,
347,LAF,0.49,7216729,280864,0.02,6935865,
348,LBM,0.50,10000000,2667098,0.13,7332902,
349,LCG,0.50,95820585,4270445,0.02,91550140,
350,LDG,0.50,120106225,1884844,0.01,118221381,
351,LEC,0.49,12789000,3023,0.00,12785977,
352,LGC,0.49,94498834,86759985,0.45,7738849,
353,LGL,0.49,25235000,942027,0.02,24292973,
354,LHG,0.49,24505884,6798918,0.14,17706966,
355,LIX,0.49,15876000,2657359,0.08,13218641,
356,LM8,0.00,0,168541,0.02,-168541,
357,LPB,0.05,75179299,75179230,0.05,69,
358,LSS,0.00,0,771866,0.01,-771866,
359,MBB,0.23,1053476211,1053476211,0.23,0,
360,MCG,0.49,28179900,115309,0.00,28064591,
361,MCP,0.49,7384955,23875,0.00,7361080,
362,MDG,0.49,5335625,14,0.00,5334225,
363,MHC,0.49,20289412,936418,0.02,19352994,
364,MIG,1.00,164450000,16020050,0.10,148429950,
365,MSB,0.30,595725000,595708042,0.30,16958,
366,MSH,0.49,36756909,3769085,0.05,32987824,
367,MSN,0.49,697625143,429086024,0.30,268539119,
368,MWG,0.49,717300847,717300847,0.49,0,
369,NAF,1.00,62923085,16210285,0.26,46712800,
370,NAV,0.49,3920000,79747,0.01,3840253,
371,NBB,0.49,49233071,1392198,0.01,47840873,
372,NCG,0.50,59892162,13253200,0.11,46638962,(*)
373,NCT,0.30,7850082,3222618,0.12,4627464,
374,NHA,0.49,20665514,166323,0.00,20499191,
375,NHH,1.00,72880000,427692,0.01,72452308,
376,NHT,0.50,9244448,883585,0.05,8360863,
377,NKG,0.50,131638903,26349355,0.10,105289548,
378,NLG,0.50,192040150,167993819,0.44,24046331,
379,NNC,0.49,10740800,1648353,0.08,9092447,
380,NO1,0.00,0,0,0.00,0,
381,NSC,0.49,8617624,1527133,0.09,7090491,
382,NT2,0.49,141059254,46714532,0.16,94344722,
383,NTL,0.49,29885075,6912500,0.11,22972575,
384,NVL,0.49,955418566,97787573,0.05,857630993,
385,NVT,0.50,45250000,11702,0.00,45132980,
386,OCB,0.22,301374229,293809533,0.21,7564696,
387,OGC,0.49,147000000,476012,0.00,146523988,
388,OPC,0.00,0,519989,0.01,-519989,
389,ORS,0.49,98000000,2839633,0.01,95160367,
390,PAC,0.49,22771136,5946262,0.13,16824874,
391,PAN,0.49,106015704,23767142,0.11,82248562,
392,PC1,0.50,117579824,11204975,0.05,106374849,
393,PDN,0.00,0,65292,0.00,-65292,
394,PDR,0.49,329106647,40898955,0.06,288207692,
395,PET,0.00,0,1359105,0.02,-1359105,
396,PGC,0.49,29567892,3133527,0.05,26434365,
397,PGD,0.49,44099522,41829890,0.46,2269632,
398,PGI,1.00,110896796,22811473,0.21,88085323,
399,PGV,0.50,561734023,1874,0.00,561546623,
400,PHC,0.50,25340963,664706,0.01,24676257,
401,PHR,0.49,66394607,16799289,0.12,49595318,
402,PIT,0.49,7447679,121461,0.01,7326218,
403,PJT,0.00,0,28823,0.01,-28823,
404,PLP,0.49,34300000,921566,0.01,33378434,
405,PLX,0.20,258775616,226293273,0.17,32482343,
406,PMG,0.49,22704776,11666951,0.25,11037825,
407,PNC,0.49,5409718,86427,0.01,5323291,
408,PNJ,0.49,120661451,120661451,0.49,0,
409,POM,0.49,137041404,22193728,0.08,114847676,
410,POW,0.49,1147517084,103091777,0.04,1044425307,
411,PPC,0.49,159855150,42600796,0.13,117254354,
412,PSH,0.00,0,100,0.00,-100,
413,PTB,0.25,17009600,10952606,0.16,6056994,
414,PTC,0.50,16153662,32205,0.01,15831612,
415,PTL,0.00,0,105084,0.00,-105084,
416,PVD,0.49,272585042,91796584,0.17,180788458,
417,PVT,0.49,158589110,58722459,0.18,99866651,
418,QBS,0.00,0,70,0.00,-70,
419,QCG,0.49,134813361,1685303,0.01,133128058,
420,RAL,0.50,11473709,606819,0.03,10866890,
421,RDP,0.50,24534901,156729,0.00,24378172,
422,REE,0.49,174641137,174641137,0.49,0,
423,S4A,0.49,20678000,2888,0.00,20649120,
424,SAB,1.00,641281186,401893452,0.63,239387734,
425,SAM,0.49,186180875,2824275,0.01,183356600,
426,SAV,0.49,8997955,7964125,0.43,1033830,
427,SBA,0.49,29639247,212595,0.00,29426652,
428,SBT,1.00,650762228,79669951,0.12,571092277,
429,SBV,1.00,27366476,4060280,0.15,23306196,
430,SC5,0.49,7342429,616405,0.04,6726024,
431,SCD,0.49,4165000,58381,0.07,3581190,
432,SCR,0.49,193874269,4059726,0.01,189814543,
433,SCS,0.30,30320754,29189727,0.29,1131027,
434,SFC,0.49,5532814,92725,0.01,5440089,
435,SFG,0.49,23469693,338949,0.01,23130744,
436,SFI,0.49,11154522,2073315,0.09,9081207,
437,SGN,0.30,10074507,830873,0.02,9243634,
438,SGR,0.49,29400000,4374,0.00,29395626,
439,SGT,0.00,0,8244316,0.11,-8244316,
440,SHA,0.49,16388870,318832,0.01,16070038,
441,SHB,0.30,800210939,139623174,0.05,660587765,
442,SHI,0.49,79466460,166157,0.00,79300303,
443,SHP,0.49,49591112,5267602,0.05,44323510,
444,SII,0.50,32261052,31569447,0.49,691605,
445,SJD,0.49,33809323,10448239,0.15,23361084,
446,SJF,0.49,38808000,480644,0.01,38327356,
447,SJS,0.50,57427770,982922,0.01,56444848,
448,SKG,0.49,31032550,23345135,0.37,7687415,
449,SMA,0.49,9972889,14403,0.00,9958486,
450,SMB,0.49,14624857,4380712,0.15,10244145,
451,SMC,0.00,0,14990812,0.20,-14990812,
452,SPM,0.49,6860000,27106,0.02,6588940,
453,SRC,0.49,13752224,26669,0.00,13725555,
454,SRF,1.00,35566780,16634473,0.47,18932307,
455,SSB,0.05,99044913,3539827,0.00,95505086,
456,SSC,0.49,7346259,174482,0.01,7171777,
457,SSI,1.00,1491130137,569068996,0.38,922061141,
458,ST8,0.49,12603241,12610982,0.49,-7741,
459,STB,0.30,565564714,450853929,0.24,114710785,
460,STG,0.49,48144144,65164,0.00,48078980,
461,STK,1.00,84363825,10818858,0.13,73544967,
462,SVC,0.49,16327060,621686,0.02,15705374,
463,SVD,0.49,12642000,963,0.00,12545700,
464,SVI,1.00,12832437,12180193,0.95,652244,
465,SVT,0.50,7526684,210114,0.01,7316570,
466,SZC,0.49,49000000,2734160,0.03,46265840,
467,SZL,0.00,0,3435018,0.17,-3435018,
468,TBC,0.49,31115000,500314,0.01,30614686,
469,TCB,0.22,789954184,789954184,0.22,0,
470,TCD,0.49,119764968,1245387,0.01,118519581,
471,TCH,0.51,340790079,17124793,0.03,323665286,
472,TCL,0.49,14777633,1468102,0.05,13309531,
473,TCM,0.49,40203092,38337629,0.47,1865463,
474,TCO,0.49,9168390,453446,0.02,8714944,
475,TCR,0.49,5082863,4772847,0.46,310016,
476,TCT,0.49,6266120,2634880,0.21,3631240,
477,TDC,0.50,50000000,1344630,0.01,48655370,
478,TDG,0.00,0,44019,0.00,-44019,
479,TDH,0.50,56326383,2622284,0.02,53704099,
480,TDM,0.50,50000000,7345379,0.07,42654621,
481,TDP,0.51,30707560,23556,0.00,30684004,
482,TDW,0.50,4250000,23358,0.03,4016420,
483,TEG,0.49,32139968,6602,0.00,32073948,
484,TGG,0.00,0,1905,0.00,-1905,
485,THG,0.49,9782307,132647,0.01,9649660,
486,THI,0.49,23912000,2466,0.00,23887340,
487,TIP,0.49,31853849,10594292,0.16,21259557,
488,TIX,0.00,0,150004,0.01,-150004,
489,TLD,0.49,36628767,477411,0.01,36151356,
490,TLG,1.00,77794453,15517240,0.20,62277213,
491,TLH,0.49,50034204,1390793,0.01,48643411,
492,TMP,0.49,34300000,38962,0.01,33910380,
493,TMS,0.49,51877058,46292398,0.44,5584660,
494,TMT,0.49,18270963,1085576,0.03,17185387,
495,TN1,0.50,21594043,62041,0.00,21532002,
496,TNA,0.49,24292369,1756517,0.04,22535852,
497,TNC,0.49,9432500,10799,0.01,9324510,
498,TNH,0.49,25418749,20773670,0.40,4645079,
499,TNI,0.49,25725000,15851,0.00,25566490,
500,TNT,0.49,24990000,2866,0.00,24961340,
501,TPB,0.30,474526648,474526648,0.30,0,
502,TPC,0.49,11970992,614102,0.03,11356890,
503,TRA,0.49,20312299,19059158,0.46,1253141,
504,TRC,0.49,14700000,21955,0.01,14480450,
505,TSC,0.00,0,386203,0.00,-386203,
506,TTA,0.49,77156839,444993,0.00,76711846,
507,TTB,0.00,0,19481,0.00,-19481,
508,TTE,0.50,14245200,227,0.00,14242930,
509,TTF,0.50,205599151,3048300,0.01,202550851,
510,TV2,0.15,6752721,6751906,0.15,815,
511,TVB,0.30,33629105,2837076,0.03,30792029,
512,TVS,0.49,52466840,31392103,0.29,21074737,
513,TVT,0.49,10290000,83999,0.04,9450010,
