STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
96,CMBB2206,1.00,1260000,7499,0.60,5101,
97,CMBB2207,1.00,1260000,1196600,0.95,634,
98,CMG,0.50,54499441,44334088,0.41,10165353,
99,CMSN2201,1.00,5000000,1726,0.03,4827400,
100,CMSN2202,1.00,5000000,0,0.00,5000000,
101,CMSN2203,1.00,3000000,2181900,0.73,8181,
102,CMSN2204,1.00,7000000,0,0.00,7000000,
103,CMSN2205,1.00,3000000,2965300,0.99,347,
104,CMSN2206,1.00,3000000,2974700,0.99,253,
105,CMSN2207,1.00,1500000,0,0.00,1500000,
106,CMV,0.00,0,38488,0.00,-38488,
107,CMWG2201,1.00,5000000,5,0.00,4995000,
108,CMWG2202,1.00,4000000,30,0.01,3970000,
109,CMWG2203,1.00,3000000,15,0.01,2985000,
110,CMWG2204,1.00,5000000,15,0.00,4998500,
111,CMWG2205,1.00,7000000,0,0.00,7000000,
112,CMWG2206,1.00,1800000,0,0.00,1800000,
113,CMX,0.50,45408751,5596408,0.06,39812343,
114,CNG,0.49,13230000,918923,0.03,12311077,
115,CNVL2201,1.00,5000000,7117,0.14,4288300,
116,CNVL2202,1.00,3000000,1959200,0.65,1040800,
117,CNVL2203,1.00,3000000,429,0.01,2957100,
118,CNVL2204,1.00,5000000,4488000,0.90,512,
119,CNVL2205,1.00,5000000,4998900,1.00,11,
120,CNVL2206,1.00,5000000,4997400,1.00,26,
121,CNVL2207,1.00,1500000,0,0.00,1500000,
122,COM,0.49,6919107,5262,0.00,6866487,
123,CPDR2201,1.00,3000000,1633200,0.54,1366800,
124,CPDR2202,1.00,3000000,7506,0.25,2249400,
125,CPDR2203,1.00,2000000,1318400,0.66,6816,
126,CPDR2204,1.00,5000000,4984400,1.00,156,
127,CPNJ2201,1.00,5000000,0,0.00,5000000,
128,CPNJ2202,1.00,1250000,9842,0.79,2658,
129,CPNJ2203,1.00,1250000,1149900,0.92,1001,
130,CPNJ2204,1.00,2500000,0,0.00,2500000,
131,CPOW2201,1.00,5000000,2102,0.04,4789800,
132,CPOW2202,1.00,5000000,587,0.01,4941300,
133,CPOW2203,1.00,8000000,939,0.01,7906100,
134,CRC,0.50,15000000,6897,0.00,14931030,
135,CRE,0.49,98783782,3442168,0.02,95341614,
136,CRV,0.50,336208320,0,0.00,336208320,(*)
137,CSM,0.50,51813233,777673,0.01,51035560,
138,CSTB2201,1.00,8000000,0,0.00,8000000,
139,CSTB2202,1.00,7000000,2264,0.03,6773600,
140,CSTB2204,1.00,6000000,0,0.00,6000000,(*)
141,CSTB2205,1.00,5000000,1836,0.04,4816400,
142,CSTB2206,1.00,3000000,0,0.00,3000000,
143,CSTB2207,1.00,3000000,1486400,0.50,1513600,
144,CSTB2208,1.00,3000000,2319500,0.77,6805,
145,CSTB2209,1.00,5000000,0,0.00,5000000,
146,CSTB2210,1.00,10000000,0,0.00,10000000,
147,CSTB2211,1.00,8000000,6034300,0.75,1965700,
148,CSTB2212,1.00,4000000,0,0.00,4000000,
149,CSTB2213,1.00,6000000,5906600,0.98,934,
150,CSTB2214,1.00,2000000,0,0.00,2000000,
151,CSV,0.50,22100000,66608,0.02,21433920,
152,CTCB2112,1.00,23000000,500,0.02,22500000,
153,CTCB2201,1.00,7000000,0,0.00,7000000,
154,CTCB2203,1.00,6000000,2044,0.03,5795600,
155,CTCB2204,1.00,5000000,0,0.00,5000000,
156,CTCB2205,1.00,5000000,0,0.00,5000000,
157,CTCB2206,1.00,10000000,0,0.00,10000000,
158,CTD,0.49,38834950,38826436,0.49,8514,
159,CTF,0.49,35474910,307099,0.00,35167811,
160,CTG,0.30,1441725182,1273100629,0.26,168624553,
161,CTI,0.49,30869998,522705,0.01,30347293,
162,CTPB2201,1.00,10000000,612,0.01,9938800,
163,CTPB2202,1.00,3500000,0,0.00,3500000,
164,CTR,0.49,45532697,8240328,0.09,37292369,
165,CTS,0.49,56323937,2239788,0.02,54084149,
166,CVHM2113,1.00,15000000,304,0.02,14696000,
167,CVHM2115,1.00,15000000,0,0.00,15000000,
168,CVHM2201,1.00,5000000,8654,0.17,4134600,
169,CVHM2202,1.00,7000000,0,0.00,7000000,
170,CVHM2204,1.00,8000000,0,0.00,8000000,
171,CVHM2205,1.00,5000000,1476,0.03,4852400,
172,CVHM2206,1.00,3000000,0,0.00,3000000,
173,CVHM2207,1.00,6000000,0,0.00,6000000,
174,CVHM2208,1.00,7000000,5,0.00,6995000,
175,CVHM2209,1.00,5000000,4794600,0.96,2054,
176,CVHM2210,1.00,5000000,4998500,1.00,15,
177,CVIC2201,1.00,3000000,234,0.01,2976600,
178,CVIC2202,1.00,3000000,1781300,0.59,1218700,
179,CVIC2203,1.00,5000000,0,0.00,5000000,
180,CVIC2204,1.00,4000000,3743700,0.94,2563,
181,CVIC2205,1.00,4000000,3777200,0.94,2228,
182,CVIC2206,1.00,5000000,0,0.00,5000000,
183,CVJC2201,1.00,3000000,1547500,0.52,1452500,
184,CVJC2202,1.00,3000000,2192700,0.73,8073,
185,CVJC2203,1.00,3000000,2954800,0.98,452,
186,CVNM2201,1.00,3000000,1314000,0.44,1686000,
187,CVNM2203,1.00,3000000,1387800,0.46,1612200,
188,CVNM2204,1.00,5000000,0,0.00,5000000,
189,CVNM2205,1.00,5000000,4884000,0.98,116,
190,CVNM2206,1.00,5000000,0,0.00,5000000,
191,CVPB2201,1.00,7000000,0,0.00,7000000,
192,CVPB2202,1.00,8500000,574,0.01,8442600,
193,CVPB2203,1.00,1450000,0,0.00,1450000,
194,CVPB2204,0.49,7105,37,0.00,7068,
195,CVPB2205,1.00,5000000,0,0.00,5000000,
196,CVPB2206,1.00,10000000,0,0.00,10000000,
197,CVRE2201,1.00,7000000,30,0.00,6970000,
198,CVRE2203,1.00,5000000,4090100,0.82,9099,
199,CVRE2204,1.00,5000000,0,0.00,5000000,
200,CVRE2205,1.00,3000000,1203900,0.40,1796100,
201,CVRE2206,1.00,3000000,2933500,0.98,665,
202,CVRE2207,1.00,6000000,5495900,0.92,5041,
203,CVRE2208,1.00,10000000,2,0.00,9998000,
204,CVRE2209,1.00,6000000,5900900,0.98,991,
205,CVT,0.50,18345443,174111,0.00,18171332,
206,D2D,0.50,15152379,976796,0.03,14175583,
207,DAG,0.49,29186414,310701,0.01,28875713,
208,DAH,0.00,0,11654,0.00,-11654,
209,DAT,0.00,0,978,0.00,-978,
210,DBC,0.49,112934641,6666912,0.03,106267729,
211,DBD,1.00,57612444,3759133,0.07,53853311,
212,DBT,0.00,0,397739,0.03,-397739,
213,DC4,0.50,25000000,102982,0.00,24897018,
214,DCL,0.00,0,968173,0.01,-968173,
215,DCM,0.49,259406000,53894897,0.10,205511103,
216,DGC,0.49,181908615,54654247,0.15,127254368,
217,DGW,0.49,44468492,23706308,0.26,20762184,
218,DHA,0.49,7408773,2235295,0.15,5173478,
219,DHC,0.49,34297267,22702761,0.32,11594506,
220,DHG,1.00,130746071,70916063,0.54,59830008,
221,DHM,0.00,0,51699,0.00,-51699,
222,DIG,0.49,244946571,12344231,0.02,232602340,
223,DLG,0.49,146661762,4316157,0.01,142345605,
224,DMC,1.00,34727465,19153941,0.55,15573524,
225,DPG,0.49,30869781,705467,0.01,30164314,
226,DPM,0.49,191786000,65449042,0.17,126336958,
227,DPR,0.00,0,1561660,0.04,-1561660,
228,DQC,0.49,16836113,431846,0.01,16404267,
229,DRC,0.49,58208376,11478197,0.10,46730179,
230,DRH,0.50,62176933,839348,0.01,61337585,
231,DRL,0.49,4655000,21434,0.02,4440660,
232,DSN,0.49,5920674,2567530,0.21,3353144,
233,DTA,0.49,8849317,16066,0.00,8833251,
234,DTL,0.49,30103445,321,0.00,30103124,
235,DTT,0.49,3994391,19198,0.00,3975193,
236,DVP,0.49,19600000,5021480,0.13,14578520,
237,DXG,0.50,304638438,190528349,0.31,114110089,
238,DXS,0.50,179100604,82336690,0.23,96763914,
239,DXV,0.49,4851000,6655,0.01,4784450,
240,E1VFVN30,1.00,366000000,342360730,0.94,23639270,
241,EIB,0.30,370656871,368890021,0.30,1766850,
242,ELC,0.49,24954839,1641853,0.03,23312986,
243,EMC,0.00,0,2662,0.00,-2662,
244,EVE,1.00,41979773,28679368,0.68,13300405,
245,EVF,0.50,162243479,340095,0.00,161903384,
246,EVG,0.49,105472419,243502,0.00,105228917,
247,FCM,0.49,22098984,803105,0.02,21295879,
248,FCN,0.50,78719502,50482519,0.32,28236983,
249,FDC,0.49,18928694,7769,0.00,18920925,
250,FIR,0.50,13519932,218137,0.01,13301795,
251,FIT,0.00,0,141248,0.00,-141248,
252,FLC,0.30,212999342,15608090,0.02,197391252,
253,FMC,0.50,32694444,21244065,0.32,11450379,
254,FPT,0.49,447955997,447860918,0.49,95079,
255,FRT,0.49,38701078,14774886,0.19,23926192,
256,FTS,1.00,147567297,35233249,0.24,112334048,
257,FUCTVGF3,0.49,9751392,0,0.00,9751392,
258,FUCVREIT,0.49,2450000,9349,0.02,2356510,
259,FUEIP100,1.00,5700000,404,0.01,5659600,
260,FUEKIV30,1.00,15000000,12642000,0.84,2358000,
261,FUEMAV30,1.00,42600000,36387680,0.85,6212320,
262,FUESSV30,1.00,5400000,1961320,0.36,3438680,
263,FUESSV50,1.00,15700000,8673850,0.55,7026150,
264,FUESSVFL,1.00,167200000,158920800,0.95,8279200,
265,FUEVFVND,1.00,691400000,674200801,0.98,17199199,
266,FUEVN100,1.00,12800000,3326630,0.26,9473370,
267,GAB,0.30,4471196,45448,0.00,4425748,
268,GAS,0.49,937835500,56446398,0.03,881389102,
269,GDA,0.00,0,27200005,0.24,-27200005,(*)
270,GDT,0.49,9676113,4839416,0.25,4836697,
271,GEG,0.50,151857763,108155928,0.36,43701835,
272,GEX,0.50,425747896,84936344,0.10,340811552,
273,GIL,0.50,30000000,1770446,0.03,28229554,
274,GMC,0.49,16170126,2703572,0.08,13466554,
275,GMD,0.49,147675198,137421326,0.46,10253872,
276,GMH,0.50,8250000,187,0.00,8231300,
277,GSP,0.00,0,395692,0.01,-395692,
278,GTA,0.49,5096000,61995,0.01,5034005,
279,GVR,0.13,520000000,19178960,0.00,500821040,
280,HAG,0.49,454459294,8326558,0.01,446132736,
281,HAH,0.49,33464950,14405817,0.21,19059133,
282,HAI,0.49,89514571,1844632,0.01,87669939,
283,HAP,0.49,54437908,2184258,0.02,52253650,
284,HAR,0.49,49661549,238015,0.00,49423534,
285,HAS,0.49,3920000,1343423,0.17,2576577,
286,HAX,0.35,17256668,7517430,0.15,9739238,
287,HBC,0.49,120370633,34761324,0.14,85609309,
288,HCD,0.49,15479002,94323,0.00,15384679,
289,HCM,0.49,224445659,197616040,0.43,26829619,
290,HCMA0307,1.00,280,0,0.00,280,
291,HCM_0607,1.00,1500000,0,0.00,1500000,
292,HCM_0807,1.00,900,0,0.00,900,
293,HCM_1007,1.00,340,0,0.00,340,
294,HDB,0.18,364912315,341804820,0.17,23107495,
295,HDC,0.49,42370135,1919231,0.02,40450904,
296,HDG,0.50,101919407,25810018,0.13,76109389,
297,HHP,0.49,14734213,811575,0.03,13922638,
298,HHS,0.50,160724076,4777821,0.01,155946255,
299,HHV,0.49,131018204,2304529,0.01,128713675,
300,HID,0.49,28794865,760796,0.01,28034069,
301,HII,0.50,36831508,775281,0.01,36056227,
302,HMC,0.00,0,21998,0.01,-21998,
303,HNG,0.50,554276947,23082510,0.02,531194437,
304,HOT,0.49,3920000,622,0.00,3913780,
305,HPG,0.49,2191732125,925686702,0.21,1266045423,
306,HPX,0.49,149042604,36291839,0.12,112750765,
307,HQC,0.49,233534000,2789807,0.01,230744193,
308,HRC,0.49,14801244,195482,0.01,14605762,
309,HSG,0.49,241806129,35692156,0.07,206113973,
310,HSL,0.49,15761900,395505,0.01,15366395,
311,HT1,0.49,186979056,7353030,0.02,179626026,
312,HTI,0.49,12225108,4268200,0.17,7956908,
313,HTL,0.49,5880000,5510749,0.46,369251,
314,HTN,0.49,43667041,875655,0.01,42791386,
315,HTV,0.49,6420960,1373874,0.10,5047086,
316,HU1,0.50,5000000,37953,0.04,4620470,
317,HU3,0.49,4899972,48009,0.05,4419882,
318,HUB,0.49,9338084,221755,0.01,9116329,
319,HVH,0.49,18105497,295545,0.01,17809952,
320,HVN,0.30,664318252,130618287,0.06,533699965,
321,HVX,0.47,19580401,329,0.01,19251401,
322,IBC,0.31,25776704,71767,0.00,25704937,
323,ICT,1.00,32185000,170572,0.01,32014428,
324,IDI,0.49,111545857,1958957,0.01,109586900,
325,IJC,0.49,106377688,13516286,0.06,92861402,
326,ILB,0.49,12006100,3589,0.01,11647200,
327,IMP,0.75,50029027,32619380,0.49,17409647,
328,ITA,0.44,410765520,13200866,0.01,397564654,
329,ITC,0.00,0,312099,0.00,-312099,
330,ITD,0.49,10458390,362999,0.02,10095391,
331,JVC,0.49,55125083,1962042,0.02,53163041,
332,KBC,0.49,282098471,111558993,0.19,170539478,
333,KDC,0.50,139870678,63753234,0.23,76117444,
334,KDH,0.50,321468534,207017932,0.32,114450602,
335,KHG,0.49,217146540,2477927,0.01,214668613,
336,KHP,0.49,29598923,1291766,0.02,28307157,
337,KMR,1.00,56881443,35603134,0.63,21278309,
338,KOS,0.00,0,52708,0.00,-52708,
339,KPF,0.49,29824948,2089714,0.03,27735234,
340,KSB,0.49,37549288,1192990,0.02,36356298,
341,L10,0.49,4846100,120554,0.01,4725546,
342,LAF,0.49,7216729,293857,0.02,6922872,
343,LBM,0.50,5000000,1247379,0.12,3752621,
344,LCG,0.50,87202412,3749734,0.02,83452678,
345,LCM,0.49,12070170,1891750,0.08,10178420,
346,LDG,0.49,117704100,958767,0.00,116745333,
347,LEC,0.49,12789000,2323,0.00,12786677,
348,LGC,0.49,94498834,86761299,0.45,7737535,
349,LGL,0.49,25235000,916879,0.02,24318121,
350,LHG,0.49,24505884,8314539,0.17,16191345,
351,LIX,0.49,15876000,2803465,0.09,13072535,
352,LM8,0.49,4600454,169641,0.02,4430813,
353,LPB,0.05,61929316,53543706,0.04,8385610,
354,LSS,0.00,0,774272,0.01,-774272,
355,MBB,0.23,877896843,877896751,0.23,92,
356,MCG,0.49,28179900,351309,0.01,27828591,
357,MCP,0.49,7384955,25794,0.00,7359161,
358,MDG,0.49,5335625,14,0.00,5334225,
359,MHC,0.49,20289412,1038770,0.03,19250642,
360,MIG,1.00,143000000,12623828,0.09,130376172,
361,MSB,0.30,458250000,458250000,0.30,0,
362,MSH,0.49,36756909,5596165,0.07,31160744,
363,MSN,0.49,697625143,410152274,0.29,287472869,
364,MWG,0.49,358805667,358115617,0.49,69005,
365,NAF,1.00,62923085,15790385,0.25,47132700,
366,NAV,0.49,3920000,6311,0.01,3856890,
367,NBB,0.49,49233071,1398481,0.01,47834590,
368,NCG,0.00,0,13253200,0.11,-13253200,(*)
369,NCT,0.30,7850082,3072743,0.12,4777339,
370,NHA,0.49,20665514,323972,0.01,20341542,
371,NHH,1.00,72880000,364542,0.01,72515458,
372,NHT,0.50,9244448,1012885,0.05,8231563,
373,NKG,0.50,131638903,18737992,0.07,112900911,
374,NLG,0.50,191470006,148599513,0.39,42870493,
375,NNC,0.49,10740800,1678828,0.08,9061972,
376,NO1,0.00,0,0,0.00,0,(*)
377,NSC,0.49,8617624,1512332,0.09,7105292,
378,NT2,0.49,141059254,39305284,0.14,101753970,
379,NTL,0.49,29885075,7201470,0.12,22683605,
380,NVL,0.49,955365504,117975761,0.06,837389743,
381,NVT,1.00,90500000,4659,0.00,90453410,
382,OCB,0.22,301374229,297679508,0.22,3694721,
383,OGC,0.49,147000000,440348,0.00,146559652,
384,OPC,0.00,0,223632,0.01,-223632,
385,ORS,0.49,98000000,1098533,0.01,96901467,
386,PAC,0.49,22771136,5950985,0.13,16820151,
387,PAN,0.49,106015704,19132243,0.09,86883461,
388,PC1,0.50,117579824,11182974,0.05,106396850,
389,PDN,0.00,0,76764,0.00,-76764,
390,PDR,0.49,329106647,16263167,0.02,312843480,
391,PET,0.00,0,1886566,0.02,-1886566,
392,PGC,0.49,29567892,2399019,0.04,27168873,
393,PGD,0.49,44099522,41783213,0.46,2316309,
394,PGI,1.00,110896796,22882035,0.21,88014761,
395,PGV,0.50,561734023,186,0.00,561548023,
396,PHC,0.50,25340963,728728,0.01,24612235,
397,PHR,0.49,66394607,19173621,0.14,47220986,
398,PIT,0.49,7447679,120861,0.01,7326818,
399,PJT,0.00,0,288603,0.01,-288603,
400,PLP,0.49,29400000,1249616,0.02,28150384,
401,PLX,0.20,258775616,223535016,0.17,35240600,
402,PMG,0.49,22704776,11668911,0.25,11035865,
403,PNC,0.49,5409718,87242,0.01,5322476,
404,PNJ,0.49,118880057,118856877,0.49,2318,
405,POM,0.49,137041404,22183476,0.08,114857928,
406,POW,0.49,1147517084,53155897,0.02,1094361187,
407,PPC,0.49,159855150,43591246,0.13,116263904,
408,PSH,0.00,0,100,0.00,-100,
409,PTB,0.49,33338817,12803655,0.19,20535162,
410,PTC,0.50,16153662,418482,0.01,15735180,
411,PTL,0.49,49000000,494561,0.00,48505439,
412,PVD,0.49,247825736,22645905,0.04,225179831,
413,PVT,0.49,158589110,40998828,0.13,117590282,
414,QBS,0.00,0,70,0.00,-70,
415,QCG,0.49,134813361,1696673,0.01,133116688,
416,RAL,0.50,11473709,79022,0.03,10683489,
417,RDP,0.50,24534901,139492,0.00,24395409,
418,REE,0.49,174641137,174622121,0.49,19016,
419,ROS,0.49,278123079,10326124,0.02,267796955,
420,S4A,0.49,20678000,3218,0.00,20645820,
421,SAB,1.00,641281186,401808557,0.63,239472629,
422,SAM,0.49,179023001,3159606,0.01,175863395,
423,SAV,0.49,8997955,8018508,0.44,979447,
424,SBA,0.49,29639247,222779,0.00,29416468,
425,SBT,1.00,650762228,72583628,0.11,578178600,
426,SBV,1.00,27366476,4052206,0.15,23314270,
427,SC5,0.49,7342429,610526,0.04,6731903,
428,SCD,0.49,4165000,58436,0.07,3580640,
429,SCR,0.49,179514588,3659427,0.01,175855161,
430,SCS,0.30,17380710,15719652,0.27,1661058,
431,SFC,0.49,5532814,101585,0.01,5431229,
432,SFG,0.49,23469693,336949,0.01,23132744,
433,SFI,0.49,7719003,1400951,0.09,6318052,
434,SGN,0.30,10074507,823253,0.02,9251254,
435,SGR,0.49,29400000,3274,0.00,29396726,
436,SGT,0.00,0,8265171,0.11,-8265171,
437,SHA,0.49,16388870,294014,0.01,16094856,
438,SHB,0.30,800210939,107935043,0.04,692275896,
439,SHI,0.49,73592077,197347,0.00,73394730,
440,SHP,0.49,49591112,5248683,0.05,44342429,
441,SII,0.49,31615830,31571647,0.49,44183,
442,SJD,0.49,33809323,9670481,0.14,24138842,
443,SJF,0.49,38808000,477214,0.01,38330786,
444,SJS,0.50,57427770,1101476,0.01,56326294,
445,SKG,0.49,31032550,22917865,0.36,8114685,
446,SMA,0.49,9972889,9803,0.00,9963086,
447,SMB,0.49,14624857,3758762,0.13,10866095,
448,SMC,0.49,29887398,12607995,0.21,17279403,
449,SPM,0.49,6860000,27038,0.02,6589620,
450,SRC,0.49,13752224,2769,0.00,13724534,
451,SRF,1.00,35566780,16637568,0.47,18929212,
452,SSB,0.05,82990000,2508496,0.00,80481504,
453,SSC,0.49,7346259,173091,0.01,7173168,
454,SSI,1.00,994750022,339419210,0.34,655330812,
455,ST8,0.49,12603241,12610992,0.49,-7751,
456,STB,0.30,565564714,405234955,0.22,160329759,
457,STG,0.49,48144144,86084,0.00,48058060,
458,STK,1.00,70726944,9024967,0.13,61701977,
459,SVC,0.49,16327060,636077,0.02,15690983,
460,SVD,0.49,12642000,762,0.00,12565800,
461,SVI,1.00,12832437,12172203,0.95,660234,
462,SVT,0.50,5789787,352512,0.03,5437275,
463,SZC,0.49,49000000,2625310,0.03,46374690,
464,SZL,0.00,0,3478080,0.17,-3478080,
465,TBC,0.49,31115000,523684,0.01,30591316,
466,TCB,0.22,788986817,788986817,0.22,0,
467,TCD,0.49,109964968,689037,0.00,109275931,
468,TCH,0.51,340790079,24567546,0.04,316222533,
469,TCL,0.49,14777633,1377007,0.05,13400626,
470,TCM,0.49,40203092,38016606,0.46,2186486,
471,TCO,0.49,9168390,478546,0.03,8689844,
472,TCR,0.49,5082863,5022616,0.48,60247,
473,TCT,0.49,6266120,2492590,0.19,3773530,
474,TDC,0.50,50000000,1097090,0.01,48902910,
475,TDG,0.00,0,44219,0.00,-44219,
476,TDH,0.50,56326383,2923765,0.03,53402618,
477,TDM,0.50,50000000,10465254,0.10,39534746,
478,TDP,0.49,29503341,28124,0.00,29475217,
479,TDW,0.50,4250000,25198,0.03,3998020,
480,TEG,0.49,32139968,72419,0.00,32067549,
481,TGG,0.00,0,2254,0.00,-2254,
482,THG,0.49,7825939,166606,0.01,7659333,
483,THI,0.49,23912000,3656,0.00,23875440,
484,TIP,0.49,12741540,4087427,0.16,8654113,
485,TIX,0.49,14700000,137304,0.00,14562696,
486,TLD,0.49,20948767,556061,0.01,20392706,
487,TLG,1.00,77794453,19465547,0.25,58328906,
488,TLH,0.49,50034204,1124153,0.01,48910051,
489,TMP,0.49,34300000,44407,0.01,33855930,
490,TMS,0.49,51877058,46234516,0.44,5642542,
491,TMT,0.49,18270963,1137007,0.03,17133956,
492,TN1,0.50,17275368,53235,0.00,17222133,
493,TNA,0.49,24292369,1896191,0.04,22396178,
494,TNC,0.49,9432500,10741,0.01,9325090,
495,TNH,0.49,25418749,17569050,0.34,7849699,
496,TNI,0.49,25725000,33355,0.01,25391450,
497,TNT,0.49,24990000,17816,0.00,24811840,
498,TPB,0.30,474526648,474328609,0.30,198039,
499,TPC,0.49,11970992,539506,0.02,11431486,
500,TRA,0.49,20312299,18846604,0.45,1465695,
501,TRC,0.49,14700000,21845,0.01,14481550,
502,TSC,0.00,0,3863,0.00,-3863,
503,TTA,0.49,71441952,403949,0.00,71038003,
504,TTB,0.00,0,19501,0.00,-19501,
505,TTE,0.50,14245200,257,0.00,14242630,
506,TTF,0.50,205599151,3243870,0.01,202355281,
507,TV2,0.15,6752721,6086044,0.14,666677,
508,TVB,0.30,33604638,2778432,0.02,30826206,
509,TVS,0.49,52466840,31066050,0.29,21400790,
510,TVT,0.49,10290000,67571,0.03,9614290,
511,TYA,1.00,6134773,3454267,0.56,2680506,
512,UDC,0.49,17150000,3629510,0.10,13520490,
513,UIC,0.00,0,2325020,0.29,-2325020,
514,VAF,0.49,18456020,16834,0.00,18439186,
