STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
123,CNVL2203,1.00,3000000,1026,0.03,2897400,
124,CNVL2204,1.00,5000000,4532800,0.91,4672,
125,CNVL2205,1.00,5000000,4944700,0.99,553,
126,CNVL2206,1.00,5000000,4989400,1.00,106,
127,CNVL2207,1.00,1500000,0,0.00,1500000,
128,CNVL2208,1.00,5000000,4999900,1.00,100,
129,COM,0.49,6919107,4838,0.00,6870727,
130,CPDR2201,1.00,3000000,8467,0.28,2153300,
131,CPDR2202,1.00,3000000,6064,0.20,2393600,
132,CPDR2203,1.00,2000000,1821500,0.91,1785,
133,CPDR2204,1.00,5000000,4984700,1.00,153,
134,CPDR2205,1.00,4000000,3992900,1.00,71,
135,CPNJ2201,1.00,5000000,0,0.00,5000000,
136,CPNJ2202,1.00,1250000,558,0.04,1194200,
137,CPNJ2203,1.00,1250000,6007,0.48,6493,
138,CPNJ2204,1.00,2500000,0,0.00,2500000,
139,CPNJ2205,1.00,4000000,0,0.00,4000000,(*)
140,CPOW2202,1.00,5000000,999,0.02,4900100,
141,CPOW2203,1.00,8000000,0,0.00,8000000,
142,CPOW2204,1.00,5000000,4451100,0.89,5489,
143,CPOW2205,1.00,4000000,0,0.00,4000000,(*)
144,CRC,0.50,15000000,7197,0.00,14928030,
145,CRE,0.49,98783782,3290174,0.02,95493608,
146,CRV,0.50,336208320,0,0.00,336208320,(*)
147,CSM,0.50,51813233,777673,0.01,51035560,
148,CSTB2201,1.00,18000000,11249600,0.63,6750400,
149,CSTB2202,1.00,7000000,2264,0.03,6773600,
150,CSTB2204,1.00,6000000,0,0.00,6000000,(*)
151,CSTB2205,1.00,5000000,499,0.10,4501000,
152,CSTB2206,1.00,3000000,0,0.00,3000000,
153,CSTB2207,1.00,3000000,1411800,0.47,1588200,
154,CSTB2208,1.00,3000000,2787500,0.93,2125,
155,CSTB2209,1.00,5000000,0,0.00,5000000,
156,CSTB2210,1.00,10000000,0,0.00,10000000,
157,CSTB2211,1.00,8000000,5444300,0.68,2555700,
158,CSTB2212,1.00,4000000,0,0.00,4000000,
159,CSTB2213,1.00,6000000,5862500,0.98,1375,
160,CSTB2214,1.00,2000000,0,0.00,2000000,
161,CSTB2215,1.00,10000000,9506600,0.95,4934,
162,CSV,0.50,22100000,52028,0.01,21579720,
163,CTCB2201,1.00,7000000,110,0.02,6890000,
164,CTCB2203,1.00,6000000,1914,0.03,5808600,
165,CTCB2204,1.00,5000000,0,0.00,5000000,
166,CTCB2205,1.00,5000000,0,0.00,5000000,
167,CTCB2206,1.00,10000000,531,0.01,9946900,
168,CTCB2207,1.00,4000000,0,0.00,4000000,(*)
169,CTD,0.49,38834950,38425036,0.48,409914,
170,CTF,0.49,35474910,14899,0.00,35460011,
171,CTG,0.30,1441725182,1278176587,0.27,163548595,
172,CTI,0.49,30869998,539305,0.01,30330693,
173,CTPB2201,1.00,10000000,527,0.01,9947300,
174,CTPB2203,1.00,1500000,1297100,0.86,2029,
175,CTPB2204,1.00,1500000,6129,0.41,8871,
176,CTR,0.49,56049080,10734563,0.09,45314517,
177,CTS,0.49,56323937,2243204,0.02,54080733,
178,CVHM2115,1.00,15000000,0,0.00,15000000,
179,CVHM2201,1.00,11000000,5163000,0.47,5837000,
180,CVHM2202,1.00,7000000,1038,0.01,6896200,
181,CVHM2204,1.00,8000000,0,0.00,8000000,
182,CVHM2205,1.00,5000000,400,0.00,4999600,
183,CVHM2206,1.00,3000000,0,0.00,3000000,
184,CVHM2207,1.00,6000000,0,0.00,6000000,
185,CVHM2208,1.00,7000000,20,0.00,6980000,
186,CVHM2209,1.00,5000000,4931800,0.99,682,
187,CVHM2210,1.00,5000000,4373900,0.87,6261,
188,CVHM2211,1.00,10000000,9998900,1.00,11,
189,CVIC2201,1.00,3000000,0,0.00,3000000,
190,CVIC2202,1.00,3000000,2068200,0.69,9318,
191,CVIC2203,1.00,5000000,0,0.00,5000000,
192,CVIC2204,1.00,4000000,2501300,0.63,1498700,
193,CVIC2205,1.00,4000000,2881000,0.72,1119000,
194,CVIC2206,1.00,5000000,0,0.00,5000000,
195,CVJC2201,1.00,3000000,1252800,0.42,1747200,
196,CVJC2202,1.00,3000000,1462000,0.49,1538000,
197,CVJC2203,1.00,3000000,2853900,0.95,1461,
198,CVJC2204,1.00,4000000,3999900,1.00,100,
199,CVNM2201,1.00,8000000,6196900,0.77,1803100,
200,CVNM2203,1.00,3000000,1993800,0.66,1006200,
201,CVNM2204,1.00,5000000,0,0.00,5000000,
202,CVNM2205,1.00,5000000,4948500,0.99,515,
203,CVNM2206,1.00,5000000,0,0.00,5000000,
204,CVNM2207,1.00,4000000,3988400,1.00,116,
205,CVPB2201,1.00,7000000,0,0.00,7000000,
206,CVPB2204,0.49,7105,0,0.00,7105,
207,CVPB2205,1.00,5000000,0,0.00,5000000,
