STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
83,CHPG2316,1.00,3000000,2929800,0.98,702,
84,CHPG2317,1.00,3000000,2849300,0.95,1507,
85,CHPG2318,1.00,3000000,2600000,0.87,400,
86,CHPG2319,1.00,3000000,2743800,0.91,2562,
87,CHPG2320,1.00,7000000,0,0.00,7000000,(*)
88,CHPG2321,1.00,10000000,0,0.00,10000000,(*)
89,CHPG2322,1.00,8000000,0,0.00,8000000,(*)
90,CIG,0.00,0,18913,0.00,-18913,
91,CII,0.40,113607805,25871426,0.09,87736379,
92,CKG,0.00,0,32561,0.00,-32561,
93,CLC,0.49,12841715,638041,0.02,12203674,
94,CLL,0.49,16660000,3366401,0.10,13293599,
95,CLW,0.49,6370000,62589,0.05,5744110,
96,CMBB2211,1.00,19000000,4216,0.02,18578400,
97,CMBB2214,1.00,10000000,0,0.00,10000000,
98,CMBB2215,1.00,10000000,0,0.00,10000000,
99,CMBB2303,1.00,4000000,0,0.00,4000000,
100,CMBB2304,1.00,1500000,1049700,0.70,4503,
101,CMBB2305,1.00,1500000,2915,0.19,1208500,
102,CMBB2306,1.00,15000000,0,0.00,15000000,
103,CMG,0.50,75298016,65010482,0.43,10287534,
104,CMSN2215,1.00,7000000,10,0.00,6990000,
105,CMSN2301,1.00,4000000,3503900,0.88,4961,
106,CMSN2302,1.00,3000000,4,0.00,2996000,
107,CMSN2303,1.00,3000000,1277600,0.43,1722400,
108,CMSN2304,1.00,3000000,2975400,0.99,246,
109,CMSN2305,1.00,3000000,2968800,0.99,312,
110,CMSN2306,1.00,2000000,1989300,0.99,107,
111,CMSN2307,1.00,2000000,1988100,0.99,119,
112,CMV,0.00,0,38388,0.00,-38388,
113,CMWG2214,1.00,7000000,0,0.00,7000000,
114,CMWG2215,1.00,7000000,0,0.00,7000000,
115,CMWG2302,1.00,12000000,0,0.00,12000000,
116,CMWG2303,1.00,1300000,7755,0.60,5245,
117,CMWG2304,1.00,1300000,7471,0.57,5529,
118,CMWG2305,1.00,9000000,15,0.00,8998500,
119,CMX,0.50,50949495,13296559,0.13,37652936,
120,CNG,0.49,13230000,3628180,0.13,9601820,
121,CNVL2301,1.00,3000000,0,0.00,3000000,
122,CNVL2302,1.00,3000000,1957200,0.65,1042800,
123,CNVL2303,1.00,3000000,2723600,0.91,2764,
124,CNVL2304,1.00,3000000,2232000,0.74,768,
125,CNVL2305,1.00,3000000,2632700,0.88,3673,
126,COM,0.49,6919107,4336,0.00,6875747,
127,CPDR2301,1.00,3000000,8939,0.30,2106100,
128,CPDR2302,1.00,3000000,2996500,1.00,35,
129,CPDR2303,1.00,3000000,2988500,1.00,115,
130,CPDR2304,1.00,3000000,2944200,0.98,558,
131,CPDR2305,1.00,3000000,2959600,0.99,404,
132,CPOW2301,1.00,4000000,2678600,0.67,1321400,
133,CPOW2302,1.00,2000000,1863300,0.93,1367,
134,CPOW2303,1.00,2000000,1708900,0.85,2911,
135,CPOW2304,1.00,2000000,1982300,0.99,177,
136,CPOW2305,1.00,2000000,2000500,1.00,-500,
137,CPOW2306,1.00,2000000,1993200,1.00,68,
138,CPOW2307,1.00,5000000,0,0.00,5000000,(*)
139,CPOW2308,1.00,10000000,0,0.00,10000000,(*)
140,CPOW2309,1.00,5000000,0,0.00,5000000,(*)
141,CRC,0.50,15000000,10937,0.00,14890630,
142,CRE,0.50,231839267,5413221,0.01,226426046,
143,CRV,0.50,336208320,0,0.00,336208320,(*)
144,CSM,0.50,51813233,75731,0.01,51055923,
145,CSTB2219,1.00,18000000,0,0.00,18000000,(*)
146,CSTB2224,1.00,15000000,0,0.00,15000000,
147,CSTB2225,1.00,10000000,0,0.00,10000000,
148,CSTB2302,1.00,4000000,0,0.00,4000000,
149,CSTB2303,1.00,10000000,0,0.00,10000000,
150,CSTB2304,1.00,8000000,7541700,0.94,4583,
151,CSTB2305,1.00,8000000,7970200,1.00,298,
152,CSTB2306,1.00,13000000,0,0.00,13000000,
153,CSTB2307,1.00,8000000,3898300,0.49,4101700,
154,CSTB2308,1.00,8000000,7287700,0.91,7123,
155,CSTB2309,1.00,8000000,7680500,0.96,3195,
156,CSTB2310,1.00,8000000,6660100,0.83,1339900,
157,CSTB2311,1.00,3000000,0,0.00,2993000,
158,CSTB2312,1.00,3000000,2984900,1.00,151,
159,CSTB2313,1.00,3000000,2963600,0.99,364,
160,CSTB2314,1.00,3000000,2983200,0.99,168,
161,CSTB2315,1.00,3000000,2995400,1.00,46,
162,CSTB2316,1.00,3000000,2942400,0.98,576,
163,CSTB2317,1.00,7000000,0,0.00,7000000,(*)
164,CSTB2318,1.00,6000000,0,0.00,6000000,(*)
165,CSTB2319,1.00,10000000,0,0.00,10000000,(*)
166,CSV,0.50,22100000,1575408,0.04,20524592,
167,CTCB2212,1.00,11000000,1615000,0.15,9385000,
168,CTCB2215,1.00,10000000,0,0.00,10000000,
169,CTCB2216,1.00,10000000,0,0.00,10000000,
170,CTCB2301,1.00,4000000,0,0.00,4000000,
171,CTCB2302,1.00,9900000,0,0.00,9900000,
172,CTD,0.49,38627092,38622012,0.49,508,
173,CTF,0.49,37248595,129384,0.00,37119211,
174,CTG,0.30,1441725182,1297990594,0.27,143734588,
175,CTI,0.49,30869998,746218,0.01,30123780,
176,CTPB2301,1.00,4000000,0,0.00,4000000,
177,CTPB2302,1.00,2000000,1108200,0.55,8918,
178,CTPB2303,1.00,2000000,4951,0.25,1504900,
179,CTR,0.49,56049080,11306416,0.10,44742664,
180,CTS,0.49,72881772,1878723,0.01,71003049,
181,CVHM2216,1.00,11000000,0,0.00,11000000,
182,CVHM2219,1.00,7000000,0,0.00,7000000,
183,CVHM2220,1.00,7000000,0,0.00,7000000,
184,CVHM2301,1.00,4000000,3981200,1.00,188,
185,CVHM2302,1.00,8000000,0,0.00,8000000,
186,CVHM2303,1.00,4000000,3440200,0.86,5598,
187,CVHM2304,1.00,4000000,3910600,0.98,894,
188,CVHM2305,1.00,4000000,3895800,0.97,1042,
189,CVHM2306,1.00,2000000,1992900,1.00,71,
190,CVHM2307,1.00,2000000,2000600,1.00,-600,
191,CVIB2201,1.00,7000000,0,0.00,7000000,
192,CVIB2301,1.00,4000000,100,0.00,3999900,
193,CVIB2302,1.00,9000000,309,0.03,8691000,
194,CVIC2301,1.00,4000000,134,0.00,3986600,
195,CVIC2302,1.00,3000000,2724200,0.91,2758,
196,CVIC2303,1.00,3000000,2790800,0.93,2092,
197,CVIC2304,1.00,3000000,2486900,0.83,5131,
198,CVIC2305,1.00,2000000,1955000,0.98,45,
199,CVIC2306,1.00,2000000,1867800,0.93,1322,
200,CVNM2212,1.00,7000000,0,0.00,7000000,
201,CVNM2301,1.00,3000000,2483900,0.83,5161,
202,CVNM2302,1.00,3000000,1963000,0.65,1037000,
203,CVNM2303,1.00,3000000,2874600,0.96,1254,
204,CVNM2304,1.00,3000000,2834600,0.94,1654,
205,CVNM2305,1.00,2000000,1997500,1.00,25,
206,CVNM2306,1.00,2000000,1981800,0.99,182,
207,CVPB2212,1.00,13000000,2995,0.02,12700500,
208,CVPB2214,1.00,10000000,250,0.03,9750000,
209,CVPB2301,1.00,2000000,390,0.20,1610000,
210,CVPB2302,1.00,4000000,40,0.01,3960000,
211,CVPB2303,1.00,2400000,1612400,0.67,7876,
212,CVPB2304,1.00,2400000,1007400,0.42,1392600,
213,CVPB2305,1.00,10000000,0,0.00,10000000,(*)
214,CVPB2306,1.00,5000000,0,0.00,5000000,(*)
215,CVRE2216,1.00,11000000,105,0.00,10989500,
216,CVRE2220,1.00,7000000,0,0.00,7000000,
217,CVRE2221,1.00,7000000,0,0.00,7000000,
218,CVRE2302,1.00,5000000,4779500,0.96,2205,
219,CVRE2303,1.00,3900000,10,0.00,3890000,
220,CVRE2304,1.00,5000000,3757600,0.75,1242400,
221,CVRE2305,1.00,5000000,1614500,0.32,3385500,
222,CVRE2306,1.00,5000000,4951300,0.99,487,
223,CVRE2307,1.00,2000000,2000300,1.00,-300,
224,CVRE2308,1.00,2000000,1900300,0.95,997,
225,CVT,0.50,18345443,185677,0.01,18159766,
226,D2D,0.50,15152379,937132,0.03,14215247,
227,DAG,0.49,29186414,40323,0.01,28783184,
228,DAH,0.00,0,109455,0.00,-109455,
229,DAT,0.00,0,10237,0.00,-10237,
230,DBC,0.49,118580910,15632539,0.06,102948371,
231,DBD,1.00,74883559,8286052,0.11,66597507,
232,DBT,0.00,0,425549,0.03,-425549,
233,DC4,0.50,26249861,74269,0.00,26175592,
234,DCL,0.00,0,962443,0.01,-962443,
235,DCM,0.49,259406000,50837211,0.10,208568789,
236,DDB,0.00,0,0,0.00,0,(*)
237,DGC,0.49,186091850,51127628,0.13,134964222,
238,DGW,0.49,79979977,38134109,0.23,41845868,
239,DHA,0.49,7408773,3191448,0.21,4217325,
240,DHC,0.50,40246524,27918109,0.35,12328415,
241,DHG,1.00,130746071,70617229,0.54,60128842,
242,DHM,0.00,0,41539,0.00,-41539,
243,DIG,0.49,298827477,34757295,0.06,264070182,
244,DLG,0.49,146661762,3985786,0.01,142675976,
245,DMC,1.00,34727465,19599030,0.56,15128435,
246,DPG,0.49,30869781,930958,0.01,29938823,
247,DPM,0.49,191786000,60133412,0.15,131652588,
248,DPR,0.50,21721483,1404819,0.03,20316664,
249,DQC,0.49,16836113,260737,0.01,16575376,
250,DRC,0.49,58208376,12142775,0.10,46065601,
251,DRH,0.50,62176933,957906,0.01,61219027,
252,DRL,0.00,0,28857,0.03,-28857,
253,DSN,0.49,5920674,2271676,0.19,3648998,
254,DTA,0.49,8849317,48466,0.00,8800851,
255,DTL,0.49,30103445,295,0.00,30103150,
256,DTT,0.49,3994391,18554,0.00,3975837,
257,DVP,0.49,19600000,5285331,0.13,14314669,
258,DXG,0.50,305889501,114863778,0.19,191025723,
259,DXS,0.50,226561188,89547568,0.20,137013620,
260,DXV,0.49,4851000,6575,0.01,4785250,
261,E1VFVN30,1.00,423500000,383476073,0.91,40023927,
262,EIB,0.30,443983406,57092560,0.04,386890846,
263,ELC,0.49,28801633,2271956,0.04,26529677,
264,EVE,1.00,41979773,24930885,0.59,17048888,
265,EVF,0.50,175532015,455834,0.00,175076181,
266,EVG,0.49,105472419,843695,0.00,104628724,
267,FCM,0.49,22098984,1288601,0.03,20810383,
268,FCN,0.50,78719502,53602768,0.34,25116734,
269,FDC,0.50,19314994,6744,0.00,19308250,
270,FIR,0.50,32122640,203082,0.00,31919558,
271,FIT,0.00,0,127738,0.00,-127738,
272,FMC,0.50,32694444,20121553,0.31,12572891,
273,FPT,0.49,541122494,541107894,0.49,146,
274,FRT,0.49,66758770,44377692,0.33,22381078,
275,FTS,1.00,214564987,54248622,0.25,160316365,
276,FUCTVGF3,0.49,9751392,0,0.00,9751392,
277,FUCTVGF4,0.49,9829400,0,0.00,9829400,
278,FUCVREIT,0.49,2450000,10132,0.02,2348680,
279,FUEBFVND,1.00,5100000,0,0.00,5100000,
280,FUEDCMID,1.00,9400000,7740225,0.82,1659775,
281,FUEFCV50,1.00,6000000,906,0.02,5909400,
282,FUEIP100,1.00,5700000,746,0.01,5625400,
283,FUEKIV30,1.00,75000000,67516900,0.90,7483100,
284,FUEKIVFS,1.00,27000000,23841600,0.88,3158400,
285,FUEMAV30,1.00,27200000,23192437,0.85,4007563,
286,FUEMAVND,1.00,19600000,19463100,0.99,1369,
287,FUESSV30,1.00,7900000,2157630,0.27,5742370,
288,FUESSV50,1.00,8800000,5018386,0.57,3781614,
289,FUESSVFL,1.00,236400000,227356902,0.96,9043098,
290,FUEVFVND,1.00,796100000,772828473,0.97,23271527,
291,FUEVN100,1.00,18500000,1229289,0.07,17270711,
292,GAS,0.49,937835500,55687478,0.03,882148022,
293,GDA,0.49,56198839,27200005,0.24,28998834,(*)
294,GDT,0.50,10780546,3652416,0.17,7128130,
295,GEG,0.50,202724700,186199614,0.46,16525086,
296,GEX,0.50,425747896,102925771,0.12,322822125,
297,GIL,0.50,35000000,2929360,0.04,32070640,
298,GMC,0.00,0,2384501,0.07,-2384501,
299,GMD,0.49,147675198,143292251,0.48,4382947,
300,GMH,0.50,8250000,817,0.01,8168300,
301,GSP,0.00,0,395536,0.01,-395536,
302,GTA,0.49,5096000,32191,0.00,5063809,
303,GVR,0.13,520000000,22408845,0.01,497591155,
304,HAG,0.49,454459294,25092944,0.03,429366350,
305,HAH,0.49,34468886,3281385,0.05,31187501,
306,HAP,0.49,54437908,2424060,0.02,52013848,
307,HAR,0.49,49661549,82664,0.00,49578885,
308,HAS,0.49,3920000,1341668,0.17,2578332,
309,HAX,0.50,44963782,10451511,0.12,34512271,
310,HBC,0.50,137066635,39722388,0.14,97344247,
311,HCD,0.49,15479002,9582,0.00,15383182,
312,HCM,0.49,224445659,208796404,0.46,15649255,
313,HDB,0.20,506068584,505436386,0.20,632198,
314,HDC,0.49,66201391,2690309,0.02,63511082,
315,HDG,0.50,122302949,61203797,0.25,61099152,
316,HHP,0.49,30391666,3957183,0.06,26434483,
317,HHS,0.50,160724076,3655703,0.01,157068373,
318,HHV,0.49,161381671,16216730,0.05,145164941,
319,HID,0.49,37614865,45757,0.01,37157295,
320,HII,0.50,36831508,402277,0.01,36429231,
321,HMC,0.00,0,18087,0.01,-18087,
322,HNG,0.50,554276947,24068850,0.02,530208097,
323,HPG,0.49,2849244993,1530611836,0.26,1318633157,
324,HPX,0.49,149042604,1600706,0.01,147441898,
325,HQC,0.50,238300000,2460987,0.01,235839013,
326,HRC,0.00,0,185379,0.01,-185379,
327,HSG,0.49,301831331,116657792,0.19,185173539,
328,HSL,0.49,17337918,492816,0.01,16845102,
329,HT1,0.49,186979056,13118265,0.03,173860791,
330,HTI,0.50,12474600,5434140,0.22,7040460,
331,HTL,0.49,5880000,4661774,0.39,1218226,
332,HTN,0.49,43667041,1236921,0.01,42430120,
333,HTV,0.49,6420960,1117846,0.09,5303114,
334,HU1,0.50,5000000,34873,0.03,4651270,
335,HUB,0.00,0,304108,0.01,-304108,
336,HVH,0.49,18105497,189586,0.01,17915911,
337,HVN,0.30,664318252,131984636,0.06,532333616,
338,HVX,0.47,19580401,3587,0.01,19221701,
339,IBC,0.31,25776704,1003260,0.01,24773444,
340,ICT,1.00,32185000,142872,0.00,32042128,
341,IDI,0.49,111545857,1685050,0.01,109860807,
342,IJC,0.49,123397929,16223854,0.06,107174075,
343,ILB,0.49,12006100,6302,0.03,11375900,
344,IMP,0.75,50029027,33103019,0.50,16926008,
345,ITA,0.49,459847167,5698942,0.01,454148225,
346,ITC,0.00,0,304721,0.00,-304721,
347,ITD,0.49,12021459,350,0.01,11671459,
348,JVC,0.49,55125083,1170487,0.01,53954596,
349,KBC,0.49,376126331,156312572,0.20,219813759,
350,KDC,0.50,139870678,57547577,0.21,82323101,
351,KDH,0.50,358414997,279359428,0.39,79055569,
352,KHG,0.49,220223250,2710282,0.01,217512968,
353,KHP,0.00,0,1058392,0.02,-1058392,
354,KMR,1.00,56881443,35638742,0.63,21242701,
355,KOS,0.49,106075854,481113,0.00,105594741,
356,KPF,0.49,29824948,1976451,0.03,27848497,
357,KSB,0.49,37549288,2574672,0.03,34974616,
358,L10,0.49,4846100,94243,0.01,4751857,
359,LAF,0.49,7216729,277435,0.02,6939294,
360,LBM,0.50,10000000,3363782,0.17,6636218,
361,LCG,0.50,95820585,6123321,0.03,89697264,
362,LDG,0.50,128486292,2309456,0.01,126176836,
363,LEC,0.49,12789000,3023,0.00,12785977,
364,LGC,0.49,94498834,86758478,0.45,7740356,
365,LGL,0.50,25750000,835321,0.02,24914679,
366,LHG,0.49,24505884,8019533,0.16,16486351,
367,LIX,0.50,16200000,2161112,0.07,14038888,
368,LM8,0.00,0,166739,0.02,-166739,
369,LPB,0.05,86455268,71503569,0.04,14951699,
370,LSS,0.00,0,776474,0.01,-776474,
371,MBB,0.23,1053476211,1053476121,0.23,90,
372,MCP,0.49,7384955,23809,0.00,7361146,
373,MDG,0.49,5335625,200,0.00,5335425,
374,MHC,0.49,20289412,874942,0.02,19414470,
375,MIG,1.00,164450000,25940567,0.16,138509433,
376,MSB,0.30,600000000,586499974,0.29,13500026,
377,MSH,0.49,36756909,2454840,0.03,34302069,
378,MSN,0.49,697625143,431152495,0.30,266472648,
379,MWG,0.49,717054590,717054591,0.49,0,
380,NAF,1.00,62923085,14390902,0.23,48532183,
381,NAV,0.49,3920000,93548,0.01,3826452,
382,NBB,0.50,50237828,1466190,0.01,48771638,
383,NCG,0.50,59892162,13253200,0.11,46638962,(*)
384,NCT,0.30,7850082,3723521,0.14,4126561,
385,NHA,0.49,20665514,150643,0.00,20514871,
386,NHH,1.00,72880000,434632,0.01,72445368,
387,NHT,0.50,12014084,709558,0.03,11304526,
388,NKG,0.50,131638903,28111276,0.11,103527627,
389,NLG,0.50,192040150,160062527,0.42,31977623,
390,NNC,0.49,10740800,1181043,0.05,9559757,
391,NO1,0.49,11760000,1499,0.01,11610100,
392,NSC,0.49,8617624,1145478,0.07,7472146,
393,NT2,0.49,141059254,44583125,0.15,96476129,
394,NTL,0.49,29885075,2982041,0.05,26903034,
395,NVL,0.49,955551223,75597827,0.04,879953396,
396,NVT,0.50,45250000,9712,0.00,45152880,
397,OCB,0.22,301374229,288408178,0.21,12966051,
398,OGC,0.49,147000000,72367,0.00,146276330,
399,OPC,0.00,0,509092,0.01,-509092,
400,ORS,0.49,98000000,5609233,0.03,92390767,
401,PAC,0.49,22771136,5760084,0.12,17011052,
402,PAN,0.49,105984344,39472324,0.18,66512020,
403,PC1,0.50,135216501,15980643,0.06,119235858,
404,PDN,0.00,0,116091,0.00,-116091,
405,PDR,0.49,329106647,20253251,0.03,308853396,
406,PET,0.00,0,1431066,0.01,-1431066,
407,PGC,0.49,29567892,1739812,0.03,27828080,
408,PGD,0.49,44099522,42126185,0.47,1973337,
409,PGI,1.00,110896796,22763681,0.21,88133115,
410,PGV,0.50,561734023,197336,0.00,561536687,
411,PHC,0.50,25340963,55119,0.01,24789773,
412,PHR,0.49,66394607,20638557,0.15,45756050,
413,PIT,0.00,0,112503,0.01,-112503,
414,PJT,0.00,0,250275,0.01,-250275,
415,PLP,0.49,34300000,459152,0.01,33840848,
416,PLX,0.20,258775616,225747852,0.17,33027764,
417,PMG,0.49,22704776,11667845,0.25,11036931,
418,PNC,0.49,5409718,86794,0.01,5322924,
419,PNJ,0.49,160802902,158571675,0.48,2231227,
420,POM,0.49,137041404,19726453,0.07,117314951,
421,POW,0.49,1147517084,152874306,0.07,994642778,
422,PPC,0.49,159855150,42281933,0.13,117573217,
423,PSH,0.00,0,100,0.00,-100,
424,PTB,0.25,17009600,11438240,0.17,5571360,
425,PTC,0.50,16153662,477057,0.01,15676605,
426,PTL,0.00,0,95388,0.00,-95388,
427,PVD,0.49,272585042,118103539,0.21,154481503,
428,PVP,0.00,0,147702,0.00,-147702,
429,PVT,0.49,158589110,46824857,0.14,111764253,
430,QBS,0.00,0,70,0.00,-70,
431,QCG,0.49,134813361,1756444,0.01,133056917,
432,RAL,0.50,11773709,531479,0.02,11242230,
433,RDP,0.50,24534901,122942,0.00,24411959,
434,REE,0.49,200759987,200766498,0.49,-6511,
435,S4A,0.49,20678000,4328,0.00,20634720,
436,SAB,1.00,641281186,399520200,0.62,241760986,
437,SAM,0.49,186180875,2771961,0.01,183408914,
438,SAV,0.50,9181587,9181587,0.50,0,
439,SBA,0.00,0,190067,0.00,-190067,
440,SBG,0.00,0,0,0.00,0,(*)
441,SBT,1.00,762112326,118630460,0.16,643481866,
442,SBV,1.00,27366476,4045718,0.15,23320758,
443,SC5,0.49,7342429,517513,0.03,6824916,
444,SCD,0.49,4165000,58333,0.07,3581670,
445,SCR,0.49,193874269,2087825,0.01,191786444,
446,SCS,0.30,30470754,28976552,0.29,1494202,
447,SFC,0.00,0,86762,0.01,-86762,
448,SFG,0.00,0,335851,0.01,-335851,
449,SFI,0.49,11669862,2273945,0.10,9395917,
450,SGN,0.30,10074507,1580834,0.05,8493673,
451,SGR,0.49,29400000,6869,0.00,29393131,
452,SGT,0.00,0,8317487,0.06,-8317487,
453,SHA,0.49,16388870,303028,0.01,16085842,
454,SHB,0.30,920214958,203946287,0.07,716268671,
455,SHI,0.49,79466460,165445,0.00,79301015,
456,SHP,0.00,0,5308822,0.05,-5308822,
457,SJD,0.49,33809323,8780390,0.13,25028933,
458,SJF,0.49,38808000,299259,0.00,38508741,
459,SJS,0.50,57427770,915003,0.01,56512767,
460,SKG,0.49,31032550,23653348,0.37,7379202,
461,SMA,0.49,9972889,11103,0.00,9961786,
462,SMB,0.49,14624857,4020840,0.13,10604017,
463,SMC,0.00,0,14963500,0.20,-14963500,
464,SPM,0.49,6860000,28042,0.02,6579580,
465,SRC,0.49,13752224,32467,0.00,13719757,
466,SRF,1.00,35566780,16621713,0.47,18945067,
467,SSB,0.05,122685000,5984373,0.00,116700627,
468,SSC,0.49,7346259,123669,0.01,7222590,
469,SSI,1.00,1501130137,701429094,0.47,799701043,
470,ST8,0.49,12603241,50622,0.00,12552619,
471,STB,0.30,565564714,452590892,0.24,112973822,
472,STG,0.49,48144144,24523250,0.25,23620894,
473,STK,1.00,96636924,15811657,0.16,80825267,
474,SVC,0.49,32648976,1210154,0.02,31438822,
475,SVD,0.49,13526894,129731,0.00,13397163,
476,SVI,1.00,12832437,12182301,0.95,650136,
477,SVT,0.50,7526684,205057,0.01,7321627,
478,SZC,0.20,20000000,3061530,0.03,16938470,
479,SZL,0.00,0,3428799,0.17,-3428799,
480,TBC,0.49,31115000,892764,0.01,30222236,
481,TCB,0.22,789954184,789954184,0.22,0,
482,TCD,0.49,138513593,981285,0.00,137532308,
483,TCH,0.51,340790079,18021842,0.03,322768237,
484,TCL,0.49,14777633,3371225,0.11,11406408,
485,TCM,0.49,40203092,39834310,0.49,368782,
486,TCO,0.49,9168390,44952,0.02,8718870,
487,TCR,0.49,5082863,4964408,0.48,118455,
488,TCT,0.00,0,1668080,0.13,-1668080,
489,TDC,0.50,50000000,86546,0.01,49134540,
490,TDG,0.00,0,48416,0.00,-48416,
491,TDH,0.50,56326383,1462569,0.01,54863814,
492,TDM,0.50,50000000,6081857,0.06,43918143,
493,TDP,0.51,38519276,65212,0.00,38454064,
494,TDW,0.50,4250000,22976,0.03,4020240,
495,TEG,0.49,35675215,3808435,0.05,31866780,
496,TGG,0.00,0,1905,0.00,-1905,
497,THG,0.49,11249369,150634,0.01,11098735,
498,TIP,0.50,32503928,10809842,0.17,21694086,
499,TIX,0.00,0,147983,0.00,-147983,
500,TLD,0.49,36628767,497948,0.01,36130819,
501,TLG,1.00,77794453,18018449,0.23,59776004,
502,TLH,0.49,55036808,1877720,0.02,53159088,
503,TMP,0.49,34300000,482211,0.01,33817789,
504,TMS,0.49,59657424,52713748,0.43,6943676,
505,TMT,0.49,18270963,1049278,0.03,17221685,
506,TN1,0.50,21594043,75088,0.00,21518955,
507,TNA,0.49,24292369,1826324,0.04,22466045,
508,TNC,0.50,9625000,106992,0.01,9518008,
509,TNH,0.49,46978558,41787679,0.44,5190879,
510,TNI,0.49,25725000,11225,0.00,25612750,
511,TNT,0.49,24990000,299329,0.01,24690671,
