STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
38,BSI,0.49,59814338,2127547,0.02,57686791,
39,BTP,0.49,29637944,5542770,0.09,24095174,
40,BTT,0.49,6615000,639843,0.05,5975157,
41,BVH,0.49,363738154,195955662,0.26,167782492,
42,BWE,0.49,94530800,37258860,0.19,57271940,
43,C32,0.49,7364771,569872,0.04,6794899,
44,C47,0.00,0,64444,0.00,-64444,
45,CACB2102,1.00,15000000,5,0.00,14995000,
46,CACB2103,1.00,3000000,0,0.00,3000000,
47,CACB2201,1.00,10000000,22,0.00,9997800,
48,CAV,0.49,28224000,109198,0.00,28114802,
49,CCI,0.00,0,43175,0.02,-43175,
50,CCL,0.49,23274943,433616,0.01,22841327,
51,CDC,0.49,10774470,236103,0.01,10538367,
52,CEE,0.49,20335000,545,0.00,20329550,
53,CFPT2108,1.00,1500000,0,0.00,1500000,
54,CFPT2109,1.00,10000000,1,0.00,9999000,
55,CFPT2110,1.00,17000000,500,0.00,16999500,
56,CFPT2111,1.00,3000000,7,0.00,2993000,
57,CFPT2201,1.00,7000000,10,0.00,6990000,
58,CHDB2103,1.00,3000000,1995,0.07,2800500,
59,CHDB2201,1.00,3000000,2363700,0.79,6363,
60,CHP,0.49,71987207,5663008,0.04,66324199,
61,CHPG2113,1.00,10000000,0,0.00,10000000,
62,CHPG2114,1.00,17700000,5633200,0.32,12066800,
63,CHPG2116,1.00,2500000,10,0.00,2490000,
64,CHPG2117,1.00,22000000,2,0.00,21998000,
65,CHPG2118,1.00,8000000,0,0.00,8000000,
66,CHPG2119,1.00,3000000,10,0.00,2990000,
67,CHPG2201,1.00,8000000,6038400,0.75,1961600,
68,CHPG2202,1.00,8000000,6572900,0.82,1427100,
69,CHPG2203,1.00,20000000,0,0.00,20000000,
70,CIG,0.49,15454574,32633,0.00,15421941,
71,CII,0.49,138819337,31191292,0.11,107628045,
72,CKDH2106,1.00,3000000,0,0.00,3000000,
73,CKDH2107,1.00,3000000,1092,0.04,2890800,
74,CKDH2201,1.00,4000000,4000000,1.00,0,
75,CKG,0.00,0,47674,0.00,-47674,
76,CLC,0.49,12841715,526276,0.02,12315439,
77,CLL,0.49,16660000,2467761,0.07,14192239,
78,CLW,0.49,6370000,62249,0.05,5747510,
79,CMBB2105,1.00,3000000,0,0.00,3000000,
80,CMBB2107,1.00,10000000,200,0.00,9999800,
81,CMBB2108,1.00,23000000,27,0.00,22997300,
82,CMBB2109,1.00,1200000,5938,0.49,6062,
83,CMBB2201,1.00,7000000,0,0.00,7000000,
84,CMG,0.50,49999933,39268160,0.39,10731773,
85,CMSN2104,1.00,5000000,0,0.00,5000000,
86,CMSN2107,1.00,2000000,0,0.00,2000000,
87,CMSN2108,1.00,3000000,1723800,0.57,1276200,
88,CMSN2109,1.00,4000000,0,0.00,4000000,
89,CMSN2110,1.00,10000000,300,0.00,9999700,
90,CMSN2111,1.00,3000000,0,0.00,3000000,
91,CMSN2201,1.00,5000000,4912100,0.98,879,
92,CMV,0.00,0,38888,0.00,-38888,
93,CMWG2104,1.00,5000000,0,0.00,5000000,
94,CMWG2108,1.00,2000000,100,0.00,1999900,
95,CMWG2109,1.00,1500000,0,0.00,1500000,
96,CMWG2111,1.00,10000000,3,0.00,9997000,
97,CMWG2112,1.00,12000000,18,0.00,11998200,
98,CMWG2113,1.00,3000000,0,0.00,3000000,
99,CMWG2114,1.00,4000000,0,0.00,3995000,
100,CMWG2201,1.00,5000000,135,0.00,4986500,
101,CMX,0.50,45408751,7879907,0.09,37528844,
102,CNG,0.49,13230000,1178143,0.04,12051857,
103,CNVL2104,1.00,5400000,1876400,0.35,3523600,
104,CNVL2201,1.00,5000000,4998000,1.00,2,
105,COM,0.49,6919107,5482,0.00,6864287,
106,CPDR2103,1.00,3000000,43,0.00,2995700,
107,CPDR2201,1.00,3000000,2999900,1.00,100,
108,CPNJ2106,1.00,2000000,0,0.00,2000000,
109,CPNJ2107,1.00,1500000,0,0.00,1500000,
110,CPNJ2108,1.00,2000000,0,0.00,2000000,
111,CPNJ2109,1.00,2500000,7276,0.29,1772400,
112,CPNJ2110,1.00,3000000,0,0.00,3000000,
113,CPNJ2201,1.00,5000000,0,0.00,5000000,
114,CRC,0.50,15000000,10217,0.00,14897830,
115,CRE,0.49,98783782,5832561,0.03,92951221,
116,CSM,0.50,51813233,845048,0.01,50968185,
117,CSTB2109,1.00,10000000,0,0.00,10000000,
118,CSTB2110,1.00,10000000,3757900,0.38,6242100,
119,CSTB2111,1.00,3000000,131,0.04,2869000,
120,CSTB2112,1.00,3000000,0,0.00,3000000,
121,CSTB2201,1.00,8000000,7104400,0.89,8956,
122,CSTB2202,1.00,7000000,300,0.00,6999700,
123,CSV,0.50,22100000,49198,0.01,21608020,
124,CTCB2105,1.00,15000000,384,0.00,14961600,
125,CTCB2108,1.00,4000000,0,0.00,4000000,
126,CTCB2109,1.00,10000000,11,0.00,9998900,
127,CTCB2110,1.00,4000000,0,0.00,4000000,
128,CTCB2111,1.00,2500000,0,0.00,2500000,
129,CTCB2112,1.00,23000000,0,0.00,23000000,
130,CTCB2201,1.00,7000000,0,0.00,7000000,
131,CTD,0.49,38834950,37571388,0.47,1263562,
132,CTF,0.49,35474910,330785,0.00,35144125,
133,CTG,0.30,1441725182,1246943186,0.26,194781996,
134,CTI,0.49,30869998,460485,0.01,30409513,
135,CTPB2101,1.00,4000000,0,0.00,4000000,
136,CTPB2201,1.00,10000000,0,0.00,10000000,
137,CTS,0.49,52153922,2040904,0.02,50113018,
138,CVHM2109,1.00,3000000,0,0.00,3000000,
139,CVHM2110,1.00,10000000,0,0.00,10000000,
140,CVHM2111,1.00,11300000,5901100,0.52,5398900,
141,CVHM2112,1.00,6000000,0,0.00,6000000,
142,CVHM2113,1.00,15000000,39,0.00,14961000,
143,CVHM2114,1.00,5000000,210,0.04,4790000,
144,CVHM2115,1.00,15000000,0,0.00,15000000,
145,CVHM2201,1.00,5000000,4894400,0.98,1056,
146,CVHM2202,1.00,7000000,11,0.00,6989000,
147,CVIC2106,1.00,5000000,10,0.00,4990000,
148,CVIC2107,1.00,10000000,0,0.00,10000000,
149,CVIC2108,1.00,4000000,2327,0.06,3767300,
150,CVIC2109,1.00,3000000,0,0.00,3000000,
151,CVIC2110,1.00,4000000,0,0.00,4000000,
152,CVIC2201,1.00,3000000,2659400,0.89,3406,
153,CVJC2103,1.00,3000000,2493,0.08,2750700,
154,CVNM2111,1.00,7000000,3403300,0.49,3596700,
155,CVNM2112,1.00,10000000,20,0.00,9980000,
156,CVNM2113,1.00,4000000,1,0.00,3999000,
157,CVNM2114,1.00,3000000,0,0.00,3000000,
158,CVNM2201,1.00,3000000,2803000,0.93,197,
159,CVPB2107,1.00,4000000,0,0.00,4000000,
160,CVPB2108,1.00,10000000,3622,0.04,9637800,
161,CVPB2110,1.00,1500000,0,0.00,1498000,
162,CVPB2111,1.00,4000000,0,0.00,4000000,
163,CVPB2201,1.00,7000000,0,0.00,7000000,
164,CVRE2105,1.00,10000000,0,0.00,10000000,
165,CVRE2109,1.00,10000000,35,0.00,9996500,
166,CVRE2110,1.00,9300000,4672200,0.50,4627800,
167,CVRE2112,1.00,23000000,165,0.00,22983500,
168,CVRE2113,1.00,5000000,1602900,0.32,3397100,
169,CVRE2114,1.00,3000000,69,0.00,2993100,
170,CVRE2201,1.00,7000000,58,0.00,6994200,
171,CVT,0.50,18345443,18745,0.01,18157993,
172,D2D,0.49,14849331,896703,0.03,13952628,
173,DAG,0.41,24325983,912091,0.02,23413892,
174,DAH,0.00,0,12544,0.00,-12544,
175,DAT,0.49,22542652,8385,0.00,22534267,
176,DBC,0.49,56467320,3394136,0.03,53073184,
177,DBD,1.00,57612444,2326933,0.04,55285511,
178,DBT,0.00,0,397739,0.03,-397739,
179,DC4,0.50,17624732,140282,0.00,17484450,
180,DCL,0.00,0,985673,0.02,-985673,
181,DCM,0.49,259406000,31256097,0.06,228149903,
182,DGC,0.49,83829472,14011594,0.08,69817878,
183,DGW,0.49,43390492,22444654,0.25,20945838,
184,DHA,0.49,7408773,2106565,0.14,5302208,
185,DHC,0.49,34297267,26340951,0.38,7956316,
186,DHG,1.00,130746071,70901397,0.54,59844674,
187,DHM,0.49,15384128,100699,0.00,15283429,
188,DIG,0.49,244946571,9585758,0.02,235360813,
189,DLG,0.49,146661762,4047957,0.01,142613805,
190,DMC,1.00,34727465,19129301,0.55,15598164,
191,DPG,0.49,30869781,299707,0.00,30570074,
192,DPM,0.49,191786000,36032142,0.09,155753858,
193,DPR,0.00,0,2686760,0.06,-2686760,
194,DQC,0.49,16836113,381765,0.01,16454348,
195,DRC,0.49,58208376,8900623,0.07,49307753,
196,DRH,0.49,29889967,834344,0.01,29055623,
197,DRL,0.49,4655000,15134,0.02,4503660,
198,DSN,0.49,5920674,2697530,0.22,3223144,
199,DTA,0.49,8849317,33066,0.00,8816251,
200,DTL,0.49,30103445,1621,0.00,30101824,
201,DTT,0.49,3994391,19198,0.00,3975193,
202,DVP,0.49,19600000,5685180,0.14,13914820,
203,DXG,0.50,298886524,173885636,0.29,125000888,
204,DXS,0.50,179100604,80889890,0.23,98210714,
205,DXV,0.49,4851000,8035,0.01,4770650,
206,E1VFVN30,1.00,412600000,398916940,0.97,13683060,
207,EIB,0.30,370656871,367398504,0.30,3258367,
208,ELC,0.49,24954839,1559953,0.03,23394886,
209,EMC,0.49,7495693,2682,0.00,7468873,
210,EVE,1.00,41979773,27435081,0.65,14544692,
211,EVF,0.50,152353814,134787,0.00,152219027,
212,EVG,0.00,0,8763,0.00,-8763,
213,FCM,0.49,22098984,622895,0.01,21476089,
214,FCN,0.50,78719502,51363949,0.33,27355553,
215,FDC,0.49,18928694,7269,0.00,18921425,
216,FIR,0.50,13519932,397237,0.01,13122695,
217,FIT,0.00,0,152869,0.00,-152869,
218,FLC,0.49,347898925,15914055,0.02,331984870,
219,FMC,0.50,32694444,21370118,0.33,11324326,
220,FPT,0.49,444700308,444700314,0.49,-6,
221,FRT,0.49,38701078,15339096,0.19,23361982,
222,FTM,0.49,24500000,80323,0.02,23696770,
223,FTS,1.00,147567297,31210045,0.21,116357252,
224,FUCTVGF2,0.49,8330000,477122,0.03,7852878,
225,FUCTVGF3,0.49,9751392,100,0.00,9751292,
226,FUCVREIT,0.49,2450000,5269,0.01,2397310,
227,FUEIP100,1.00,5600000,308,0.01,5569200,
228,FUEKIV30,1.00,8900000,6917500,0.78,1982500,
229,FUEMAV30,1.00,38500000,33186580,0.86,5313420,
230,FUESSV30,1.00,5700000,1890320,0.33,3809680,
231,FUESSV50,1.00,13500000,6506550,0.48,6993450,
232,FUESSVFL,1.00,165500000,160395100,0.97,5104900,
233,FUEVFVND,1.00,489200000,479222581,0.98,9977419,
234,FUEVN100,1.00,7700000,3051930,0.40,4648070,
235,GAB,0.49,6762000,4794,0.00,6714060,
236,GAS,0.49,937835500,54324178,0.03,883511322,
237,GDT,0.49,8810375,4618180,0.26,4192195,
238,GEG,0.50,151857763,114602230,0.38,37255533,
239,GEX,0.49,417232938,64737869,0.08,352495069,
240,GIL,0.50,21600000,1951058,0.05,19648942,
241,GMC,0.49,16170126,2729752,0.08,13440374,
242,GMD,0.49,147675198,123417173,0.41,24258025,
243,GMH,0.50,8250000,85,0.00,8241500,
244,GSP,0.00,0,420825,0.01,-420825,
245,GTA,0.49,5096000,69195,0.01,5026805,
246,GTN,1.00,250000000,725299,0.00,249274701,
247,GVR,0.13,520000000,21337960,0.01,498662040,
248,HAG,0.43,394915851,9389844,0.01,385526007,
249,HAH,0.49,23903547,6450214,0.13,17453333,
250,HAI,0.49,89514571,2684527,0.01,86830044,
251,HAP,0.49,27257044,1614818,0.03,25642226,
252,HAR,0.49,49661549,313719,0.00,49347830,
253,HAS,0.49,3920000,1366846,0.17,2553154,
254,HAX,0.50,24758491,7751680,0.16,17006811,
255,HBC,0.49,118783734,35903891,0.15,82879843,
256,HCD,0.49,13230000,8865,0.00,13141350,
257,HCM,0.49,224445659,199399958,0.44,25045701,
258,HCMA0307,1.00,280,0,0.00,280,
259,HCM_0307,1.00,2000000,0,0.00,2000000,
260,HCM_0607,1.00,1500000,0,0.00,1500000,
261,HCM_0807,1.00,900,0,0.00,900,
262,HCM_1007,1.00,340,0,0.00,340,
263,HDB,0.22,435867488,346829571,0.17,89037917,
264,HDC,0.49,42370135,1325142,0.02,41044993,
265,HDG,0.50,98178707,20788249,0.11,77390458,
266,HHP,0.49,14734213,224362,0.01,14509851,
267,HHS,0.50,137372031,6134267,0.02,131237764,
268,HHV,0.49,131018204,1940829,0.01,129077375,
269,HID,0.49,28794865,1349944,0.02,27444921,
270,HII,0.50,18415754,312769,0.01,18102985,
271,HMC,0.49,10290000,33838,0.02,9951620,
272,HNG,0.50,554276947,11914410,0.01,542362537,
273,HOT,0.49,3920000,522,0.00,3914780,
274,HPG,0.49,2191732125,1055329851,0.24,1136402274,
275,HPX,0.49,149042604,41741169,0.14,107301435,
276,HQC,0.49,233534000,6554587,0.01,226979413,
277,HRC,0.49,14801244,195982,0.01,14605262,
278,HSG,0.49,241806129,33150054,0.07,208656075,
279,HSL,0.49,8411900,570685,0.03,7841215,
280,HT1,0.49,186979056,8634344,0.02,178344712,
281,HTI,0.49,12225108,3329700,0.13,8895408,
282,HTL,0.49,5880000,5465749,0.46,414251,
283,HTN,0.49,43667041,870035,0.01,42797006,
284,HTV,0.49,6420960,1191974,0.09,5228986,
285,HU1,0.50,5000000,35593,0.04,4644070,
286,HU3,0.49,4899972,48119,0.05,4418782,
287,HUB,0.49,9338084,1274455,0.07,8063629,
288,HVH,0.49,18105497,514795,0.01,17590702,
289,HVN,0.30,664318252,134982545,0.06,529335707,
290,HVX,0.47,19580401,3212,0.01,19259201,
291,IBC,0.31,25776704,162967,0.00,25613737,
292,ICT,1.00,32185000,135972,0.00,32049028,
293,IDI,0.49,111545857,1792539,0.01,109753318,
294,IJC,0.49,106377688,10376506,0.05,96001182,
295,ILB,0.00,0,0,0.00,0,
296,IMP,0.49,32685631,32669008,0.49,16623,
297,ITA,0.44,410765520,14455662,0.02,396309858,
298,ITC,0.00,0,315919,0.00,-315919,
299,ITD,0.49,9341751,48095,0.03,8860801,
300,JVC,0.49,55125083,2284922,0.02,52840161,
301,KBC,0.49,282098471,99826726,0.17,182271745,
302,KDC,0.50,139870678,62884618,0.22,76986060,
303,KDH,0.49,315039163,210517129,0.33,104522034,
304,KHG,0.49,156220598,1481,0.00,156072498,
305,KHP,0.49,28896006,1751121,0.03,27144885,
306,KMR,1.00,56881443,35747833,0.63,21133610,
307,KOS,0.00,0,350708,0.00,-350708,
308,KPF,0.49,29824948,1921534,0.03,27903414,
309,KSB,0.49,36079288,2563955,0.03,33515333,
310,L10,0.49,4846100,88854,0.01,4757246,
311,LAF,0.49,7216729,301257,0.02,6915472,
312,LBM,0.49,4900000,1186779,0.12,3713221,
313,LCG,0.50,87202412,6296471,0.04,80905941,
314,LCM,0.49,12070170,2172650,0.09,9897520,
315,LDG,0.49,117704100,1209510,0.01,116494590,
316,LEC,0.49,12789000,1023,0.00,12787977,
317,LGC,0.49,94498834,86760399,0.45,7738435,
318,LGL,0.49,25235000,671279,0.01,24563721,
319,LHG,0.49,24505884,5546139,0.11,18959745,
320,LIX,0.49,15876000,2915265,0.09,12960735,
321,LM8,0.49,4600454,172741,0.02,4427713,
322,LPB,0.05,60179523,60149121,0.05,30402,
323,LSS,0.00,0,1010747,0.01,-1010747,
324,MBB,0.23,877896843,877685894,0.23,210949,
325,MCG,0.49,28179900,201454,0.00,27978446,
326,MCP,0.49,7384955,25594,0.00,7359361,
327,MDG,0.49,5335625,100,0.00,5335525,
328,MHC,0.49,20289412,802873,0.02,19486539,
329,MIG,0.49,70070000,5863468,0.04,64206532,
330,MSB,0.30,458250000,458249944,0.30,56,
331,MSH,0.49,24504606,4764670,0.10,19739936,
332,MSN,0.49,578461999,339493646,0.29,238968353,
333,MWG,0.49,349402092,349402092,0.49,0,
334,NAF,1.00,62923085,15789893,0.25,47133192,
335,NAV,0.49,3920000,6401,0.01,3855990,
336,NBB,0.49,49233071,1288025,0.01,47945046,
337,NCT,0.49,12821800,3005333,0.11,9816467,
338,NHA,0.49,13777109,168796,0.01,13608313,
339,NHH,1.00,36440000,180791,0.01,36259209,
340,NHT,0.50,7705770,780172,0.05,6925598,
341,NKG,0.50,109699284,16940046,0.08,92759238,
342,NLG,0.50,191470006,121165301,0.32,70304705,
343,NNC,0.49,10740800,1860641,0.08,8880159,
344,NSC,0.49,8617624,1311914,0.07,7305710,
345,NT2,0.49,141059254,40087393,0.14,100971861,
346,NTL,0.49,29885075,6051070,0.10,23834005,
347,NVL,0.38,739351365,141629740,0.07,597721625,
348,NVT,1.00,90500000,6049,0.00,90439510,
349,OCB,0.22,301374229,301151838,0.22,222391,
350,OGC,0.49,147000000,93684,0.00,146063160,
351,OPC,0.49,13022867,1151632,0.04,11871235,
352,ORS,1.00,200000000,60933,0.00,199939067,
353,PAC,0.49,22771136,6016185,0.13,16754951,
354,PAN,0.49,106015704,16981243,0.08,89034461,
355,PC1,0.50,117579824,11401390,0.05,106178434,
356,PDN,0.49,9075757,82964,0.00,8992793,
357,PDR,0.49,241458238,14067083,0.03,227391155,
358,PET,0.49,44320560,5404197,0.06,38916363,
359,PGC,0.49,29567892,1714325,0.03,27853567,
360,PGD,0.49,44099522,41936183,0.47,2163339,
361,PGI,1.00,88717773,18460575,0.21,70257198,
362,PGV,0.50,561734023,17749,0.00,561556533,(*)
363,PHC,0.50,25340963,753028,0.01,24587935,
364,PHR,0.49,66394607,20353481,0.15,46041126,
365,PIT,0.49,7447679,121661,0.01,7326018,
366,PJT,0.00,0,336203,0.01,-336203,
367,PLP,0.49,19600000,440933,0.01,19159067,
368,PLX,0.20,258775616,223783206,0.17,34992410,
369,PMG,0.49,22704776,11669411,0.25,11035365,
370,PNC,0.49,5409718,88451,0.01,5321267,
371,PNJ,0.49,111530057,108841400,0.48,2688657,
372,POM,0.49,137041404,22029682,0.08,115011722,
373,POW,0.49,1147517084,63735137,0.03,1083781947,
374,PPC,0.49,159855150,45537601,0.14,114317549,
375,PSH,0.00,0,180,0.00,-180,
376,PTB,0.49,23813726,10973743,0.23,12839983,
377,PTC,0.49,8819999,66514,0.00,8753485,
378,PTL,0.49,49000000,635861,0.01,48364139,
379,PVD,0.49,206557436,25683708,0.06,180873728,
380,PVT,0.49,158589110,41113128,0.13,117475982,
381,PXI,0.49,14700000,39231,0.01,14307690,
382,PXS,0.49,29400000,6520688,0.11,22879312,
383,QBS,0.00,0,317,0.00,-317,
384,QCG,0.49,134813361,1780973,0.01,133032388,
385,RAL,0.50,6037500,517526,0.04,5519974,
386,RDP,0.49,23343887,13816,0.00,23205727,
387,REE,0.49,151928832,151928698,0.49,134,
388,RIC,0.49,14067002,9147559,0.32,4919443,
389,ROS,0.49,278123079,14107824,0.02,264015255,
390,S4A,0.49,20678000,3098,0.00,20647020,
391,SAB,1.00,641281186,400763877,0.62,240517309,
392,SAM,0.49,171498623,3329402,0.01,168169221,
393,SAV,0.49,7849783,6880994,0.43,968789,
394,SBA,0.49,29639247,192212,0.00,29447035,
395,SBT,1.00,650762228,66453895,0.10,584308333,
396,SBV,1.00,27366476,4085206,0.15,23281270,
397,SC5,0.49,7342429,64362,0.04,6698809,
398,SCD,0.49,4165000,58536,0.07,3579640,
399,SCR,0.49,179514588,1694333,0.00,177820255,
400,SCS,0.49,28388493,15751899,0.27,12636594,
401,SFC,0.49,5532814,101575,0.01,5431239,
402,SFG,0.49,23469693,329249,0.01,23140444,
403,SFI,0.49,7719003,1429399,0.09,6289604,
404,SGN,0.30,10074507,802874,0.02,9271633,
405,SGR,0.49,29400000,30767,0.00,29369233,
406,SGT,0.00,0,8279538,0.11,-8279538,
407,SHA,0.49,16388870,302464,0.01,16086406,
408,SHB,0.10,266736979,88677127,0.03,178059852,
409,SHI,0.49,49262496,146915,0.00,49115581,
410,SHP,0.49,45917998,4861584,0.05,41056414,
411,SII,0.49,31615830,31600347,0.49,15483,
412,SJD,0.49,33809323,9976081,0.14,23833242,
413,SJF,0.49,38808000,283914,0.00,38524086,
414,SJS,0.50,57427770,1291889,0.01,56135881,
415,SKG,0.49,31032550,25147519,0.40,5885031,
416,SMA,0.49,9972889,11703,0.00,9961186,
417,SMB,0.49,14624857,3670632,0.12,10954225,
418,SMC,0.49,29887398,13134460,0.22,16752938,
419,SPM,0.49,6860000,27738,0.02,6582620,
420,SRC,0.49,13752224,3329,0.00,13718934,
421,SRF,1.00,35566780,16661168,0.47,18905612,
422,SSB,0.05,73924418,387501,0.00,73536917,
423,SSC,0.49,7346259,162791,0.01,7183468,
424,SSI,1.00,984750022,383746566,0.39,601003456,
425,ST8,0.49,12603241,12611080,0.49,-7839,
426,STB,0.30,565564714,345426256,0.18,220138458,
427,STG,0.49,48144144,221884,0.00,47922260,
428,STK,1.00,70726944,9289176,0.13,61437768,
429,SVC,0.49,16327060,634177,0.02,15692883,
430,SVD,0.49,6321000,1221,0.01,6198900,
431,SVI,1.00,12832437,12164803,0.95,667634,
432,SVT,0.50,5789787,122566,0.01,5667221,
433,SZC,0.49,49000000,2737110,0.03,46262890,
434,SZL,0.49,9800000,3453630,0.17,6346370,
435,TAC,0.49,16601027,1479449,0.04,15121578,
436,TBC,0.49,31115000,726484,0.01,30388516,
437,TCB,0.22,788986817,789000357,0.22,-1354,
438,TCD,0.49,85464968,454137,0.00,85010831,
439,TCH,0.51,315548203,24275705,0.04,291272498,
440,TCL,0.49,14777633,2214130,0.07,12563503,
441,TCM,0.49,34966795,31558119,0.44,3408676,
442,TCO,0.49,9168390,479846,0.03,8688544,
443,TCR,0.49,5082863,5082810,0.49,53,
444,TCT,0.49,6266120,2537890,0.20,3728230,
445,TDC,0.50,50000000,1072790,0.01,48927210,
446,TDG,0.00,0,377519,0.02,-377519,
447,TDH,0.49,55199855,3147404,0.03,52052451,
448,TDM,0.49,49000000,9914654,0.10,39085346,
449,TDP,0.49,29503341,31124,0.00,29472217,
450,TDW,0.50,4250000,24518,0.03,4004820,
451,TEG,0.49,32139968,87329,0.00,32052639,
452,TGG,0.00,0,2274,0.00,-2274,
453,THG,0.49,7825939,33963,0.02,7486309,
454,THI,0.49,23912000,3336,0.00,23878640,
455,TIP,0.49,12741540,4857447,0.19,7884093,
456,TIX,0.49,14700000,119704,0.00,14580296,
457,TLD,0.49,19578622,479835,0.01,19098787,
458,TLG,1.00,77794453,19828038,0.25,57966415,
459,TLH,0.49,50034204,1070092,0.01,48964112,
460,TMP,0.49,34300000,36457,0.01,33935430,
461,TMS,0.49,45891856,45891839,0.49,17,
462,TMT,0.49,18270963,991112,0.03,17279851,
463,TN1,0.50,17275368,62615,0.00,17212753,
464,TNA,0.49,24292369,2042138,0.04,22250231,
465,TNC,0.49,9432500,11121,0.01,9321290,
466,TNH,0.49,20335000,9445600,0.23,10889400,
467,TNI,0.49,25725000,60895,0.01,25116050,
468,TNT,0.49,24990000,5429,0.00,24935710,
469,TPB,0.30,474526648,465760215,0.29,8766433,
470,TPC,0.49,11970992,427406,0.02,11543586,
471,TRA,0.49,20312299,18151404,0.44,2160895,
472,TRC,0.49,14700000,22325,0.01,14476750,
473,TSC,0.00,0,397711,0.00,-397711,
474,TTA,0.49,71441952,376239,0.00,71065713,
475,TTB,0.00,0,21901,0.00,-21901,
476,TTE,0.51,14530104,247,0.00,14527634,
477,TTF,0.50,155599151,587174,0.00,155011977,
478,TV2,0.15,6752721,6650369,0.15,102352,
479,TVB,0.49,54887575,1474582,0.01,53412993,
480,TVS,0.49,52466840,30300635,0.28,22166205,
481,TVT,0.49,10290000,16811,0.01,10121890,
482,TYA,1.00,6134773,3230393,0.53,2904380,
483,UDC,0.49,17150000,2466610,0.07,14683390,
484,UIC,0.49,3920000,2313320,0.29,1606680,
485,VAF,0.49,18456020,13134,0.00,18442886,
486,VCA,0.49,7441787,191987,0.01,7249800,
487,VCB,0.30,1419754971,1119285259,0.24,300469712,
488,VCF,0.49,13023776,175008,0.01,12848768,
489,VCG,0.49,216438229,8947815,0.02,207490414,
490,VCI,1.00,333000000,68135441,0.20,264864559,
491,VDP,0.00,0,64523,0.00,-64523,
492,VDS,1.00,105104665,1588851,0.02,103515814,
493,VFG,0.49,15723543,836296,0.03,14887247,
494,VGC,0.49,219691500,15879182,0.04,203812318,
495,VHC,1.00,183376956,48500202,0.26,134876754,
496,VHM,0.50,2177183744,1035958627,0.24,1141225117,
497,VIB,0.21,318394313,318079075,0.20,315238,
498,VIC,0.49,1895101095,516195658,0.13,1378905437,
499,VID,0.00,0,145172,0.00,-145172,
500,VIP,0.49,33550761,1198540,0.02,32352221,
501,VIS,1.00,73830393,54686754,0.74,19143639,
502,VIX,1.00,274595229,12503313,0.05,262091916,
503,VJC,0.30,162483400,88985077,0.16,73498323,
504,VMD,0.49,7565731,204281,0.01,7361450,
505,VND,1.00,434944687,82671100,0.19,352273587,
506,VNE,0.49,44312146,6038155,0.07,38273991,
507,VNG,0.49,47665537,474913,0.00,47190624,
508,VNL,0.49,4410000,76374,0.08,3646260,
509,VNM,1.00,2089955445,1138992686,0.55,950962759,
510,VNS,0.49,33251004,13339141,0.20,19911863,
511,VOS,0.49,68600000,1248650,0.01,67351350,
512,VPB,0.15,675853948,767655278,0.17,-91801330,
513,VPD,0.49,52228918,131754,0.00,52097164,
514,VPG,0.49,21128647,649513,0.02,20479134,
515,VPH,0.49,46725322,538853,0.01,46186469,
516,VPI,0.49,107799892,2664302,0.01,105135590,
