STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
50,CAV,0.49,28224000,129644,0.00,28094356,
51,CCI,0.00,0,4247,0.02,-4247,
52,CCL,0.50,26599789,482599,0.01,26117190,
53,CDC,0.49,10774470,254349,0.01,10520121,
54,CFPT2209,1.00,15000000,200,0.00,14999800,
55,CFPT2210,1.00,11000000,0,0.00,11000000,
56,CFPT2212,1.00,8000000,0,0.00,8000000,
57,CFPT2213,1.00,10000000,44,0.00,9995600,
58,CFPT2214,1.00,7000000,0,0.00,7000000,
59,CFPT2301,1.00,1500000,0,0.00,1500000,
60,CFPT2302,1.00,4000000,0,0.00,4000000,
61,CFPT2303,1.00,8000000,0,0.00,8000000,
62,CHP,0.00,0,5614847,0.04,-5614847,
63,CHPG2221,1.00,47000000,651,0.01,46349000,
64,CHPG2222,1.00,27000000,0,0.00,27000000,(*)
65,CHPG2225,1.00,18000000,10,0.00,17990000,
66,CHPG2226,1.00,15000000,0,0.00,15000000,
67,CHPG2227,1.00,15000000,854,0.01,14914600,
68,CHPG2301,1.00,2500000,0,0.00,2500000,
69,CHPG2302,1.00,1500000,0,0.00,1500000,
70,CHPG2303,1.00,3000000,1,0.00,2999000,
71,CHPG2304,1.00,5000000,0,0.00,5000000,
72,CHPG2305,1.00,4000000,0,0.00,4000000,
73,CHPG2306,1.00,12000000,0,0.00,12000000,
74,CIG,0.49,15454574,20213,0.00,15434361,
75,CII,0.49,139169561,26068785,0.09,113100776,
76,CKG,0.00,0,32561,0.00,-32561,
77,CLC,0.49,12841715,637571,0.02,12204144,
78,CLL,0.49,16660000,2617061,0.08,14042939,
79,CLW,0.49,6370000,63269,0.05,5737310,
80,CMBB2210,1.00,14000000,0,0.00,14000000,
81,CMBB2211,1.00,19000000,500,0.03,18500000,
82,CMBB2213,1.00,9000000,0,0.00,9000000,
83,CMBB2214,1.00,10000000,0,0.00,10000000,
84,CMBB2215,1.00,10000000,0,0.00,10000000,
85,CMBB2301,1.00,2500000,0,0.00,2500000,
86,CMBB2302,1.00,1000000,0,0.00,1000000,
87,CMBB2303,1.00,4000000,0,0.00,4000000,
88,CMG,0.50,75298016,64338034,0.43,10959982,
89,CMSN2214,1.00,3000000,20,0.01,2980000,
90,CMSN2215,1.00,7000000,0,0.00,7000000,
91,CMV,0.00,0,38388,0.00,-38388,
92,CMWG2212,1.00,16000000,0,0.00,16000000,
93,CMWG2213,1.00,9000000,68,0.01,8932000,
94,CMWG2214,1.00,7000000,10,0.00,6990000,
95,CMWG2215,1.00,7000000,49,0.01,6951000,
96,CMWG2301,1.00,3500000,0,0.00,3500000,
97,CMWG2302,1.00,12000000,3,0.00,11997000,
98,CMX,0.50,50949495,13934534,0.14,37014961,
99,CNG,0.49,13230000,2925233,0.11,10304767,
100,COM,0.49,6919107,4936,0.00,6869747,
101,CPOW2209,1.00,8000000,7062800,0.88,9372,
102,CPOW2210,1.00,2000000,0,0.00,2000000,
103,CRC,0.50,15000000,10737,0.00,14892630,
104,CRE,0.50,231839267,5172598,0.01,226666669,
105,CRV,0.50,336208320,0,0.00,336208320,(*)
106,CSM,0.50,51813233,762444,0.01,51050789,
107,CSTB2218,1.00,12000000,0,0.00,12000000,
108,CSTB2219,1.00,18000000,0,0.00,18000000,(*)
109,CSTB2224,1.00,15000000,0,0.00,15000000,
110,CSTB2225,1.00,10000000,0,0.00,10000000,
111,CSTB2301,1.00,4000000,0,0.00,4000000,
112,CSTB2302,1.00,4000000,0,0.00,4000000,
113,CSTB2303,1.00,10000000,0,0.00,10000000,
114,CSV,0.50,22100000,1932544,0.04,20167456,
115,CTCB2211,1.00,15000000,1496000,0.10,13504000,
116,CTCB2212,1.00,11000000,1615000,0.15,9385000,
117,CTCB2214,1.00,4500000,50,0.01,4450000,
118,CTCB2215,1.00,10000000,0,0.00,10000000,
119,CTCB2216,1.00,10000000,0,0.00,10000000,
120,CTCB2301,1.00,4000000,0,0.00,4000000,
121,CTD,0.49,38627092,38732257,0.49,-105165,
122,CTF,0.49,37248595,687884,0.01,36560711,
123,CTG,0.30,1441725182,1349804709,0.28,91920473,
124,CTI,0.49,30869998,402935,0.01,30467063,
125,CTPB2301,1.00,4000000,0,0.00,4000000,
126,CTR,0.49,56049080,12402879,0.11,43646201,
127,CTS,0.49,72881772,2576680,0.02,70305092,
128,CVHM2215,1.00,11000000,0,0.00,11000000,
129,CVHM2216,1.00,11000000,0,0.00,11000000,
130,CVHM2218,1.00,9000000,10,0.00,8990000,
131,CVHM2219,1.00,7000000,0,0.00,7000000,
132,CVHM2220,1.00,7000000,0,0.00,7000000,
133,CVIB2201,1.00,7000000,3,0.00,6997000,
134,CVIB2301,1.00,4000000,0,0.00,4000000,
135,CVNM2211,1.00,6000000,0,0.00,6000000,
136,CVNM2212,1.00,7000000,0,0.00,7000000,
137,CVPB2211,1.00,9000000,0,0.00,9000000,
138,CVPB2212,1.00,13000000,299,0.02,12701000,
139,CVPB2214,1.00,10000000,0,0.00,10000000,
140,CVPB2301,1.00,2000000,0,0.00,2000000,
141,CVPB2302,1.00,4000000,0,0.00,4000000,
142,CVRE2215,1.00,9000000,0,0.00,9000000,
143,CVRE2216,1.00,11000000,500,0.00,10999500,
144,CVRE2219,1.00,4500000,287,0.06,4213000,
145,CVRE2220,1.00,7000000,0,0.00,7000000,
146,CVRE2221,1.00,7000000,0,0.00,7000000,
147,CVRE2301,1.00,4000000,0,0.00,4000000,
148,CVT,0.50,18345443,169913,0.00,18175530,
149,D2D,0.50,15152379,1017050,0.03,14135329,
150,DAG,0.49,29186414,223602,0.00,28962812,
151,DAH,0.00,0,109505,0.00,-109505,
152,DAT,0.00,0,10937,0.00,-10937,
153,DBC,0.49,118580910,14257108,0.06,104323802,
154,DBD,1.00,74883559,6762636,0.09,68120923,
155,DBT,0.00,0,427775,0.03,-427775,
156,DC4,0.50,26249861,533,0.00,26196561,
157,DCL,0.00,0,963211,0.01,-963211,
158,DCM,0.49,259406000,58674005,0.11,200731995,
159,DGC,0.49,186091850,60691497,0.16,125400353,
160,DGW,0.49,79982672,39813108,0.24,40169564,
161,DHA,0.49,7408773,2790356,0.18,4618417,
162,DHC,0.49,39441593,28131716,0.35,11309877,
163,DHG,1.00,130746071,71038567,0.54,59707504,
164,DHM,0.00,0,42339,0.00,-42339,
165,DIG,0.49,298827477,34593361,0.06,264234116,
166,DLG,0.49,146661762,4237116,0.01,142424646,
167,DMC,1.00,34727465,19247684,0.55,15479781,
168,DPG,0.49,30869781,1132795,0.02,29736986,
169,DPM,0.49,191786000,72419229,0.19,119366771,
170,DPR,0.50,21721483,1063269,0.02,20658214,
171,DQC,0.49,16836113,264918,0.01,16571195,
172,DRC,0.49,58208376,10021322,0.08,48187054,
173,DRH,0.50,62176933,833706,0.01,61343227,
174,DRL,0.00,0,290533,0.03,-290533,
175,DSN,0.49,5920674,2786207,0.23,3134467,
176,DTA,0.49,8849317,30266,0.00,8819051,
177,DTL,0.49,30103445,995,0.00,30102450,
178,DTT,0.49,3994391,18754,0.00,3975637,
179,DVP,0.49,19600000,5009111,0.13,14590889,
180,DXG,0.50,305889501,125730710,0.21,180158791,
181,DXS,0.50,226561188,85364632,0.19,141196556,
182,DXV,0.49,4851000,6395,0.01,4787050,
183,E1VFVN30,1.00,460400000,425982713,0.93,34417287,
184,EIB,0.30,443983406,122607140,0.08,321376266,
185,ELC,0.49,28801633,2245570,0.04,26556063,
186,EMC,0.00,0,2652,0.00,-2652,
187,EVE,1.00,41979773,29563057,0.70,12416716,
188,EVF,0.50,175532015,345934,0.00,175186081,
189,EVG,0.49,105472419,374072,0.00,105098347,
190,FCM,0.49,22098984,1293793,0.03,20805191,
191,FCN,0.50,78719502,52115202,0.33,26604300,
192,FDC,0.50,19314994,6744,0.00,19308250,
193,FIR,0.50,26768930,497386,0.01,26271544,
194,FIT,0.00,0,127829,0.00,-127829,
195,FMC,0.50,32694444,20497371,0.31,12197073,
196,FPT,0.49,537543020,537533020,0.49,10,
197,FRT,0.49,58051542,34212105,0.29,23839437,
198,FTS,1.00,195059951,49037870,0.25,146022081,
199,FUCTVGF3,0.49,9751392,0,0.00,9751392,
200,FUCTVGF4,0.49,9829400,0,0.00,9829400,
201,FUCVREIT,0.49,2450000,9813,0.02,2351870,
202,FUEDCMID,1.00,9400000,8457925,0.90,942075,
203,FUEIP100,1.00,5700000,506,0.01,5649400,
204,FUEKIV30,1.00,44000000,36600700,0.83,7399300,
205,FUEKIVFS,1.00,7700000,6881700,0.89,8183,
206,FUEMAV30,1.00,27600000,22958140,0.83,4641860,
207,FUEMAVND,1.00,5400000,5300000,0.98,100,
208,FUESSV30,1.00,6700000,2173030,0.32,4526970,
209,FUESSV50,1.00,8800000,5021285,0.57,3778715,
210,FUESSVFL,1.00,240800000,233852361,0.97,6947639,
211,FUEVFVND,1.00,823300000,795925451,0.97,27374549,
212,FUEVN100,1.00,18500000,3349689,0.18,15150311,
213,GAB,0.30,4471196,45502,0.00,4425694,
214,GAS,0.49,937835500,57740120,0.03,880095380,
215,GDA,0.49,56198839,27200005,0.24,28998834,(*)
216,GDT,0.50,10841708,4708527,0.22,6133181,
217,GEG,0.50,193068451,179272887,0.46,13795564,
218,GEX,0.50,425747896,102807861,0.12,322940035,
219,GIL,0.50,35000000,1757084,0.03,33242916,
220,GMC,0.49,16170126,2654652,0.08,13515474,
221,GMD,0.49,147675198,146694488,0.49,98071,
222,GMH,0.50,8250000,225,0.00,8227500,
223,GSP,0.00,0,395536,0.01,-395536,
224,GTA,0.49,5096000,39283,0.00,5056717,
225,GVR,0.13,520000000,20957886,0.01,499042114,
226,HAG,0.49,454459294,25879989,0.03,428579305,
227,HAH,0.49,34468886,6788670,0.10,27680216,
228,HAI,0.49,89514571,2151192,0.01,87363379,
229,HAP,0.49,54437908,3040813,0.03,51397095,
230,HAR,0.49,49661549,139671,0.00,49521878,
231,HAS,0.49,3920000,1335820,0.17,2584180,
232,HAX,0.50,35971717,9726282,0.14,26245435,
233,HBC,0.50,137066635,43059246,0.16,94007389,
234,HCD,0.49,15479002,3232,0.00,15446682,
235,HCM,0.49,224445659,215407451,0.47,9038208,
236,HDB,0.20,506068584,479006636,0.19,27061948,
237,HDC,0.49,52961989,1182119,0.01,51779870,
238,HDG,0.50,122302949,49818295,0.20,72484654,
239,HHP,0.49,30391666,5633711,0.09,27157955,
240,HHS,0.50,160724076,4743219,0.01,155980857,
241,HHV,0.49,150824180,11214086,0.04,139610094,
242,HID,0.49,37614865,41137,0.01,37203495,
243,HII,0.50,36831508,335443,0.00,36496065,
244,HMC,0.00,0,2317,0.01,-2317,
245,HNG,0.50,554276947,30717480,0.03,523559467,
246,HOT,0.00,0,232,0.00,-232,
247,HPG,0.49,2849244993,1367160710,0.24,1482084283,
248,HPX,0.49,149042604,628567,0.00,148414037,
249,HQC,0.49,233534000,2645587,0.01,230888413,
250,HRC,0.00,0,192429,0.01,-192429,
251,HSG,0.49,293046943,97549398,0.16,195497545,
252,HSL,0.49,17337918,493678,0.01,16844240,
253,HT1,0.49,186979056,13009522,0.03,173969534,
254,HTI,0.50,12474600,5622540,0.23,6852060,
255,HTL,0.49,5880000,4675819,0.39,1204181,
256,HTN,0.49,43667041,648661,0.01,43018380,
257,HTV,0.49,6420960,1404284,0.11,5016676,
258,HU1,0.50,5000000,34873,0.03,4651270,
259,HU3,0.49,4899972,46919,0.05,4430782,
260,HUB,0.00,0,304108,0.01,-304108,
261,HVH,0.49,18105497,397134,0.01,17708363,
262,HVN,0.30,664318252,131076136,0.06,533242116,
263,HVX,0.47,19580401,3511,0.01,19229301,
264,IBC,0.31,25776704,42146,0.01,25355244,
265,ICT,1.00,32185000,142572,0.00,32042428,
266,IDI,0.49,111545857,1853977,0.01,109691880,
267,IJC,0.49,123397929,15144470,0.06,108253459,
268,ILB,0.49,12006100,483,0.02,11523100,
269,IMP,0.75,50029027,33161513,0.50,16867514,
270,ITA,0.49,459847167,7173098,0.01,452674069,
271,ITC,0.00,0,325848,0.00,-325848,
272,ITD,0.49,12021459,359536,0.01,11661923,
273,JVC,0.49,55125083,1121437,0.01,54003646,
274,KBC,0.49,376126331,151990093,0.20,224136238,
275,KDC,0.50,139870678,66291745,0.24,73578933,
276,KDH,0.50,358414997,265664446,0.37,92750551,
277,KHG,0.49,220223250,3161695,0.01,217061555,
278,KHP,0.49,29598923,1172731,0.02,28426192,
279,KMR,1.00,56881443,35606239,0.63,21275204,
280,KOS,0.49,106075854,603915,0.00,105471939,
281,KPF,0.49,29824948,1874519,0.03,27950429,
282,KSB,0.49,37549288,7650102,0.10,29899186,
283,L10,0.49,4846100,122893,0.01,4723207,
284,LAF,0.49,7216729,279462,0.02,6937267,
285,LBM,0.50,10000000,2987782,0.15,7012218,
286,LCG,0.50,95820585,6271866,0.03,89548719,
287,LDG,0.50,128486292,981167,0.00,127505125,
288,LEC,0.49,12789000,3023,0.00,12785977,
289,LGC,0.49,94498834,86759584,0.45,7739250,
290,LGL,0.49,25235000,889821,0.02,24345179,
291,LHG,0.49,24505884,6872218,0.14,17633666,
292,LIX,0.49,15876000,2743955,0.08,13132045,
293,LM8,0.00,0,16804,0.02,-16804,
294,LPB,0.05,86455268,84046381,0.05,2408887,
295,LSS,0.00,0,812045,0.01,-812045,
296,MBB,0.23,1053476211,1053460669,0.23,15542,
297,MCG,0.49,28179900,114809,0.00,28065091,
298,MCP,0.49,7384955,25375,0.00,7359580,
299,MDG,0.49,5335625,300,0.00,5335325,
300,MHC,0.49,20289412,919767,0.02,19369645,
301,MIG,1.00,164450000,23668740,0.14,140781260,
302,MSB,0.30,600000000,599357851,0.30,642149,
303,MSH,0.49,36756909,2665125,0.04,34091784,
304,MSN,0.49,697625143,433107672,0.30,264517471,
305,MWG,0.49,717300847,717300793,0.49,54,
306,NAF,1.00,62923085,16223069,0.26,46700016,
307,NAV,0.49,3920000,83847,0.01,3836153,
308,NBB,0.50,50237828,1422850,0.01,48814978,
309,NCG,0.50,59892162,13253200,0.11,46638962,(*)
310,NCT,0.30,7850082,3371015,0.13,4479067,
311,NHA,0.49,20665514,141423,0.00,20524091,
312,NHH,1.00,72880000,358432,0.00,72521568,
313,NHT,0.50,12014084,997839,0.04,11016245,
314,NKG,0.50,131638903,32757429,0.12,98881474,
315,NLG,0.50,192040150,170890571,0.44,21149579,
316,NNC,0.49,10740800,1395752,0.06,9345048,
317,NO1,0.49,11760000,0,0.00,11760000,
318,NSC,0.49,8617624,1536087,0.09,7081537,
319,NT2,0.49,141059254,46110312,0.16,94948942,
320,NTL,0.49,29885075,5015100,0.08,24869975,
321,NVL,0.49,955551223,118675434,0.06,836875789,
322,NVT,0.50,45250000,12092,0.00,45129080,
323,OCB,0.22,301374229,293672645,0.21,7701584,
324,OGC,0.49,147000000,468594,0.00,146531406,
325,OPC,0.00,0,514825,0.01,-514825,
326,ORS,0.49,98000000,6533333,0.03,91466667,
327,PAC,0.49,22771136,5951010,0.13,16820126,
328,PAN,0.49,106015704,33433882,0.15,72581822,
329,PC1,0.50,135216501,20993049,0.08,114223452,
330,PDN,0.00,0,60292,0.00,-60292,
331,PDR,0.49,329106647,20177154,0.03,308929493,
332,PET,0.00,0,1469347,0.01,-1469347,
333,PGC,0.49,29567892,3204587,0.05,26363305,
334,PGD,0.49,44099522,41823586,0.46,2275936,
335,PGI,1.00,110896796,22816773,0.21,88080023,
336,PGV,0.50,561734023,193389,0.00,561540634,
337,PHC,0.50,25340963,568516,0.01,24772447,
338,PHR,0.49,66394607,19350028,0.14,47044579,
339,PIT,0.49,7447679,122558,0.01,7325121,
340,PJT,0.00,0,280386,0.01,-280386,
341,PLP,0.49,34300000,885976,0.01,33414024,
342,PLX,0.20,258775616,229373493,0.18,29402123,
343,PMG,0.49,22704776,11666943,0.25,11037833,
344,PNC,0.49,5409718,86894,0.01,5322824,
345,PNJ,0.49,160802902,160698802,0.49,1041,
346,POM,0.49,137041404,21587728,0.08,115453676,
347,POW,0.49,1147517084,182338072,0.08,965179012,
348,PPC,0.49,159855150,42585929,0.13,117269221,
349,PSH,0.00,0,100,0.00,-100,
350,PTB,0.25,17009600,9228389,0.14,7781211,
351,PTC,0.50,16153662,34795,0.01,15805712,
352,PTL,0.00,0,105084,0.00,-105084,
353,PVD,0.49,272585042,126086066,0.23,146498976,
354,PVP,0.00,0,251202,0.00,-251202,
355,PVT,0.49,158589110,59075473,0.18,99513637,
356,QBS,0.00,0,70,0.00,-70,
357,QCG,0.49,134813361,1701703,0.01,133111658,
358,RAL,0.50,11473709,564753,0.02,10908956,
359,RDP,0.50,24534901,158967,0.00,24375934,
360,REE,0.49,174641137,174641137,0.49,0,
361,S4A,0.49,20678000,4428,0.00,20633720,
362,SAB,1.00,641281186,401440867,0.63,239840319,
363,SAM,0.49,186180875,2640188,0.01,183540687,
364,SAV,0.49,8997955,8043509,0.44,954446,
365,SBA,0.00,0,209487,0.00,-209487,
366,SBT,1.00,694799896,108298960,0.16,586500936,
367,SBV,1.00,27366476,4061374,0.15,23305102,
368,SC5,0.49,7342429,610453,0.04,6731976,
369,SCD,0.49,4165000,58381,0.07,3581190,
370,SCR,0.49,193874269,1608299,0.00,192265970,
371,SCS,0.30,30320754,29862899,0.30,457855,
372,SFC,0.49,5532814,90189,0.01,5442625,
373,SFG,0.49,23469693,339751,0.01,23129942,
374,SFI,0.49,11669862,2080686,0.09,9589176,
375,SGN,0.30,10074507,84503,0.03,9229477,
376,SGR,0.49,29400000,5969,0.00,29394031,
377,SGT,0.00,0,8335377,0.06,-8335377,
378,SHA,0.49,16388870,320632,0.01,16068238,
379,SHB,0.30,920214958,207806921,0.07,712408037,
380,SHI,0.49,79466460,150245,0.00,79316215,
381,SHP,0.00,0,5351242,0.05,-5351242,
382,SII,0.50,32261052,31569747,0.49,691305,
383,SJD,0.49,33809323,10074407,0.15,23734916,
384,SJF,0.49,38808000,220359,0.00,38587641,
385,SJS,0.50,57427770,972485,0.01,56455285,
386,SKG,0.49,31032550,23484911,0.37,7547639,
387,SMA,0.49,9972889,17203,0.00,9955686,
388,SMB,0.49,14624857,4438912,0.15,10185945,
389,SMC,0.00,0,14964400,0.20,-14964400,
390,SPM,0.49,6860000,27722,0.02,6582780,
391,SRC,0.49,13752224,30367,0.00,13721857,
392,SRF,1.00,35566780,16632273,0.47,18934507,
393,SSB,0.05,102014913,4224273,0.00,97790640,
394,SSC,0.49,7346259,174215,0.01,7172044,
395,SSI,1.00,1491130137,660559454,0.44,830570683,
396,ST8,0.49,12603241,6191138,0.24,6412103,
397,STB,0.30,565564714,533508818,0.28,32055896,
398,STG,0.49,48144144,60864,0.00,48083280,
399,STK,1.00,84363825,12921560,0.15,71442265,
400,SVC,0.49,32648976,1217792,0.02,31431184,
401,SVD,0.49,13526894,126831,0.00,13400063,
402,SVI,1.00,12832437,12184001,0.95,648436,
403,SVT,0.50,7526684,222857,0.01,7303827,
404,SZC,0.49,49000000,3422720,0.03,45577280,
405,SZL,0.00,0,3432899,0.17,-3432899,
406,TBC,0.49,31115000,704704,0.01,30410296,
407,TCB,0.22,789954184,789939184,0.22,15,
408,TCD,0.49,119764968,920207,0.00,118844761,
409,TCH,0.51,340790079,19425594,0.03,321364485,
410,TCL,0.49,14777633,2407402,0.08,12370231,
411,TCM,0.49,40203092,38680577,0.47,1522515,
412,TCO,0.49,9168390,45304,0.02,8715350,
413,TCR,0.49,5082863,4881111,0.47,201752,
414,TCT,0.00,0,1844880,0.14,-1844880,
415,TDC,0.50,50000000,83266,0.01,49167340,
416,TDG,0.00,0,44019,0.00,-44019,
417,TDH,0.50,56326383,2554139,0.02,53772244,
418,TDM,0.50,50000000,5850507,0.06,44149493,
419,TDP,0.51,34392329,22882,0.00,34369447,
420,TDW,0.50,4250000,23268,0.03,4017320,
421,TEG,0.49,32139968,3342620,0.05,28797348,
422,TGG,0.00,0,1905,0.00,-1905,
423,THG,0.49,9782307,129547,0.01,9652760,
424,THI,0.49,23912000,2326,0.00,23888740,
425,TIP,0.49,31853849,10752752,0.17,21101097,
426,TIX,0.00,0,150004,0.01,-150004,
427,TLD,0.49,36628767,477511,0.01,36151256,
428,TLG,1.00,77794453,16595639,0.21,61198814,
429,TLH,0.49,50034204,1470783,0.01,48563421,
430,TMP,0.49,34300000,420871,0.01,33879129,
431,TMS,0.49,59657424,52992448,0.44,6664976,
432,TMT,0.49,18270963,1073322,0.03,17197641,
433,TN1,0.50,21594043,62241,0.00,21531802,
434,TNA,0.49,24292369,1783989,0.04,22508380,
435,TNC,0.50,9625000,106992,0.01,9518008,
436,TNH,0.49,25418749,21992730,0.42,3426019,
437,TNI,0.49,25725000,12541,0.00,25599590,
438,TNT,0.49,24990000,10926,0.00,24880740,
439,TPB,0.30,474526648,474524999,0.30,1649,
440,TPC,0.49,11970992,614702,0.03,11356290,
441,TRA,0.49,20312299,19136401,0.46,1175898,
442,TRC,0.49,14700000,409336,0.01,14290664,
443,TSC,0.00,0,382433,0.00,-382433,
444,TTA,0.49,77156839,430595,0.00,76726244,
445,TTB,0.00,0,19481,0.00,-19481,
446,TTE,0.50,14245200,227,0.00,14242930,
447,TTF,0.50,205599151,1150918,0.00,204448233,
448,TV2,0.15,10128924,10111424,0.15,175,
449,TVB,0.30,33629105,2337726,0.02,31291379,
450,TVS,0.49,53495840,31013180,0.28,22482660,
451,TVT,0.00,0,84229,0.04,-84229,
452,TYA,1.00,6134773,2509936,0.41,3624837,
453,UDC,0.49,17150000,4251880,0.12,12898120,
454,UIC,0.00,0,1025370,0.13,-1025370,
455,VAF,0.49,18456020,2134,0.00,18453886,
456,VCA,0.49,7441787,1204762,0.08,6237025,
457,VCB,0.30,1419754971,1114416456,0.24,305338515,
458,VCF,0.49,13023776,176389,0.01,12847387,
459,VCG,0.49,238081140,30289920,0.06,207791220,
460,VCI,1.00,435499901,109605041,0.25,325894860,
461,VDP,0.00,0,62121,0.00,-62121,
462,VDS,1.00,210000000,2748233,0.01,207251767,
463,VFG,0.51,21274453,1105355,0.03,20169098,
464,VGC,0.49,219691500,22425843,0.05,197265657,
465,VHC,1.00,183376956,56090568,0.31,127286388,
466,VHM,0.50,2177183744,1055007622,0.24,1122176122,
467,VIB,0.21,432072953,432072953,0.21,0,
468,VIC,0.48,1857732271,493741276,0.13,1363990995,
469,VID,0.50,20418034,150267,0.00,20267767,
470,VIP,0.49,33550761,2612255,0.04,30938506,
471,VIX,1.00,582139189,39827747,0.07,542311442,
472,VJC,0.30,162483400,94920453,0.18,67562947,
473,VMD,0.49,7565731,225281,0.01,7340450,
474,VND,1.00,1217844009,295576906,0.24,922267103,
475,VNE,0.49,44312146,5766006,0.06,38546140,
476,VNG,0.49,47665537,504803,0.01,47160734,
477,VNL,0.49,4619230,909112,0.10,3710118,
478,VNM,1.00,2089955445,1164832216,0.56,925123229,
479,VNS,0.49,33251004,13497554,0.20,19753450,
480,VOS,0.49,68600000,1178970,0.01,67421030,
481,VPB,0.18,1189674791,1186385640,0.18,3289151,
482,VPD,0.49,52228918,27075951,0.25,25152967,
483,VPG,0.49,39297184,687644,0.01,38609540,
484,VPH,0.49,46725322,885164,0.01,45840158,
485,VPI,0.49,118579812,5696850,0.02,112882962,
486,VPS,0.49,11985788,166215,0.01,11819573,
487,VRC,0.49,24500000,238688,0.00,24261312,
488,VRE,0.49,1141121020,768756048,0.33,372364972,
489,VSC,0.49,59422004,3675621,0.03,55746383,
490,VSH,0.49,115758210,27598423,0.12,88159787,
491,VSI,0.49,6468000,10136,0.01,6366640,
492,VTB,0.49,5871204,553469,0.05,5317735,
493,VTO,0.49,39134666,86679,0.01,38267876,
494,YBM,0.49,7006941,37016,0.00,6969925,
495,YEG,1.00,31279968,4883783,0.16,26396185,
