,Symbol,Market,TradingDate,Time,Open,High,Low,Close,Volume,Value
0,VC6,HNX,02/01/2019,,4309,4309,4309,4309,2000,14400000
1,VC6,HNX,03/01/2019,,4309,4369,4309,4369,2200,15860000
2,VC6,HNX,04/01/2019,,4369,4369,4369,4369,0,0
3,VC6,HNX,07/01/2019,,4608,4608,4608,4608,900,6930000
4,VC6,HNX,08/01/2019,,4488,4488,4488,4488,1400,10500000
5,VC6,HNX,09/01/2019,,4488,4488,4488,4488,0,0
6,VC6,HNX,10/01/2019,,4488,4488,4488,4488,1300,9750000
7,VC6,HNX,11/01/2019,,4309,4309,4309,4309,1000,7200000
8,VC6,HNX,14/01/2019,,4309,4309,4309,4309,1000,7200000
9,VC6,HNX,15/01/2019,,4488,4488,4488,4488,300,2250000
10,VC6,HNX,16/01/2019,,4189,4189,4189,4189,500,3500000
11,VC6,HNX,17/01/2019,,4189,4189,4189,4189,0,0
12,VC6,HNX,18/01/2019,,4309,4488,4309,4488,2100,15150000
13,VC6,HNX,21/01/2019,,4548,4548,4548,4548,1000,7600000
14,VC6,HNX,22/01/2019,,4548,4548,4548,4548,2000,15200000
15,VC6,HNX,23/01/2019,,4548,4548,4548,4548,0,0
16,VC6,HNX,24/01/2019,,4548,4548,4548,4548,500,3800000
17,VC6,HNX,25/01/2019,,4847,4847,4668,4668,1100,8610000
18,VC6,HNX,28/01/2019,,4488,4488,4488,4488,1000,7500000
19,VC6,HNX,29/01/2019,,4728,4787,4728,4787,1100,8740000
20,VC6,HNX,30/01/2019,,4787,4787,4787,4787,0,0
21,VC6,HNX,31/01/2019,,4787,4787,4787,4787,0,0
22,VC6,HNX,01/02/2019,,4787,4787,4787,4787,2000,16000000
23,VC6,HNX,11/02/2019,,4787,4787,4787,4787,0,0
24,VC6,HNX,12/02/2019,,4787,4787,4787,4787,0,0
25,VC6,HNX,13/02/2019,,4787,4787,4787,4787,0,0
26,VC6,HNX,14/02/2019,,4787,4787,4787,4787,1000,8000000
27,VC6,HNX,15/02/2019,,4787,4787,4787,4787,0,0
28,VC6,HNX,18/02/2019,,4787,4787,4787,4787,50,410000
29,VC6,HNX,19/02/2019,,4787,4787,4787,4787,0,0
30,VC6,HNX,20/02/2019,,4787,4787,4787,4787,0,0
