,IndexId,IndexValue,TradingDate,Time,Change,RatioChange,TotalTrade,TotalMatchVol,TotalMatchVal,TypeIndex,IndexName,Advances,NoChanges,Declines,Ceilings,Floors,TotalDealVol,TotalDealVal,TotalVol,TotalVal,TradingSession
34,VNIndex,937.54,12/02/2019,,0,0,0,172197216,0,,VNIndex,0,0,0,0,0,0,0,172197216,0,C
35,VNIndex,926.10,11/02/2019,,0,0,0,105483584,0,,VNIndex,0,0,0,0,0,0,0,105483584,0,C
36,VNIndex,908.67,01/02/2019,,0,0,0,101242392,0,,VNIndex,0,0,0,0,0,0,0,101242392,0,C
37,VNIndex,980.76,29/03/2019,,0,0,0,131921800,0,,VNIndex,0,0,0,0,0,0,0,131921800,0,C
38,VNIndex,982.98,28/03/2019,,0,0,0,122202112,0,,VNIndex,0,0,0,0,0,0,0,122202112,0,C
39,VNIndex,975.91,27/03/2019,,0,0,0,112974064,0,,VNIndex,0,0,0,0,0,0,0,112974064,0,C
40,VNIndex,969.79,26/03/2019,,0,0,0,139645024,0,,VNIndex,0,0,0,0,0,0,0,139645024,0,C
41,VNIndex,970.07,25/03/2019,,0,0,0,177632672,0,,VNIndex,0,0,0,0,0,0,0,177632672,0,C
42,VNIndex,988.71,22/03/2019,,0,0,0,151811072,0,,VNIndex,0,0,0,0,0,0,0,151811072,0,C
43,VNIndex,981.78,21/03/2019,,0,0,0,182708032,0,,VNIndex,0,0,0,0,0,0,0,182708032,0,C
44,VNIndex,1002.30,20/03/2019,,0,0,0,180045616,0,,VNIndex,0,0,0,0,0,0,0,180045616,0,C
45,VNIndex,1006.59,19/03/2019,,0,0,0,198984160,0,,VNIndex,0,0,0,0,0,0,0,198984160,0,C
46,VNIndex,1011.86,18/03/2019,,0,0,0,188364576,0,,VNIndex,0,0,0,0,0,0,0,188364576,0,C
47,VNIndex,1004.12,15/03/2019,,0,0,0,207003712,0,,VNIndex,0,0,0,0,0,0,0,207003712,0,C
48,VNIndex,1008.44,14/03/2019,,0,0,0,182827760,0,,VNIndex,0,0,0,0,0,0,0,182827760,0,C
49,VNIndex,1005.41,13/03/2019,,0,0,0,197620224,0,,VNIndex,0,0,0,0,0,0,0,197620224,0,C
50,VNIndex,1001.32,12/03/2019,,0,0,0,179893472,0,,VNIndex,0,0,0,0,0,0,0,179893472,0,C
51,VNIndex,984.60,11/03/2019,,0,0,0,142651936,0,,VNIndex,0,0,0,0,0,0,0,142651936,0,C
52,VNIndex,985.25,08/03/2019,,0,0,0,176347264,0,,VNIndex,0,0,0,0,0,0,0,176347264,0,C
53,VNIndex,994.03,07/03/2019,,0,0,0,187770048,0,,VNIndex,0,0,0,0,0,0,0,187770048,0,C
54,VNIndex,994.49,06/03/2019,,0,0,0,189551552,0,,VNIndex,0,0,0,0,0,0,0,189551552,0,C
55,VNIndex,992.45,05/03/2019,,0,0,0,243416224,0,,VNIndex,0,0,0,0,0,0,0,243416224,0,C
56,VNIndex,993.99,04/03/2019,,0,0,0,209754096,0,,VNIndex,0,0,0,0,0,0,0,209754096,0,C
57,VNIndex,979.63,01/03/2019,,0,0,0,147716480,0,,VNIndex,0,0,0,0,0,0,0,147716480,0,C
58,VNIndex,979.64,26/04/2019,,0,0,0,107350696,0,,VNIndex,0,0,0,0,0,0,0,107350696,0,C
59,VNIndex,974.13,25/04/2019,,0,0,0,112382888,0,,VNIndex,0,0,0,0,0,0,0,112382888,0,C
60,VNIndex,976.92,24/04/2019,,0,0,0,121107824,0,,VNIndex,0,0,0,0,0,0,0,121107824,0,C
61,VNIndex,968,23/04/2019,,0,0,0,112653936,0,,VNIndex,0,0,0,0,0,0,0,112653936,0,C
62,VNIndex,965.86,22/04/2019,,0,0,0,115805120,0,,VNIndex,0,0,0,0,0,0,0,115805120,0,C
63,VNIndex,966.21,19/04/2019,,0,0,0,96080152,0,,VNIndex,0,0,0,0,0,0,0,96080152,0,C
64,VNIndex,962.30,18/04/2019,,0,0,0,137181216,0,,VNIndex,0,0,0,0,0,0,0,137181216,0,C
65,VNIndex,972.10,17/04/2019,,0,0,0,148469408,0,,VNIndex,0,0,0,0,0,0,0,148469408,0,C
66,VNIndex,977.17,16/04/2019,,0,0,0,130941664,0,,VNIndex,0,0,0,0,0,0,0,130941664,0,C
67,VNIndex,982.90,12/04/2019,,0,0,0,111898232,0,,VNIndex,0,0,0,0,0,0,0,111898232,0,C
68,VNIndex,985.95,11/04/2019,,0,0,0,117588864,0,,VNIndex,0,0,0,0,0,0,0,117588864,0,C
69,VNIndex,981.91,10/04/2019,,0,0,0,136497840,0,,VNIndex,0,0,0,0,0,0,0,136497840,0,C
70,VNIndex,988.48,09/04/2019,,0,0,0,152345600,0,,VNIndex,0,0,0,0,0,0,0,152345600,0,C
71,VNIndex,997.56,08/04/2019,,0,0,0,146953600,0,,VNIndex,0,0,0,0,0,0,0,146953600,0,C
72,VNIndex,989.26,05/04/2019,,0,0,0,129755944,0,,VNIndex,0,0,0,0,0,0,0,129755944,0,C
73,VNIndex,986.91,04/04/2019,,0,0,0,131989376,0,,VNIndex,0,0,0,0,0,0,0,131989376,0,C
74,VNIndex,984.46,03/04/2019,,0,0,0,128758896,0,,VNIndex,0,0,0,0,0,0,0,128758896,0,C
75,VNIndex,985.81,02/04/2019,,0,0,0,139423296,0,,VNIndex,0,0,0,0,0,0,0,139423296,0,C
76,VNIndex,988.53,01/04/2019,,0,0,0,137258336,0,,VNIndex,0,0,0,0,0,0,0,137258336,0,C
77,VNIndex,959.88,31/05/2019,,0,0,0,114110928,0,,VNIndex,0,0,0,0,0,0,0,114110928,0,C
78,VNIndex,969.34,30/05/2019,,0,0,0,105520032,0,,VNIndex,0,0,0,0,0,0,0,105520032,0,C
79,VNIndex,971.54,29/05/2019,,0,0,0,120297712,0,,VNIndex,0,0,0,0,0,0,0,120297712,0,C
80,VNIndex,972,28/05/2019,,0,0,0,120728736,0,,VNIndex,0,0,0,0,0,0,0,120728736,0,C
81,VNIndex,975.14,27/05/2019,,0,0,0,95899120,0,,VNIndex,0,0,0,0,0,0,0,95899120,0,C
82,VNIndex,970.03,24/05/2019,,0,0,0,128053184,0,,VNIndex,0,0,0,0,0,0,0,128053184,0,C
83,VNIndex,982.71,23/05/2019,,0,0,0,107963632,0,,VNIndex,0,0,0,0,0,0,0,107963632,0,C
84,VNIndex,983.78,22/05/2019,,0,0,0,127215168,0,,VNIndex,0,0,0,0,0,0,0,127215168,0,C
85,VNIndex,986.29,21/05/2019,,0,0,0,124573784,0,,VNIndex,0,0,0,0,0,0,0,124573784,0,C
86,VNIndex,987.13,20/05/2019,,0,0,0,134337952,0,,VNIndex,0,0,0,0,0,0,0,134337952,0,C
87,VNIndex,976.48,17/05/2019,,0,0,0,120457432,0,,VNIndex,0,0,0,0,0,0,0,120457432,0,C
88,VNIndex,975.69,16/05/2019,,0,0,0,129973616,0,,VNIndex,0,0,0,0,0,0,0,129973616,0,C
89,VNIndex,975.64,15/05/2019,,0,0,0,154156576,0,,VNIndex,0,0,0,0,0,0,0,154156576,0,C
90,VNIndex,965.34,14/05/2019,,0,0,0,135189664,0,,VNIndex,0,0,0,0,0,0,0,135189664,0,C
91,VNIndex,958.54,13/05/2019,,0,0,0,124693712,0,,VNIndex,0,0,0,0,0,0,0,124693712,0,C
92,VNIndex,952.55,10/05/2019,,0,0,0,114647768,0,,VNIndex,0,0,0,0,0,0,0,114647768,0,C
93,VNIndex,947.01,09/05/2019,,0,0,0,114863672,0,,VNIndex,0,0,0,0,0,0,0,114863672,0,C
94,VNIndex,951.22,08/05/2019,,0,0,0,118717984,0,,VNIndex,0,0,0,0,0,0,0,118717984,0,C
95,VNIndex,957.56,07/05/2019,,0,0,0,121330080,0,,VNIndex,0,0,0,0,0,0,0,121330080,0,C
96,VNIndex,957.97,06/05/2019,,0,0,0,133510960,0,,VNIndex,0,0,0,0,0,0,0,133510960,0,C
97,VNIndex,974.14,03/05/2019,,0,0,0,127740216,0,,VNIndex,0,0,0,0,0,0,0,127740216,0,C
98,VNIndex,978.50,02/05/2019,,0,0,0,123917216,0,,VNIndex,0,0,0,0,0,0,0,123917216,0,C
99,VNIndex,949.94,28/06/2019,,0,0,0,122786032,0,,VNIndex,0,0,0,0,0,0,0,122786032,0,C
100,VNIndex,943.11,27/06/2019,,0,0,0,122886144,0,,VNIndex,0,0,0,0,0,0,0,122886144,0,C
101,VNIndex,959.13,26/06/2019,,0,0,0,119422624,0,,VNIndex,0,0,0,0,0,0,0,119422624,0,C
102,VNIndex,960.13,25/06/2019,,0,0,0,120760128,0,,VNIndex,0,0,0,0,0,0,0,120760128,0,C
103,VNIndex,962.85,24/06/2019,,0,0,0,113476248,0,,VNIndex,0,0,0,0,0,0,0,113476248,0,C
104,VNIndex,959.20,21/06/2019,,0,0,0,172955952,0,,VNIndex,0,0,0,0,0,0,0,172955952,0,C
105,VNIndex,959.18,20/06/2019,,0,0,0,129261232,0,,VNIndex,0,0,0,0,0,0,0,129261232,0,C
106,VNIndex,949.69,19/06/2019,,0,0,0,113819824,0,,VNIndex,0,0,0,0,0,0,0,113819824,0,C
107,VNIndex,944.01,18/06/2019,,0,0,0,108309072,0,,VNIndex,0,0,0,0,0,0,0,108309072,0,C
108,VNIndex,946.95,17/06/2019,,0,0,0,104932992,0,,VNIndex,0,0,0,0,0,0,0,104932992,0,C
109,VNIndex,953.61,14/06/2019,,0,0,0,115323512,0,,VNIndex,0,0,0,0,0,0,0,115323512,0,C
110,VNIndex,950.08,13/06/2019,,0,0,0,98544552,0,,VNIndex,0,0,0,0,0,0,0,98544552,0,C
111,VNIndex,954.17,12/06/2019,,0,0,0,100019840,0,,VNIndex,0,0,0,0,0,0,0,100019840,0,C
112,VNIndex,962.07,11/06/2019,,0,0,0,95697368,0,,VNIndex,0,0,0,0,0,0,0,95697368,0,C
113,VNIndex,962.90,10/06/2019,,0,0,0,118770608,0,,VNIndex,0,0,0,0,0,0,0,118770608,0,C
114,VNIndex,958.28,07/06/2019,,0,0,0,97844864,0,,VNIndex,0,0,0,0,0,0,0,97844864,0,C
115,VNIndex,948.21,06/06/2019,,0,0,0,100777880,0,,VNIndex,0,0,0,0,0,0,0,100777880,0,C
116,VNIndex,951.41,05/06/2019,,0,0,0,95438944,0,,VNIndex,0,0,0,0,0,0,0,95438944,0,C
117,VNIndex,951.16,04/06/2019,,0,0,0,102807600,0,,VNIndex,0,0,0,0,0,0,0,102807600,0,C
118,VNIndex,946.47,03/06/2019,,0,0,0,141641440,0,,VNIndex,0,0,0,0,0,0,0,141641440,0,C
119,VNIndex,99166,31/07/2019,,564,0.0057199651,0,130600410,4995520000000,,VNIndex,0,0,0,0,0,0,0,130600410,0,C
120,VNIndex,98602,30/07/2019,,-1192,-0.0119446059,0,133259450,3663809000000,,VNIndex,0,0,0,0,0,0,0,133259450,0,C
121,VNIndex,99794,29/07/2019,,459,0.0046207278,0,113384890,3552700000000,,VNIndex,0,0,0,0,0,0,0,113384890,0,C
122,VNIndex,99335,26/07/2019,,-160,-0.0016081210,0,118055590,4155896000000,,VNIndex,0,0,0,0,0,0,0,118055590,0,C
123,VNIndex,99495,25/07/2019,,654,0.0066166874,0,141192240,4467251000000,,VNIndex,0,0,0,0,0,0,0,141192240,0,C
124,VNIndex,98841,24/07/2019,,-105,-0.0010611849,0,132814770,4243566000000,,VNIndex,0,0,0,0,0,0,0,132814770,0,C
125,VNIndex,98946,23/07/2019,,742,0.0075557004,0,134713850,4701065000000,,VNIndex,0,0,0,0,0,0,0,134713850,0,C
126,VNIndex,98204,22/07/2019,,-30,-0.0003053932,0,135292770,4069260000000,,VNIndex,0,0,0,0,0,0,0,135292770,0,C
127,VNIndex,98234,19/07/2019,,629,0.0064443420,0,160649510,4002132000000,,VNIndex,0,0,0,0,0,0,0,160649510,0,C
128,VNIndex,97605,18/07/2019,,-652,-0.0066356595,0,126826813,3608350000000,,VNIndex,0,0,0,0,0,0,0,126826813,0,C
129,VNIndex,98257,17/07/2019,,46,0.0004683793,0,141947410,4111513000000,,VNIndex,0,0,0,0,0,0,0,141947410,0,C
130,VNIndex,98211,16/07/2019,,958,0.0098505959,0,142076680,4525052000000,,VNIndex,0,0,0,0,0,0,0,142076680,0,C
131,VNIndex,972.53,15/07/2019,,0,0,0,117696752,0,,VNIndex,0,0,0,0,0,0,0,117696752,0,C
132,VNIndex,975.40,12/07/2019,,0,0,0,133003928,0,,VNIndex,0,0,0,0,0,0,0,133003928,0,C
133,VNIndex,978.63,11/07/2019,,0,0,0,133659824,0,,VNIndex,0,0,0,0,0,0,0,133659824,0,C
134,VNIndex,973.65,10/07/2019,,0,0,0,124519568,0,,VNIndex,0,0,0,0,0,0,0,124519568,0,C
135,VNIndex,969.05,09/07/2019,,0,0,0,126456264,0,,VNIndex,0,0,0,0,0,0,0,126456264,0,C
136,VNIndex,966.35,08/07/2019,,0,0,0,119061504,0,,VNIndex,0,0,0,0,0,0,0,119061504,0,C
137,VNIndex,975.34,05/07/2019,,0,0,0,117184624,0,,VNIndex,0,0,0,0,0,0,0,117184624,0,C
138,VNIndex,973.04,04/07/2019,,0,0,0,135119616,0,,VNIndex,0,0,0,0,0,0,0,135119616,0,C
139,VNIndex,960.39,03/07/2019,,0,0,0,113731280,0,,VNIndex,0,0,0,0,0,0,0,113731280,0,C
140,VNIndex,961.98,02/07/2019,,0,0,0,107519456,0,,VNIndex,0,0,0,0,0,0,0,107519456,0,C
141,VNIndex,965.61,01/07/2019,,0,0,0,123426864,0,,VNIndex,0,0,0,0,0,0,0,123426864,0,C
142,VNIndex,98406,30/08/2019,,547,0.0055896749,0,126205940,3217405000000,,VNIndex,0,0,0,0,0,0,0,126205940,0,C
143,VNIndex,97859,29/08/2019,,133,0.0013609480,0,119663520,3375599000000,,VNIndex,0,0,0,0,0,0,0,119663520,0,C
144,VNIndex,97726,28/08/2019,,47,0.0004811679,0,117235850,3523950000000,,VNIndex,0,0,0,0,0,0,0,117235850,0,C
145,VNIndex,97679,27/08/2019,,-609,-0.0061960768,0,150855300,4664896000000,,VNIndex,0,0,0,0,0,0,0,150855300,0,C
146,VNIndex,98288,26/08/2019,,-957,-0.0096428032,0,151649840,4336192000000,,VNIndex,0,0,0,0,0,0,0,151649840,0,C
147,VNIndex,99245,23/08/2019,,-481,-0.0048232156,0,119796120,3874858000000,,VNIndex,0,0,0,0,0,0,0,119796120,0,C
148,VNIndex,99726,22/08/2019,,288,0.0028962771,0,128389760,3807566000000,,VNIndex,0,0,0,0,0,0,0,128389760,0,C
149,VNIndex,99438,21/08/2019,,971,0.0098611718,0,146223360,5077497000000,,VNIndex,0,0,0,0,0,0,0,146223360,0,C
150,VNIndex,98467,20/08/2019,,364,0.0037103860,0,121108870,4181325000000,,VNIndex,0,0,0,0,0,0,0,121108870,0,C
151,VNIndex,98103,19/08/2019,,103,0.0010510204,0,107980080,4257700000000,,VNIndex,0,0,0,0,0,0,0,107980080,0,C
152,VNIndex,98000,16/08/2019,,62,0.0006330536,0,156459560,4905501000000,,VNIndex,0,0,0,0,0,0,0,156459560,0,C
153,VNIndex,97938,15/08/2019,,1047,0.0108059572,0,131135680,4298741000000,,VNIndex,0,0,0,0,0,0,0,131135680,0,C
154,VNIndex,96891,14/08/2019,,208,0.0021513606,0,125458400,3461331000000,,VNIndex,0,0,0,0,0,0,0,125458400,0,C
155,VNIndex,96683,13/08/2019,,-848,-0.0086946714,0,142686780,4273926000000,,VNIndex,0,0,0,0,0,0,0,142686780,0,C
156,VNIndex,97531,12/08/2019,,-32,-0.0003279932,0,125710330,3799940000000,,VNIndex,0,0,0,0,0,0,0,125710330,0,C
157,VNIndex,97434,09/08/2019,,39,0.0003999016,0,133550890,4656390000000,,VNIndex,0,0,0,0,0,0,0,133550890,0,C
158,VNIndex,97524,08/08/2019,,931,0.0096383796,0,157756080,6068279000000,,VNIndex,0,0,0,0,0,0,0,157756080,0,C
159,VNIndex,96593,07/08/2019,,132,0.0013684287,0,133866380,5232764000000,,VNIndex,0,0,0,0,0,0,0,133866380,0,C
160,VNIndex,96461,06/08/2019,,-854,-0.0087756255,0,170231190,5998194000000,,VNIndex,0,0,0,0,0,0,0,170231190,0,C
161,VNIndex,97315,05/08/2019,,-1795,-0.0181111896,0,148292430,5189052000000,,VNIndex,0,0,0,0,0,0,0,148292430,0,C
162,VNIndex,99110,02/08/2019,,-629,-0.0063064599,0,144127640,4764264000000,,VNIndex,0,0,0,0,0,0,0,144127640,0,C
163,VNIndex,99739,01/08/2019,,573,0.0057781901,0,135015390,5176092000000,,VNIndex,0,0,0,0,0,0,0,135015390,0,C
164,VNIndex,99656,30/09/2019,,-128,-0.0012827708,0,157737220,3853868000000,,VNIndex,0,0,0,0,0,0,0,157737220,0,C
165,VNIndex,99784,27/09/2019,,709,0.0071561948,0,152087820,4247687000000,,VNIndex,0,0,0,0,0,0,0,152087820,0,C
166,VNIndex,99075,26/09/2019,,345,0.0034943786,0,133043610,3516238000000,,VNIndex,0,0,0,0,0,0,0,133043610,0,C
167,VNIndex,98730,25/09/2019,,-83,-0.0008399704,0,121420880,3628530000000,,VNIndex,0,0,0,0,0,0,0,121420880,0,C
168,VNIndex,98813,24/09/2019,,238,0.0024144053,0,119577920,4080792000000,,VNIndex,0,0,0,0,0,0,0,119577920,0,C
169,VNIndex,98575,23/09/2019,,-461,-0.0046548730,0,141345790,5287733000000,,VNIndex,0,0,0,0,0,0,0,141345790,0,C
170,VNIndex,99036,20/09/2019,,-674,-0.0067596028,0,167884480,5641550000000,,VNIndex,0,0,0,0,0,0,0,167884480,0,C
171,VNIndex,99710,19/09/2019,,195,0.0019595036,0,140440060,3902080000000,,VNIndex,0,0,0,0,0,0,0,140440060,0,C
172,VNIndex,99515,18/09/2019,,-159,-0.0015952004,0,140571130,4624927000000,,VNIndex,0,0,0,0,0,0,0,140571130,0,C
173,VNIndex,99674,17/09/2019,,688,0.0069504778,0,142632820,4481928000000,,VNIndex,0,0,0,0,0,0,0,142632820,0,C
174,VNIndex,98986,16/09/2019,,264,0.0026741760,0,138035800,4485216000000,,VNIndex,0,0,0,0,0,0,0,138035800,0,C
175,VNIndex,98722,13/09/2019,,1115,0.0114233610,0,145895070,4478335000000,,VNIndex,0,0,0,0,0,0,0,145895070,0,C
176,VNIndex,97607,12/09/2019,,676,0.0069740331,0,123174240,3267557000000,,VNIndex,0,0,0,0,0,0,0,123174240,0,C
177,VNIndex,96931,11/09/2019,,-95,-0.0009791190,0,95091710,3764909000000,,VNIndex,0,0,0,0,0,0,0,95091710,0,C
178,VNIndex,97026,10/09/2019,,-386,-0.0039625508,0,128339460,3917291000000,,VNIndex,0,0,0,0,0,0,0,128339460,0,C
179,VNIndex,97412,09/09/2019,,4,0.0000410644,0,104287810,3800897000000,,VNIndex,0,0,0,0,0,0,0,104287810,0,C
180,VNIndex,97408,06/09/2019,,-271,-0.0027743937,0,108569600,3808192000000,,VNIndex,0,0,0,0,0,0,0,108569600,0,C
181,VNIndex,97679,05/09/2019,,-84,-0.0008592208,0,113824610,3136984000000,,VNIndex,0,0,0,0,0,0,0,113824610,0,C
182,VNIndex,97763,04/09/2019,,-173,-0.0017664597,0,121831910,3801832000000,,VNIndex,0,0,0,0,0,0,0,121831910,0,C
183,VNIndex,97936,03/09/2019,,-470,-0.0047761315,0,126148070,4478966000000,,VNIndex,0,0,0,0,0,0,0,126148070,0,C
184,VNIndex,99882,31/10/2019,,-207,-0.0020681593,0,189105090,4271667000000,,VNIndex,0,0,0,0,0,0,0,189105090,0,C
185,VNIndex,100089,30/10/2019,,502,0.0050408186,0,160171570,3686959000000,,VNIndex,0,0,0,0,0,0,0,160171570,0,C
186,VNIndex,99587,29/10/2019,,-61,-0.0006121548,0,177823330,4127155000000,,VNIndex,0,0,0,0,0,0,0,177823330,0,C
187,VNIndex,99648,28/10/2019,,-9,-0.0000903098,0,149945220,3750041000000,,VNIndex,0,0,0,0,0,0,0,149945220,0,C
188,VNIndex,99657,25/10/2019,,297,0.0029891304,0,136700300,3723411000000,,VNIndex,0,0,0,0,0,0,0,136700300,0,C
189,VNIndex,99360,24/10/2019,,581,0.0058818170,0,141378830,3663526000000,,VNIndex,0,0,0,0,0,0,0,141378830,0,C
190,VNIndex,98779,23/10/2019,,60,0.0006077857,0,154015230,3496701000000,,VNIndex,0,0,0,0,0,0,0,154015230,0,C
191,VNIndex,98719,22/10/2019,,363,0.0036906747,0,200609660,3957132000000,,VNIndex,0,0,0,0,0,0,0,200609660,0,C
192,VNIndex,98356,21/10/2019,,-564,-0.0057015770,0,162867090,4140069000000,,VNIndex,0,0,0,0,0,0,0,162867090,0,C
193,VNIndex,98920,18/10/2019,,-62,-0.0006263765,0,153487520,3540391000000,,VNIndex,0,0,0,0,0,0,0,153487520,0,C
194,VNIndex,98982,17/10/2019,,-464,-0.0046658488,0,157134910,4036153000000,,VNIndex,0,0,0,0,0,0,0,157134910,0,C
195,VNIndex,99446,16/10/2019,,141,0.0014198681,0,157875510,3627447000000,,VNIndex,0,0,0,0,0,0,0,157875510,0,C
196,VNIndex,99305,15/10/2019,,-52,-0.0005233652,0,131330520,4015178000000,,VNIndex,0,0,0,0,0,0,0,131330520,0,C
197,VNIndex,99357,14/10/2019,,173,0.0017442329,0,171969840,4324782000000,,VNIndex,0,0,0,0,0,0,0,171969840,0,C
198,VNIndex,99184,11/10/2019,,446,0.0045170046,0,140671790,3903345000000,,VNIndex,0,0,0,0,0,0,0,140671790,0,C
199,VNIndex,98738,10/10/2019,,-45,-0.0004555440,0,137745810,4230856000000,,VNIndex,0,0,0,0,0,0,0,137745810,0,C
200,VNIndex,98783,09/10/2019,,-39,-0.0003946490,0,143783620,4107935000000,,VNIndex,0,0,0,0,0,0,0,143783620,0,C
201,VNIndex,98822,08/10/2019,,513,0.0052182404,0,153446780,3561000000000,,VNIndex,0,0,0,0,0,0,0,153446780,0,C
202,VNIndex,98309,07/10/2019,,-450,-0.0045565467,0,150412170,4050379000000,,VNIndex,0,0,0,0,0,0,0,150412170,0,C
203,VNIndex,98759,04/10/2019,,-486,-0.0048969721,0,153634840,4435334000000,,VNIndex,0,0,0,0,0,0,0,153634840,0,C
204,VNIndex,99245,03/10/2019,,126,0.0012711993,0,156298020,4802014000000,,VNIndex,0,0,0,0,0,0,0,156298020,0,C
205,VNIndex,99119,02/10/2019,,-840,-0.0084034454,0,155632190,4244823000000,,VNIndex,0,0,0,0,0,0,0,155632190,0,C
206,VNIndex,99959,01/10/2019,,303,0.0030404592,0,141547280,4732510000000,,VNIndex,0,0,0,0,0,0,0,141547280,0,C
207,VNIndex,97075,29/11/2019,,36,0.0003709849,0,167266555,3730973000000,,VNIndex,0,0,0,0,0,0,0,167266555,0,C
208,VNIndex,97039,28/11/2019,,-778,-0.0079536277,0,191263808,4226922000000,,VNIndex,0,0,0,0,0,0,0,191263808,0,C
209,VNIndex,97817,27/11/2019,,138,0.0014127909,0,197964033,3646480000000,,VNIndex,0,0,0,0,0,0,0,197964033,0,C
210,VNIndex,97679,26/11/2019,,44,0.0004506581,0,192498156,4488384000000,,VNIndex,0,0,0,0,0,0,0,192498156,0,C
211,VNIndex,97635,25/11/2019,,-143,-0.0014624967,0,189316343,4098887000000,,VNIndex,0,0,0,0,0,0,0,189316343,0,C
212,VNIndex,97778,22/11/2019,,-1011,-0.0102339329,0,227429324,5264085000000,,VNIndex,0,0,0,0,0,0,0,227429324,0,C
